"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"BM","Logistic",10739325,10000,20,20,2,1,0,0.8251,0.815314251340841,0.834885748659159,0.9359,0.931099352590494,0.940700647409506,0.9657,0.962706122144313,0.968693877855687,9657,9359,8251
"BM","Logistic",78415080,10000,20,20,2.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9962,9901,9589
"BM","Logistic",131485,10000,20,20,0.5,3,0,0.02,0.0163936,0.0236064,0.0653,0.0604577324334977,0.0701422675665023,0.1166,0.111320486861926,0.121879513138074,1166,653,200
"BM","Logistic",1894859,10000,20,20,1.5,3,0,0.0552,0.0493171829851936,0.0610828170148064,0.1484,0.141432277463159,0.155367722536841,0.2295,0.222582589182044,0.236417410817956,2295,1484,552
"BM","Logistic",134269556,10000,20,20,2,3,0,0.1008,0.0930445987225459,0.108555401277454,0.2385,0.23014713972103,0.24685286027897,0.3367,0.328926037181799,0.344473962818201,3367,2385,1008
"BM","Logistic",306922509,10000,20,20,2.5,3,0,0.1547,0.145384708492225,0.164015291507775,0.32,0.310857067428883,0.329142932571117,0.435,0.426844797400585,0.443155202599415,4350,3200,1547
"BM","Logistic",49967127,10000,20,20,1,1,0,0.2384,0.227423536137802,0.249376463862198,0.4362,0.426480108037144,0.445919891962856,0.5594,0.551233247771415,0.567566752228585,5594,4362,2384
"BM","Logistic",75356,10000,20,20,1,3,0,0.031,0.0265353379157656,0.0354646620842344,0.0957,0.0899340840726212,0.101465915927379,0.1569,0.15091702871142,0.16288297128858,1569,957,310
"BM","Logistic",461151,10000,20,20,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8907,8907,8907
"BM","Logistic",168248,10000,20,20,5,3,0,0.6509,0.638620578167106,0.663179421832894,0.8356,0.828335492213343,0.842864507786657,0.8996,0.894656238830243,0.904543761169757,8996,8356,6509
"BM","Logistic",673530,10000,20,20,0.5,5,0,0.013,0.0100820616549351,0.0159179383450649,0.0589,0.0542854260991507,0.0635145739008494,0.1088,0.103677665459734,0.113922334540266,1088,589,130
"BM","Logistic",273645448,10000,20,20,1,5,0,0.0187,0.0152104649781015,0.0221895350218985,0.0671,0.0621961759641684,0.0720038240358316,0.1232,0.117793433778229,0.128606566221771,1232,671,187
"BM","Logistic",66524343,10000,20,20,1.5,5,0,0.0307,0.0262563059209959,0.0351436940790041,0.0938,0.0880856147058848,0.0995143852941152,0.158,0.152000010484176,0.163999989515824,1580,938,307
"BM","Logistic",181058,10000,20,20,2,5,0,0.0408,0.0357039870227858,0.0458960129772142,0.1188,0.112458360709596,0.125141639290404,0.1926,0.186113081879112,0.199086918120888,1926,1188,408
"BM","Logistic",5291368,10000,20,20,2.5,5,0,0.0516,0.0459014221962542,0.0572985778037458,0.1467,0.139765390645638,0.153634609354362,0.227,0.220109216932924,0.233890783067076,2270,1467,516
"BM","Logistic",230498,10000,20,20,5,5,0,0.2264,0.215619415686527,0.237180584313473,0.4309,0.421194037451628,0.440605962548372,0.5558,0.547626379857621,0.563973620142379,5558,4309,2264
"BM","Logistic",12106159,10000,20,20,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9983,9975,9930
"BM","Logistic",64714649,10000,20,20,3,3,0,0.2313,0.220437942046322,0.242162057953678,0.4366,0.426879102622165,0.446320897377835,0.5572,0.549028999026043,0.565371000973957,5572,4366,2313
"BM","Logistic",59035648,10000,20,20,3,5,0,0.0763,0.0694612992606888,0.0831387007393112,0.1891,0.181424874492857,0.196775125507143,0.2821,0.274697141946993,0.289502858053007,2821,1891,763
"BM","Logistic",127088329,10000,20,20,0.5,2,0,0.0216,0.0178551799248904,0.0253448200751096,0.0751,0.0699343684066322,0.0802656315933678,0.1316,0.126038988997709,0.137161011002291,1316,751,216
"BM","Logistic",222279386,10000,20,20,1,2,0,0.0537,0.0478930588920968,0.0595069411079032,0.1462,0.139275190462576,0.153124809537424,0.2267,0.219812435682059,0.233587564317941,2267,1462,537
"BM","Logistic",72118,10000,20,20,1.5,2,0,0.1239,0.115412918902761,0.132387081097239,0.267,0.258329109748129,0.275670890251872,0.3758,0.36783279169019,0.38376720830981,3758,2670,1239
