"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Bayes_TTest_VarUnequal","ghEqual",43489962,1000,10,10,2,3,1,1,0,0,0.084,0.0614039129815802,0.10659608701842,0.238,0.211604977560154,0.264395022439846,0.357,0.332076702770801,0.381923297229199
"Bayes_TTest_VarUnequal","ghEqual",25299300,1000,10,10,2,3,3,3,0,0,0.093,0.0693412945963647,0.116658705403635,0.258,0.230881361804102,0.285118638195898,0.375,0.34981618358201,0.40018381641799
"Bayes_TTest_VarUnequal","ghEqual",127994,1000,10,10,2,3,1,3,0,0,0.151,0.121833240710974,0.180166759289026,0.399,0.368648528233379,0.429351471766621,0.533,0.507046977270942,0.558953022729058
"Bayes_TTest_VarUnequal","ghEqual",257545,1000,10,10,2,3,-1,1,0,0,0.336,0.297523147624786,0.374476852375214,0.762,0.735604977560154,0.788395022439846,0.884,0.867342070128614,0.900657929871386
"Bayes_TTest_VarUnequal","ghEqual",23269,1000,10,10,2,3,-3,3,0,0,0.734,0.698005619197658,0.769994380802342,0.985,0.977466100611237,0.992533899388763,0.999,0.997355822705728,1.00064417729427
"Bayes_TTest_VarUnequal","ghEqual",20764,1000,10,10,2,3,-1,3,0,0,0.508,0.467275077528177,0.548724922471823,0.902,0.883572247190718,0.920427752809282,0.973,0.964568512422176,0.981431487577824
"Bayes_TTest_VarUnequal","ghEqual",237362817,1000,10,10,2,3,1,-3,0,0,0.022,0.0100511357687854,0.0339488642312146,0.056,0.0417493037924458,0.0702506962075542,0.108,0.0918541762551426,0.124145823744857
"Bayes_TTest_VarUnequal","ghEqual",862768,1000,10,10,2.5,3,1,1,0,0,0.156,0.126441704865402,0.185558295134598,0.395,0.364700720140571,0.425299279859429,0.515,0.489001973259976,0.540998026740024
"Bayes_TTest_VarUnequal","ghEqual",707965,1000,10,10,2.5,3,3,3,0,0,0.146,0.117235871388412,0.174764128611588,0.36,0.330249291773136,0.389750708226864,0.48,0.454011082361899,0.505988917638101
"Bayes_TTest_VarUnequal","ghEqual",59503011,1000,10,10,2.5,3,1,3,0,0,0.246,0.210916809216036,0.281083190783964,0.522,0.491039692094554,0.552960307905446,0.643,0.618076702770801,0.667923297229199
"Bayes_TTest_VarUnequal","ghEqual",1424713,1000,10,10,2.5,3,-1,1,0,0,0.526,0.485324968157062,0.566675031842938,0.901,0.882488736445072,0.919511263554928,0.969,0.959984109307728,0.978015890692272
"Bayes_TTest_VarUnequal","ghEqual",1019752,1000,10,10,2.5,3,-3,3,0,0,0.888,0.862310162751469,0.913689837248531,0.997,0.993610276471451,1.00038972352855,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",2395343,1000,10,10,2.5,3,-1,3,0,0,0.721,0.684464454781898,0.757535545218102,0.973,0.962953972247699,0.983046027752301,0.995,0.991330875530184,0.998669124469816
"Bayes_TTest_VarUnequal","ghEqual",24942915,1000,10,10,2.5,3,1,-3,0,0,0.03,0.0161039184803773,0.0438960815196227,0.08,0.0631850732978107,0.0968149267021893,0.131,0.113448613160921,0.148551386839079
"Bayes_TTest_VarUnequal","ghEqual",49340611,1000,20,20,0,1,1,1,0,1,0.004,-0.00114168567534034,0.00914168567534034,0.037,0.0253004252384969,0.0486995747615031,0.082,0.0677276933223813,0.0962723066776187
"Bayes_TTest_VarUnequal","ghEqual",9275504,1000,20,20,0,1,3,3,0,1,0.005,-0.000745692786775151,0.0107456927867752,0.047,0.0338824885896753,0.0601175114103247,0.087,0.0723390903496747,0.101660909650325
"Bayes_TTest_VarUnequal","ghEqual",127185,1000,20,20,0,1,1,3,0,1,0.021,0.00931989217584016,0.0326801078241598,0.08,0.0631850732978107,0.0968149267021893,0.161,0.141881235631584,0.180118764368416
