"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"VW","ghEqual",72131320,1000,10,10,2.5,3,-1,3,0,0,0.857,0.828482970270801,0.885517029729199,0.972,0.961774884567889,0.982225115432111,0.992,0.987365885802011,0.996634114197989
"VW","ghEqual",78685,1000,10,10,2.5,3,1,-3,0,0,0.021,0.00931989217584016,0.0326801078241598,0.053,0.0391142610711565,0.0668857389288435,0.124,0.106855343118044,0.141144656881956
"VW","ghEqual",649434,1000,20,20,0,1,1,1,0,1,0.004,-0.00114168567534034,0.00914168567534034,0.04,0.0278543242262935,0.0521456757737065,0.081,0.0668072625975466,0.0951927374024534
"VW","ghEqual",46353,1000,20,20,0,1,3,3,0,1,0.005,-0.000745692786775151,0.0107456927867752,0.05,0.0364916322229516,0.0635083677770484,0.114,0.0974676272392618,0.130532372760738
"VW","ghEqual",79205,1000,20,20,0,1,1,3,0,1,0.047,0.0297598421464303,0.0642401578535697,0.184,0.159983480885024,0.208016519114976,0.292,0.268347668520841,0.315652331479159
"VW","ghEqual",114744,1000,20,20,0,1,-1,1,0,1,0.098,0.0737806677363722,0.122219332263628,0.291,0.262846934973257,0.319153065026743,0.418,0.392342429228393,0.443657570771607
"VW","ghEqual",439265,1000,20,20,0,1,-3,3,0,1,0.332,0.293637832983837,0.370362167016163,0.627,0.597026030733318,0.656973969266682,0.755,0.732627092849274,0.777372907150726
"VW","ghEqual",2345879,1000,20,20,0,1,-1,3,0,1,0.203,0.170234029316744,0.235765970683256,0.491,0.460014699769084,0.521985300230916,0.624,0.598802809489945,0.649197190510055
"VW","ghEqual",40744147,1000,20,20,0,1,1,-3,0,1,0.233,0.19856330206399,0.26743669793601,0.494,0.4630119103138,0.5249880896862,0.638,0.613000545807958,0.662999454192042
"VW","ghEqual",20084019,1000,20,20,0.5,3,1,1,0,0,0.029,0.0153304419828584,0.0426695580171416,0.111,0.0915298883824463,0.130470111617554,0.188,0.167675360952775,0.208324639047225
"VW","ghEqual",108924371,1000,20,20,0.5,3,3,3,0,0,0.087,0.0640416393560864,0.109958360643914,0.263,0.235712252390496,0.290287747609504,0.379,0.353763373086425,0.404236626913575
"VW","ghEqual",46384,1000,20,20,0.5,3,1,3,0,0,0.16,0.130136170801453,0.189863829198547,0.398,0.367661377855941,0.428338622144059,0.523,0.497017799116029,0.548982200883971
"VW","ghEqual",193475651,1000,20,20,0.5,3,-1,1,0,0,0.201,0.168354954589953,0.233645045410047,0.485,0.454023627714014,0.515976372285986,0.631,0.605898841561095,0.656101158438905
"VW","ghEqual",199656014,1000,20,20,0.5,3,-3,3,0,0,0.569,0.528659560358568,0.609340439641432,0.826,0.802502550810779,0.84949744918922,0.902,0.886533850320781,0.917466149679219
"VW","ghEqual",19725,1000,20,20,0.5,3,-1,3,0,0,0.405,0.365011800220565,0.444988199779435,0.683,0.65415994699034,0.71184005300966,0.794,0.772961742631577,0.815038257368423
"VW","ghEqual",43920591,1000,20,20,0.5,3,1,-3,0,0,0.087,0.0640416393560864,0.109958360643914,0.301,0.272569931438704,0.329430068561296,0.443,0.41715983021002,0.46884016978998
"VW","ghEqual",287342544,1000,20,20,1,3,1,1,0,0,0.101,0.0764536800105596,0.12554631998944,0.286,0.257991606857943,0.314008393142057,0.397,0.371548123236685,0.422451876763316
