"method","distribution","seed","N","n1","n2","delta","scale","lambda3","lambda4","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"SmoothFixed_4_asymp","GLDLS",49649536,10000,10,10,2.5,2,-0.002,-0.002,0,0.8397,0.830249066736644,0.849150933263356,0.9836,0.981110642587654,0.986089357412346,0.9969,0.995985523504963,0.997814476495037,9969,9836,8397
"SmoothFixed_4_asymp","GLDLS",54872,10000,10,10,2.5,2,-0.002,-0.02,0,0.8309,0.821244115950999,0.840555884049001,0.9819,0.979287062698341,0.984512937301659,0.9962,0.995187882417947,0.997212117582053,9962,9819,8309
"SmoothFixed_4_asymp","GLDLS",2086056,10000,10,10,2.5,2,-0.002,-0.05,0,0.8148,0.804793277415932,0.824806722584068,0.9767,0.973743249862163,0.979656750137837,0.9944,0.993172446373636,0.995627553626364,9944,9767,8148
"SmoothFixed_4_asymp","GLDLS",104130574,10000,10,10,2.5,2,-0.002,-0.1,0,0.7816,0.770956990469245,0.792243009530755,0.9668,0.963288493844288,0.970311506155711,0.9915,0.989989844306247,0.993010155693753,9915,9668,7816
"SmoothFixed_4_asymp","GLDLS",24509682,10000,10,10,2.5,2,-0.002,-0.2,0,0.7086,0.696894466656461,0.720305533343539,0.945,0.94053158685885,0.94946841314115,0.9832,0.981085822346538,0.985314177653462,9832,9450,7086
"SmoothFixed_4_asymp","GLDLS",47450,10000,20,20,0,2,-0.002,-0.002,1,0.0048,0.00301958329256997,0.00658041670743003,0.0386,0.034824262593029,0.042375737406971,0.0943,0.0894925593373631,0.0991074406626369,943,386,48
"SmoothFixed_4_asymp","GLDLS",95949,10000,20,20,0,2,-0.02,-0.02,1,0.0052,0.00334725598592358,0.00705274401407642,0.0386,0.034824262593029,0.042375737406971,0.0859,0.0812904414184246,0.0905095585815754,859,386,52
"SmoothFixed_4_asymp","GLDLS",2501682,10000,20,20,0,2,-0.05,-0.05,1,0.0055,0.00359484814841441,0.00740515185158559,0.0387,0.0349195715309505,0.0424804284690495,0.0927,0.0879293096943131,0.0974706903056869,927,387,55
"SmoothFixed_4_asymp","GLDLS",162409154,10000,20,20,0,2,-0.1,-0.1,1,0.0042,0.0025340707064416,0.0058659292935584,0.0399,0.0360638043013423,0.0437361956986577,0.0909,0.0861711703131774,0.0956288296868226,909,399,42
"SmoothFixed_4_asymp","GLDLS",1641662,10000,20,20,0,2,-0.2,-0.2,1,0.0055,0.00359484814841441,0.00740515185158559,0.0391,0.035300875317866,0.042899124682134,0.0924,0.0876362481383263,0.0971637518616737,924,391,55
"SmoothFixed_4_asymp","GLDLS",23040549,10000,20,20,0.5,2,-0.002,-0.002,0,0.0592,0.0531206749289139,0.0652793250710861,0.2122,0.204186232295256,0.220213767704744,0.3482,0.340363223452981,0.356036776547019,3482,2122,592
"SmoothFixed_4_asymp","GLDLS",113866,10000,20,20,0.5,2,-0.002,-0.02,0,0.0554,0.0495071591559602,0.0612928408440398,0.213,0.204975218073991,0.221024781926009,0.3353,0.327534033400099,0.343065966599901,3353,2130,554
"SmoothFixed_4_asymp","GLDLS",28810,10000,20,20,0.5,2,-0.002,-0.05,0,0.0544,0.0485574957052935,0.0602425042947065,0.2087,0.200734961511104,0.216665038488896,0.3475,0.339666901914991,0.355333098085009,3475,2087,544
"SmoothFixed_4_asymp","GLDLS",132027826,10000,20,20,0.5,2,-0.002,-0.1,0,0.049,0.0434392399276358,0.0545607600723642,0.2004,0.192554126120412,0.208245873879588,0.3273,0.319581203010652,0.335018796989348,3273,2004,490
"SmoothFixed_4_asymp","GLDLS",23001,10000,20,20,0.5,2,-0.002,-0.2,0,0.0484,0.0428716471261917,0.0539283528738083,0.1852,0.177586189338209,0.192813810661791,0.3013,0.29375236586858,0.30884763413142,3013,1852,484
"SmoothFixed_4_asymp","GLDLS",69849,10000,20,20,1,2,-0.002,-0.002,0,0.4582,0.445365087819772,0.471034912180228,0.756,0.747581942608891,0.764418057391109,0.8618,0.856122944124998,0.867477055875002,8618,7560,4582
