"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"SmoothFixed_6_asymp","ghEqualK",535936,10000,10,10,0,3,1,1,0.2,1,0.0049,0.00310122326515379,0.00669877673484621,0.0377,0.0339667937059948,0.0414332062940052,0.0848,0.0802172957112203,0.0893827042887797,848,377,49
"SmoothFixed_6_asymp","ghEqualK",51467058,10000,10,10,0,3,3,3,0.2,1,0.0071,0.00493714308998861,0.00926285691001139,0.0429,0.0389284194463161,0.0468715805536839,0.0907,0.085975855845788,0.095424144154212,907,429,71
"SmoothFixed_6_asymp","ghEqualK",34832239,10000,10,10,0,3,-3,-3,0.2,1,0.0054,0.00351215225264748,0.00728784774735252,0.0386,0.034824262593029,0.042375737406971,0.0819,0.0773892075291613,0.0864107924708387,819,386,54
"SmoothFixed_6_asymp","ghEqualK",8936850,10000,10,10,0,3,-1,-1,0.2,1,0.0061,0.0040942254270472,0.0081057745729528,0.0447,0.0406497696675868,0.0487502303324132,0.0926,0.0878316208197019,0.0973683791802981,926,447,61
"SmoothFixed_6_asymp","ghEqualK",1128511,10000,10,10,0.5,3,1,1,0.2,0,0.0046,0.00285689482302874,0.00634310517697126,0.0411,0.0372089784006768,0.0449910215993232,0.0851,0.080509949157256,0.089690050842744,851,411,46
"SmoothFixed_6_asymp","ghEqualK",1026974,10000,10,10,0.5,3,3,3,0.2,0,0.0106,0.00796193954184822,0.0132380604581518,0.0565,0.0519746596547884,0.0610253403452116,0.1144,0.109164023141228,0.119635976858772,1144,565,106
"SmoothFixed_6_asymp","ghEqualK",519191,10000,10,10,0.5,3,1,3,0.2,0,0.0075,0.00527750011023622,0.00972249988976378,0.0513,0.046976064527586,0.055623935472414,0.1121,0.10691019862731,0.11728980137269,1121,513,75
"SmoothFixed_6_asymp","ghEqualK",2210032,10000,10,10,0.5,3,-1,1,0.2,0,0.0023,0.00106601533457826,0.00353398466542174,0.0298,0.0264673106124933,0.0331326893875067,0.0772,0.0728093547858658,0.0815906452141343,772,298,23
"SmoothFixed_6_asymp","ghEqualK",2155891,10000,10,10,0.5,3,-3,3,0.2,0,0.0183,0.0148472844632759,0.0217527155367241,0.1558,0.148691753629931,0.162908246370069,0.2872,0.279757103743407,0.294642896256593,2872,1558,183
"SmoothFixed_6_asymp","ghEqualK",1116655,10000,10,10,0.5,3,-1,3,0.2,0,0.0052,0.00334725598592358,0.00705274401407642,0.074,0.0688692905129992,0.0791307094870008,0.1622,0.156135967709197,0.168264032290803,1622,740,52
"SmoothFixed_6_asymp","ghEqualK",292166,10000,10,10,0.5,3,1,-3,0.2,0,0.0046,0.00285689482302874,0.00634310517697126,0.0515,0.0471681006890741,0.0558318993109259,0.1202,0.114850537900321,0.125549462099679,1202,515,46
"SmoothFixed_6_asymp","ghEqualK",82346,10000,10,10,1,3,1,1,0.2,0,0.0048,0.00301958329256997,0.00658041670743003,0.0323,0.0288348048087301,0.0357651951912699,0.0773,0.0729067500824816,0.0816932499175183,773,323,48
