"method","distribution","seed","N","n1","n2","delta","rate1","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"SmoothFixed_4_asymp","Exp",85320,10000,10,10,1.5,0.125,0,0.0039,0.00229442856754861,0.00550557143245139,0.0431,0.0391195883953541,0.0470804116046459,0.1121,0.10691019862731,0.11728980137269,1121,431,39
"SmoothFixed_4_asymp","Exp",880518,10000,10,10,2,1,0,0.6984,0.686577382400444,0.710222617599557,0.9545,0.950415398090389,0.958584601909611,0.9882,0.986423646767138,0.989976353232862,9882,9545,6984
"SmoothFixed_4_asymp","Exp",643797,10000,10,10,2,0.5,0,0.174,0.164234139721335,0.183765860278665,0.5769,0.567216600411921,0.586583399588078,0.7652,0.7582272767337,0.7721727232663,7652,5769,1740
"SmoothFixed_4_asymp","Exp",111291476,10000,10,10,2,0.25,0,0.0217,0.0179467131918895,0.0254532868081105,0.1687,0.161360060116758,0.176039939883242,0.3294,0.321668576300377,0.337131423699624,3294,1687,217
"SmoothFixed_4_asymp","Exp",55132,10000,10,10,2,0.125,0,0.0048,0.00301958329256997,0.00658041670743003,0.0532,0.0488011311679478,0.0575988688320522,0.1345,0.128887445378941,0.140112554621059,1345,532,48
"SmoothFixed_4_asymp","Exp",26552692,10000,10,10,2.5,1,0,0.8652,0.856402706929555,0.873997293070445,0.9891,0.987064882816543,0.991135117183456,0.9982,0.997502714012833,0.998897285987167,9982,9891,8652
"SmoothFixed_4_asymp","Exp",2272457,10000,10,10,2.5,0.5,0,0.2988,0.287008824350377,0.310591175649623,0.7291,0.720389278613662,0.737810721386338,0.8797,0.874348617280013,0.885051382719987,8797,7291,2988
"SmoothFixed_4_asymp","Exp",20186851,10000,10,10,2.5,0.25,0,0.0405,0.0354219630129744,0.0455780369870256,0.2589,0.250314600609966,0.267485399390034,0.4379,0.429738684492499,0.446061315507501,4379,2589,405
"SmoothFixed_4_asymp","Exp",174077,10000,10,10,2.5,0.125,0,0.0084,0.00604899387398841,0.0107510061260116,0.0795,0.0741978558337216,0.0848021441662784,0.1782,0.171904897286946,0.184495102713054,1782,795,84
"SmoothFixed_4_asymp","Exp",71412,10000,10,10,5,1,0,0.9987,0.997771813901281,0.99962818609872,1,1,1,1,1,1,10000,10000,9987
"SmoothFixed_4_asymp","Exp",104600522,10000,10,10,5,0.5,0,0.8648,0.85599170107078,0.87360829892922,0.9892,0.987174137325088,0.991225862674912,0.9978,0.997029275805557,0.998570724194443,9978,9892,8648
"SmoothFixed_4_asymp","Exp",6694285,10000,10,10,5,0.25,0,0.3007,0.288887431584326,0.312512568415674,0.7337,0.725036349699486,0.742363650300514,0.8746,0.869152221930814,0.880047778069186,8746,7337,3007
"SmoothFixed_4_asymp","Exp",37630,10000,10,10,5,0.12,0,0.0378,0.0328872525953377,0.0427127474046623,0.245,0.236570290870973,0.253429709129027,0.4227,0.414573887978389,0.430826112021611,4227,2450,378
"SmoothFixed_4_asymp","Exp",259997026,10000,10,10,0,1.5,1,0.0027,0.00136327937126114,0.00403672062873885,0.0295,0.026183615709843,0.032816384290157,0.0761,0.0717381501234023,0.0804618498765977,761,295,27
"SmoothFixed_4_asymp","Exp",79124497,10000,10,10,0.5,1.5,0,0.0787,0.0717636058953765,0.0856363941046235,0.3638,0.354370595831676,0.373229404168324,0.5674,0.559250070994966,0.575549929005034,5674,3638,787
"SmoothFixed_4_asymp","Exp",2332418,10000,10,10,1,1.5,0,0.4474,0.434591470028164,0.460208529971836,0.8469,0.839842356241464,0.853957643758536,0.943,0.93918618891691,0.94681381108309,9430,8469,4474
"SmoothFixed_4_asymp","Exp",12437324,10000,10,10,1.5,1.5,0,0.7907,0.780220601821604,0.801179398178396,0.9728,0.969611750469991,0.975988249530009,0.9937,0.992398441112829,0.995001558887171,9937,9728,7907
"SmoothFixed_4_asymp","Exp",48159359,10000,10,10,2,1.5,0,0.9452,0.939337295640739,0.951062704359261,0.9977,0.996761098624136,0.998638901375864,0.9999,0.999735508225206,1.00006449177479,9999,9977,9452
"SmoothFixed_4_asymp","Exp",142628,10000,10,10,2.5,1.5,0,0.9848,0.981648323215922,0.987951676784078,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9848
"SmoothFixed_4_asymp","Exp",96699,10000,10,10,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",163575,10000,20,20,0,1,1,0.0054,0.00351215225264748,0.00728784774735252,0.0389,0.0351102098677631,0.0426897901322369,0.0916,0.0868548253469867,0.0963451746530133,916,389,54
"SmoothFixed_4_asymp","Exp",5154599,10000,20,20,0,0.5,1,0.0038,0.00221506693533891,0.00538493306466109,0.038,0.0342525538082582,0.0417474461917418,0.0927,0.0879293096943131,0.0974706903056869,927,380,38
"SmoothFixed_4_asymp","Exp",70817,10000,20,20,0,0.25,1,0.0063,0.00426181416817406,0.00833818583182594,0.0412,0.0373044508154048,0.0450955491845952,0.0952,0.090372073248443,0.100027926751557,952,412,63
"SmoothFixed_4_asymp","Exp",35118,10000,20,20,0,0.125,1,0.0059,0.00392718254677631,0.00787281745322369,0.0381,0.034347821232617,0.041852178767383,0.0929,0.0881246924991185,0.0976753075008815,929,381,59
"SmoothFixed_4_asymp","Exp",25330,10000,20,20,0.5,1,0,0.2245,0.213751572474748,0.235248427525252,0.5868,0.577148800781167,0.596451199218833,0.7857,0.778949975263395,0.792450024736605,7857,5868,2245
"SmoothFixed_4_asymp","Exp",267495077,10000,20,20,0.5,0.5,0,0.0377,0.0327935002993075,0.0426064997006925,0.208,0.200044814159305,0.215955185840695,0.3753,0.36733490541357,0.38326509458643,3753,2080,377
"SmoothFixed_4_asymp","Exp",124947,10000,20,20,0.5,0.25,0,0.0116,0.00884170176410454,0.0143582982358955,0.0826,0.0772045774476506,0.0879954225523494,0.1812,0.174863726485354,0.187536273514646,1812,826,116
"SmoothFixed_4_asymp","Exp",104793518,10000,20,20,0.5,0.125,0,0.0057,0.0037607133569851,0.0076392866430149,0.0496,0.0453445046193892,0.0538554953806108,0.1193,0.113967877451261,0.124632122548739,1193,496,57
"SmoothFixed_4_asymp","Exp",18369845,10000,20,20,1,1,0,0.8398,0.830351452521657,0.849248547478343,0.9738,0.970669298926822,0.976930701073178,0.9948,0.993616861838837,0.995983138161163,9948,9738,8398
"SmoothFixed_4_asymp","Exp",18220045,10000,20,20,1,0.5,0,0.2437,0.232640877378153,0.254759122621847,0.5972,0.587586961053569,0.606813038946431,0.792,0.785323326169416,0.798676673830584,7920,5972,2437
"SmoothFixed_4_asymp","Exp",5604689,10000,20,20,1,0.25,0,0.0396,0.0345763482295462,0.0446236517704538,0.2072,0.199256118307427,0.215143881692573,0.3813,0.373310136442856,0.389289863557144,3813,2072,396
"SmoothFixed_4_asymp","Exp",38607706,10000,20,20,1,0.125,0,0.0103,0.00769914430765258,0.0129008556923474,0.0827,0.0773016066877635,0.0880983933122365,0.1768,0.170524335564229,0.183075664435771,1768,827,103
"SmoothFixed_4_asymp","Exp",767855,10000,20,20,1.5,1,0,0.9906,0.98811424141895,0.99308575858105,0.9998,0.999522841861747,1.00007715813825,1,1,1,10000,9998,9906
"SmoothFixed_4_asymp","Exp",25030,10000,20,20,1.5,0.5,0,0.5913,0.578636547752076,0.603963452247924,0.8827,0.876393162507754,0.889006837492246,0.9619,0.958750849963089,0.965049150036911,9619,8827,5913
"SmoothFixed_4_asymp","Exp",224165,10000,20,20,1.5,0.25,0,0.1084,0.100391604190817,0.116408395809183,0.3831,0.373571609828392,0.392628390171608,0.5972,0.589131913741388,0.605268086258612,5972,3831,1084
"SmoothFixed_4_asymp","Exp",252538384,10000,20,20,1.5,0.125,0,0.0189,0.015392211510723,0.022407788489277,0.1285,0.121940944119768,0.135059055880232,0.2669,0.259623512310532,0.274176487689468,2669,1285,189
"SmoothFixed_4_asymp","Exp",9289464,10000,20,20,2,1,0,0.9996,0.999084903050306,1.00011509694969,1,1,1,1,1,1,10000,10000,9996
"SmoothFixed_4_asymp","Exp",99858,10000,20,20,2,0.5,0,0.8524,0.843262849928724,0.861537150071276,0.9771,0.974168139386942,0.980031860613058,0.994,0.992729616864879,0.995270383135121,9940,9771,8524
"SmoothFixed_4_asymp","Exp",95906373,10000,20,20,2,0.25,0,0.2346,0.223684237158293,0.245515762841707,0.5993,0.589695209832505,0.608904790167495,0.7954,0.788763921568343,0.802036078431657,7954,5993,2346
"SmoothFixed_4_asymp","Exp",7276565,10000,20,20,2,0.125,0,0.0382,0.0332623542712163,0.0431376457287837,0.2026,0.194722037530021,0.210477962469979,0.3746,0.366637879843214,0.382562120156786,3746,2026,382
"SmoothFixed_4_asymp","Exp",1600467,10000,20,20,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",88692,10000,20,20,2.5,0.5,0,0.9535,0.948075837600661,0.958924162399339,0.997,0.995928075301152,0.998071924698848,0.9995,0.999132258787495,0.999867741212506,9995,9970,9535
"SmoothFixed_4_asymp","Exp",1135061,10000,20,20,2.5,0.25,0,0.4126,0.39991830098243,0.42528169901757,0.7632,0.754867676916874,0.771532323083126,0.8958,0.890774198972114,0.900825801027886,8958,7632,4126
"SmoothFixed_4_asymp","Exp",198877842,10000,20,20,2.5,0.125,0,0.0622,0.0559784848181479,0.0684215151818521,0.2906,0.281700830711668,0.299499169288332,0.4923,0.484075975378334,0.500524024621666,4923,2906,622
"SmoothFixed_4_asymp","Exp",14280307,10000,20,20,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",86738420,10000,20,20,5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",744972,10000,20,20,5,0.25,0,0.9536,0.948181389051583,0.959018610948417,0.9944,0.992937382913268,0.995862617086732,0.9992,0.998734909885721,0.999665090114279,9992,9944,9536
"SmoothFixed_4_asymp","Exp",74101,10000,20,20,5,0.12,0,0.3776,0.365111892070637,0.390088107929363,0.7422,0.733626502947711,0.750773497052288,0.8869,0.881690038281813,0.892109961718187,8869,7422,3776
"SmoothFixed_4_asymp","Exp",124393,10000,20,20,0,1.5,1,0.005,0.00318305240581903,0.00681694759418097,0.0378,0.0340620400181917,0.0415379599818083,0.0946,0.089785715896304,0.099414284103696,946,378,50
"SmoothFixed_4_asymp","Exp",60375078,10000,20,20,0.5,1.5,0,0.5919,0.579239428038763,0.604560571961237,0.8799,0.873528462640901,0.886271537359099,0.9588,0.955530521220072,0.962069478779928,9588,8799,5919
"SmoothFixed_4_asymp","Exp",170481260,10000,20,20,1,1.5,0,0.9893,0.986649659018055,0.991950340981945,0.9992,0.998645850076604,0.999754149923396,1,1,1,10000,9992,9893
"SmoothFixed_4_asymp","Exp",39532414,10000,20,20,1.5,1.5,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"SmoothFixed_4_asymp","Exp",290683721,10000,20,20,2,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",7799613,10000,20,20,2.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",236170,10000,20,20,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",92646,10000,100,100,0,1,1,0.0087,0.00630774187608109,0.0110922581239189,0.0489,0.0446730842489588,0.0531269157510412,0.0984,0.0935002896965637,0.103299710303436,984,489,87
"SmoothFixed_4_asymp","Exp",735673,10000,100,100,0,0.5,1,0.0086,0.00622141025800917,0.0109785897419908,0.0457,0.041606859679708,0.049793140320292,0.0945,0.0896879953995892,0.0993120046004108,945,457,86
"SmoothFixed_4_asymp","Exp",301512,10000,100,100,0,0.25,1,0.0106,0.00796193954184822,0.0132380604581518,0.0478,0.0436184806749699,0.0519815193250301,0.0979,0.0930113990300931,0.102788600969907,979,478,106
"SmoothFixed_4_asymp","Exp",13025750,10000,100,100,0,0.125,1,0.0094,0.00691424141894994,0.0118857585810501,0.0479,0.0437143287928458,0.0520856712071542,0.0986,0.0936958568720825,0.103504143127917,986,479,94
"SmoothFixed_4_asymp","Exp",103081416,10000,100,100,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",13048546,10000,100,100,0.5,0.5,0,0.9675,0.962932137462664,0.972067862537336,0.9948,0.993390303467551,0.99620969653245,0.9983,0.997622325883057,0.998977674116943,9983,9948,9675
"SmoothFixed_4_asymp","Exp",3022716,10000,100,100,0.5,0.25,0,0.4064,0.393747694945604,0.419052305054396,0.6938,0.684766088904046,0.702833911095954,0.8046,0.798077438298406,0.811122561701594,8046,6938,4064
"SmoothFixed_4_asymp","Exp",10358254,10000,100,100,0.5,0.125,0,0.0713,0.0646713002730056,0.0779286997269944,0.2351,0.226788398431205,0.243411601568795,0.3608,0.352900173560489,0.368699826439511,3608,2351,713
"SmoothFixed_4_asymp","Exp",37503,10000,100,100,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",2200963,10000,100,100,1,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",2326206,10000,100,100,1,0.25,0,0.9675,0.962932137462664,0.972067862537336,0.9948,0.993390303467551,0.99620969653245,0.9987,0.998107272464133,0.999292727535867,9987,9948,9675
"SmoothFixed_4_asymp","Exp",367406609,10000,100,100,1,0.125,0,0.4097,0.397031790634521,0.422368209365479,0.7002,0.69121986348469,0.70918013651531,0.8103,0.80385055286627,0.81674944713373,8103,7002,4097
"SmoothFixed_4_asymp","Exp",4850171,10000,100,100,1.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",213113,10000,100,100,1.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",58837,10000,100,100,1.5,0.25,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",287373,10000,100,100,1.5,0.125,0,0.8089,0.798772001696569,0.819027998303431,0.9463,0.941881675243987,0.950718324756013,0.9749,0.972326745160507,0.977473254839493,9749,9463,8089
"SmoothFixed_4_asymp","Exp",75649409,10000,100,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",1258784,10000,100,100,2,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",38246,10000,100,100,2,0.25,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",69346663,10000,100,100,2,0.125,0,0.9689,0.9644283733978,0.9733716266022,0.9956,0.994302746492624,0.996897253507376,0.9986,0.997984928362628,0.999215071637372,9986,9956,9689
"SmoothFixed_4_asymp","Exp",1245954,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",23771136,10000,100,100,2.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",3818919,10000,100,100,2.5,0.25,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",55136200,10000,100,100,2.5,0.125,0,0.9963,0.99473598185987,0.99786401814013,0.9995,0.99906184025744,0.99993815974256,0.9999,0.999735508225206,1.00006449177479,9999,9995,9963
"SmoothFixed_4_asymp","Exp",64133481,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",55767859,10000,100,100,5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",401348,10000,100,100,5,0.25,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",7444056,10000,100,100,5,0.12,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",81602473,10000,100,100,0,1.5,1,0.0074,0.00519225528409102,0.00960774471590898,0.0484,0.0441936445525372,0.0526063554474628,0.0983,0.0934025084421946,0.103197491557805,983,484,74
"SmoothFixed_4_asymp","Exp",260960,10000,100,100,0.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",475496,10000,100,100,1,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",159616720,10000,100,100,1.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",43061,10000,100,100,2,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",23115,10000,100,100,2.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",56626,10000,100,100,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",690895,10000,10,100,0,1,1,0.6374,0.625015861848791,0.649784138151209,0.782,0.773907407080546,0.790092592919454,0.84,0.833969330385438,0.846030669614562,8400,7820,6374
"SmoothFixed_4_asymp","Exp",2036972,10000,10,100,0,0.5,1,0.6379,0.62551955023872,0.65028044976128,0.7816,0.77350205796573,0.78969794203427,0.8423,0.836304641611816,0.848295358388185,8423,7816,6379
"SmoothFixed_4_asymp","Exp",18895,10000,10,100,0,0.25,1,0.634,0.621591164413435,0.646408835586565,0.7796,0.771475478698754,0.787724521301246,0.8411,0.835086162797267,0.847113837202733,8411,7796,6340
"SmoothFixed_4_asymp","Exp",237338907,10000,10,100,0,0.125,1,0.6447,0.632371157698745,0.657028842301255,0.789,0.781002839713999,0.796997160286002,0.8501,0.844227787991823,0.855972212008177,8501,7890,6447
"SmoothFixed_4_asymp","Exp",41787,10000,10,100,0.5,1,0,0.9869,0.983971008704679,0.989828991295321,0.9924,0.990697817013832,0.994102182986168,0.9939,0.992619138519989,0.995180861480011,9939,9924,9869
"SmoothFixed_4_asymp","Exp",79743137,10000,10,100,0.5,0.5,0,0.9137,0.906466423662927,0.920933576337073,0.9498,0.945520194696765,0.954079805303235,0.964,0.960935527914958,0.967064472085042,9640,9498,9137
"SmoothFixed_4_asymp","Exp",714702,10000,10,100,0.5,0.25,0,0.8029,0.792652453450294,0.813147546549706,0.8842,0.877928295231948,0.890471704768051,0.9157,0.911129578051233,0.920270421948767,9157,8842,8029
"SmoothFixed_4_asymp","Exp",51159,10000,10,100,0.5,0.125,0,0.7273,0.715827839311686,0.738772160688314,0.8391,0.831898201700242,0.846301798299758,0.8835,0.878222452608515,0.888777547391485,8835,8391,7273
"SmoothFixed_4_asymp","Exp",107047699,10000,10,100,1,1,0,0.9996,0.999084903050306,1.00011509694969,0.9996,0.999208078407842,0.999991921592158,0.9996,0.999271065806581,0.999928934193419,9996,9996,9996
"SmoothFixed_4_asymp","Exp",59361,10000,10,100,1,0.5,0,0.9866,0.983638110764032,0.989561889235968,0.9915,0.989700665556379,0.993299334443621,0.994,0.992729616864879,0.995270383135121,9940,9915,9866
"SmoothFixed_4_asymp","Exp",486654,10000,10,100,1,0.25,0,0.9111,0.903768720744924,0.918431279255076,0.9517,0.947497771427254,0.955902228572746,0.9641,0.961039628365382,0.967160371634618,9641,9517,9111
"SmoothFixed_4_asymp","Exp",484757,10000,10,100,1,0.125,0,0.8036,0.793366208502305,0.813833791497695,0.883,0.876700162402093,0.889299837597907,0.9177,0.913179190720371,0.922220809279628,9177,8830,8036
"SmoothFixed_4_asymp","Exp",2607786,10000,10,100,1.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",1093033,10000,10,100,1.5,0.5,0,0.9992,0.998471688672108,0.999928311327892,0.9996,0.999208078407842,0.999991921592158,0.9998,0.999567385133966,1.00003261486603,9998,9996,9992
"SmoothFixed_4_asymp","Exp",1462556,10000,10,100,1.5,0.25,0,0.9661,0.961438166602472,0.970761833397528,0.981,0.978324115428498,0.983675884571502,0.9861,0.984174099784263,0.988025900215737,9861,9810,9661
"SmoothFixed_4_asymp","Exp",172545582,10000,10,100,1.5,0.125,0,0.8687,0.860000122600573,0.877399877399427,0.9209,0.91561006239447,0.92618993760553,0.9409,0.937020896413864,0.944779103586136,9409,9209,8687
"SmoothFixed_4_asymp","Exp",39075,10000,10,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",436865,10000,10,100,2,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",37815119,10000,10,100,2,0.25,0,0.987,0.984082061654935,0.989917938345065,0.993,0.991365895915188,0.994634104084812,0.9948,0.993616861838837,0.995983138161163,9948,9930,9870
"SmoothFixed_4_asymp","Exp",2542180,10000,10,100,2,0.125,0,0.913,0.905739928902166,0.920260071097834,0.9521,0.947914328792846,0.956285671207154,0.9671,0.964165733584356,0.970034266415644,9671,9521,9130
"SmoothFixed_4_asymp","Exp",26938,10000,10,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",896378,10000,10,100,2.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",119232818,10000,10,100,2.5,0.25,0,0.9963,0.99473598185987,0.99786401814013,0.9985,0.997741464806354,0.999258535193646,0.9989,0.99835471537618,0.99944528462382,9989,9985,9963
"SmoothFixed_4_asymp","Exp",522569,10000,10,100,2.5,0.125,0,0.9467,0.940913504073108,0.952486495926892,0.9699,0.966551095224047,0.973248904775953,0.9792,0.976852350423423,0.981547649576576,9792,9699,9467
"SmoothFixed_4_asymp","Exp",830729,10000,10,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",103912561,10000,10,100,5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",82888150,10000,10,100,5,0.25,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"SmoothFixed_4_asymp","Exp",8680697,10000,10,100,5,0.12,0,0.994,0.992010634069257,0.995989365930743,0.9977,0.996761098624136,0.998638901375864,0.9982,0.997502714012833,0.998897285987167,9982,9977,9940
"SmoothFixed_4_asymp","Exp",8215072,10000,10,100,0,1.5,1,0.6431,0.630758771669624,0.655441228330376,0.7844,0.776339736454532,0.792460263545468,0.8449,0.83894510022721,0.85085489977279,8449,7844,6431
"SmoothFixed_4_asymp","Exp",23652954,10000,10,100,0.5,1.5,0,0.9974,0.996088201244312,0.998711798755688,0.9983,0.997492558498961,0.999107441501039,0.9985,0.99786337224819,0.99913662775181,9985,9983,9974
"SmoothFixed_4_asymp","Exp",224703197,10000,10,100,1,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",337806,10000,10,100,1.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",166641139,10000,10,100,2,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",602643,10000,10,100,2.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Exp",874865,10000,10,100,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
