"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"WMW_Asymp","ghEqual",75609875,10000,20,20,2,3,3,3,0,0,0.4887,0.475823289714517,0.501576710285483,0.7299,0.721197379502793,0.738602620497207,0.8249,0.818648134486893,0.831151865513107,8249,7299,4887
"WMW_Asymp","ghEqual",513394,10000,20,20,2,3,1,3,0,0,0.6066,0.594016129525152,0.619183870474848,0.8288,0.821417000776812,0.836182999223188,0.8928,0.887710907019281,0.897889092980719,8928,8288,6066
"WMW_Asymp","ghEqual",30188,10000,20,20,2,3,-1,1,0,0,0.8091,0.798976051588291,0.819223948411709,0.9396,0.934930761640867,0.944269238359133,0.9707,0.967925771510893,0.973474228489107,9707,9396,8091
"WMW_Asymp","ghEqual",74445218,10000,20,20,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","ghEqual",186568039,10000,20,20,2,3,-1,3,0,0,0.9525,0.947020699037286,0.957979300962714,0.9899,0.987940196989899,0.991859803010101,0.9953,0.994174898164265,0.996425101835735,9953,9899,9525
"WMW_Asymp","ghEqual",246009,10000,20,20,2,3,1,-3,0,0,0.0164,0.0131282731152029,0.0196717268847971,0.0725,0.067417445622524,0.077582554377476,0.1267,0.121228127872129,0.132171872127871,1267,725,164
"WMW_Asymp","ghEqual",22415,10000,20,20,2.5,3,1,1,0,0,0.587,0.574316475996569,0.599683524003431,0.8132,0.805560882461855,0.820839117538145,0.8857,0.880466016613059,0.890933983386941,8857,8132,5870
"WMW_Asymp","ghEqual",59119088,10000,20,20,2.5,3,3,3,0,0,0.6199,0.607395808631238,0.632404191368762,0.832,0.824672220789352,0.839327779210648,0.8957,0.890672068600331,0.900727931399669,8957,8320,6199
"WMW_Asymp","ghEqual",50554,10000,20,20,2.5,3,1,3,0,0,0.7583,0.747271798011501,0.769328201988499,0.9158,0.910357324564371,0.921242675435629,0.9531,0.949622064220694,0.956577935779306,9531,9158,7583
"WMW_Asymp","ghEqual",71897,10000,20,20,2.5,3,-1,1,0,0,0.9463,0.940493058892097,0.952106941107903,0.9888,0.986737379586642,0.990862620413358,0.9952,0.994063049113462,0.996336950886538,9952,9888,9463
"WMW_Asymp","ghEqual",286441,10000,20,20,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","ghEqual",24911383,10000,20,20,2.5,3,-1,3,0,0,0.998,0.996849130376802,0.999150869623198,1,1,1,1,1,1,10000,10000,9980
"WMW_Asymp","ghEqual",213417109,10000,20,20,2.5,3,1,-3,0,0,0.0418,0.0366446033756678,0.0469553966243322,0.1322,0.125561321732031,0.138838678267969,0.208,0.201323326169416,0.214676673830584,2080,1322,418
"WMW_Asymp","ghEqual",29375174,10000,100,100,0,3,1,1,0,1,0.0085,0.00613516044552701,0.010864839554473,0.0495,0.0452485729501731,0.0537514270498269,0.1035,0.0984891520558517,0.108510847944148,1035,495,85
"WMW_Asymp","ghEqual",24158,10000,100,100,0,3,3,3,0,1,0.0108,0.00813743762725904,0.013462562372741,0.0501,0.0458242345061498,0.0543757654938502,0.1021,0.0971192727596289,0.107080727240371,1021,501,108
"WMW_Asymp","ghEqual",88322,10000,100,100,0,3,-3,-3,0,1,0.0103,0.00769914430765258,0.0129008556923474,0.0507,0.0464000659817155,0.0549999340182845,0.103,0.0979998764437766,0.108000123556223,1030,507,103
"WMW_Asymp","ghEqual",93643618,10000,100,100,0,3,-1,-1,0,1,0.0109,0.00822527455888572,0.0135747254411143,0.0497,0.0454404410761676,0.0539595589238324,0.1011,0.0961409650363226,0.106059034963677,1011,497,109
"WMW_Asymp","ghEqual",1117062,10000,100,100,0.5,3,1,1,0,0,0.1651,0.155536064779421,0.174663935220579,0.3721,0.362626048701075,0.381573951298925,0.4963,0.488075225203583,0.504524774796417,4963,3721,1651
"WMW_Asymp","ghEqual",108705207,10000,100,100,0.5,3,3,3,0,0,0.5802,0.567486769004942,0.592913230995058,0.7919,0.783943404442703,0.799856595557297,0.8685,0.862940782189069,0.874059217810931,8685,7919,5802
"WMW_Asymp","ghEqual",48014,10000,100,100,0.5,3,1,3,0,0,0.778,0.767294372098676,0.788705627901324,0.91,0.904390837495668,0.915609162504332,0.9514,0.947862751179363,0.954937248820637,9514,9100,7780
"WMW_Asymp","ghEqual",877642,10000,100,100,0.5,3,-1,1,0,0,0.8641,0.855272502776815,0.872927497223185,0.9551,0.951041143806637,0.959158856193363,0.9778,0.975376363937407,0.980223636062593,9778,9551,8641
"WMW_Asymp","ghEqual",198746267,10000,100,100,0.5,3,-3,3,0,0,0.9986,0.997636823989136,0.999563176010864,0.9998,0.999522841861747,1.00007715813825,0.9998,0.999567385133966,1.00003261486603,9998,9998,9986
"WMW_Asymp","ghEqual",2309207,10000,100,100,0.5,3,-1,3,0,0,0.9846,0.981427978408588,0.987772021591412,0.9973,0.996282929956394,0.998317070043606,0.9987,0.998107272464133,0.999292727535867,9987,9973,9846
"WMW_Asymp","ghEqual",3947252,10000,100,100,0.5,3,1,-3,0,0,0.4183,0.405593108463769,0.431006891536231,0.6504,0.641053865005554,0.659746134994446,0.7541,0.747016308533189,0.761183691466811,7541,6504,4183
"WMW_Asymp","ghEqual",899940,10000,100,100,1,3,1,1,0,0,0.6686,0.656474342505022,0.680725657494977,0.8581,0.851260628094452,0.864939371905548,0.9176,0.913076691479724,0.922123308520276,9176,8581,6686
"WMW_Asymp","ghEqual",26687259,10000,100,100,1,3,3,3,0,0,0.9291,0.922488496893705,0.935711503106295,0.9803,0.977576240953094,0.983023759046906,0.9916,0.990098678153226,0.993101321846774,9916,9803,9291
"WMW_Asymp","ghEqual",1822367,10000,100,100,1,3,1,3,0,0,0.9737,0.969577731099278,0.977822268900722,0.9948,0.993390303467551,0.99620969653245,0.9982,0.997502714012833,0.998897285987167,9982,9948,9737
"WMW_Asymp","ghEqual",24205,10000,100,100,1,3,-1,1,0,0,0.9921,0.98981946296632,0.99438053703368,0.9989,0.998250299171618,0.999549700828382,0.9997,0.999415120383714,0.999984879616286,9997,9989,9921
"WMW_Asymp","ghEqual",121156,10000,100,100,1,3,-3,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","ghEqual",1960859,10000,100,100,1,3,-1,3,0,0,0.9997,0.999253890643434,1.00014610935657,1,1,1,1,1,1,10000,10000,9997
"WMW_Asymp","ghEqual",444916,10000,100,100,1,3,1,-3,0,0,0.0991,0.0914030089885629,0.106796991011437,0.2564,0.247841753870892,0.264958246129108,0.3665,0.358573596049003,0.374426403950997,3665,2564,991
"WMW_Asymp","ghEqual",63346754,10000,100,100,1.5,3,1,1,0,0,0.9481,0.942385784552464,0.953814215447537,0.9886,0.986519255285625,0.990680744714375,0.9952,0.994063049113462,0.996336950886538,9952,9886,9481
"WMW_Asymp","ghEqual",206917,10000,100,100,1.5,3,3,3,0,0,0.992,0.989705190240216,0.994294809759784,0.9985,0.997741464806354,0.999258535193646,0.9997,0.999415120383714,0.999984879616286,9997,9985,9920
"WMW_Asymp","ghEqual",86893,10000,100,100,1.5,3,1,3,0,0,0.9981,0.996978214849062,0.999221785150938,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9981
"WMW_Asymp","ghEqual",13222810,10000,100,100,1.5,3,-1,1,0,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"WMW_Asymp","ghEqual",348065680,10000,100,100,1.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","ghEqual",270478,10000,100,100,1.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","ghEqual",107245972,10000,100,100,1.5,3,1,-3,0,0,0.0157,0.0124977190820642,0.0189022809179358,0.0701,0.0650958167581113,0.0751041832418887,0.1302,0.124664191017033,0.135735808982967,1302,701,157
"WMW_Asymp","ghEqual",66032,10000,100,100,2,3,1,1,0,0,0.9965,0.99497868715433,0.99802131284567,0.9996,0.999208078407842,0.999991921592158,1,1,1,10000,9996,9965
"WMW_Asymp","ghEqual",126959,10000,100,100,2,3,3,3,0,0,0.9996,0.999084903050306,1.00011509694969,1,1,1,1,1,1,10000,10000,9996
