"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Bayes_TTest_VarUnequal","Logistic",643211,1000,20,20,0,1,1,0.006,-0.000290927440687899,0.0122909274406879,0.044,0.031288074009026,0.056711925990974,0.09,0.0751129772116786,0.104887022788321
"Bayes_TTest_VarUnequal","Logistic",168349,1000,20,20,0,3,1,0.009,0.00130685460010016,0.0166931453998998,0.043,0.0304267871409094,0.0555732128590905,0.093,0.0778918593210481,0.108108140678952
"Bayes_TTest_VarUnequal","Logistic",30331,1000,20,20,0.5,1,0,0.034,0.0192370251323116,0.0487629748676884,0.146,0.124114249969444,0.167885750030556,0.24,0.217783362990767,0.262216637009233
"Bayes_TTest_VarUnequal","Logistic",884147,1000,20,20,1.5,1,0,0.46,0.419400409381374,0.500599590618626,0.725,0.697324758356972,0.752675241643028,0.825,0.805234313587052,0.844765686412948
"Bayes_TTest_VarUnequal","Logistic",31851543,1000,20,20,2,1,0,0.766,0.731511987106474,0.800488012893526,0.927,0.910876572523189,0.943123427476812,0.967,0.957707424265845,0.976292575734155
"Bayes_TTest_VarUnequal","Logistic",70489,1000,20,20,2.5,1,0,0.937,0.917208171053286,0.956791828946714,0.988,0.981251221621656,0.994748778378344,0.995,0.991330875530184,0.998669124469816
"Bayes_TTest_VarUnequal","Logistic",46422,1000,20,20,0.5,3,0,0.015,0.00509830366048322,0.0249016963395168,0.057,0.0426302455970883,0.0713697544029117,0.122,0.10497476655373,0.13902523344627
"Bayes_TTest_VarUnequal","Logistic",26599,1000,20,20,1.5,3,0,0.037,0.0216234160277388,0.0523765839722612,0.133,0.111952939929767,0.154047060070233,0.214,0.192665421750126,0.235334578249874
"Bayes_TTest_VarUnequal","Logistic",53850058,1000,20,20,2,3,0,0.061,0.0415040872615822,0.0804959127384178,0.206,0.180933140156773,0.231066859843227,0.314,0.289856913844746,0.338143086155254
"Bayes_TTest_VarUnequal","Logistic",247001,1000,20,20,2.5,3,0,0.125,0.0980595471456028,0.151940452854397,0.313,0.28425868671059,0.34174131328941,0.415,0.38936886230822,0.44063113769178
"Bayes_TTest_VarUnequal","Logistic",17834,1000,100,100,0,1,1,0.009,0.00130685460010016,0.0166931453998998,0.039,0.0270008614309193,0.0509991385690807,0.087,0.0723390903496747,0.101660909650325
"Bayes_TTest_VarUnequal","Logistic",11144457,1000,100,100,0,3,1,0.006,-0.000290927440687899,0.0122909274406879,0.043,0.0304267871409094,0.0555732128590905,0.09,0.0751129772116786,0.104887022788321
"Bayes_TTest_VarUnequal","Logistic",206959706,1000,100,100,0.5,1,0,0.241,0.206160230911443,0.275839769088557,0.468,0.437073212232759,0.498926787767242,0.598,0.572494753757315,0.623505246242685
"Bayes_TTest_VarUnequal","Logistic",206731,1000,100,100,1.5,1,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","Logistic",18970,1000,100,100,2,1,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","Logistic",25990,1000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","Logistic",45855,1000,100,100,0.5,3,0,0.032,0.017662992035435,0.046337007964565,0.095,0.0768263498437986,0.113173650156201,0.176,0.156189937667943,0.195810062332057
"Bayes_TTest_VarUnequal","Logistic",31831774,1000,100,100,1.5,3,0,0.269,0.232877259837272,0.305122740162729,0.484,0.453025550038782,0.514974449961218,0.618,0.59272496176264,0.64327503823736
"Bayes_TTest_VarUnequal","Logistic",109603106,1000,100,100,2,3,0,0.492,0.451275077528177,0.532724922471823,0.72,0.692170760700299,0.747829239299701,0.815,0.794800967365366,0.835199032634634
"Bayes_TTest_VarUnequal","Logistic",281429818,1000,100,100,2.5,3,0,0.697,0.659564506558401,0.734435493441599,0.868,0.847020124843079,0.888979875156921,0.931,0.917815450710206,0.944184549289794
"Bayes_TTest_VarUnequal","Logistic",9911598,1000,10,100,0,1,1,0.012,0.00313017698846251,0.0208698230115375,0.055,0.0408696369473392,0.0691303630526608,0.106,0.0899864509523966,0.122013549047603
"Bayes_TTest_VarUnequal","Logistic",315223736,1000,10,100,0,3,1,0.006,-0.000290927440687899,0.0122909274406879,0.046,0.0330159800369839,0.0589840199630161,0.109,0.0927886940077303,0.12521130599227
"Bayes_TTest_VarUnequal","Logistic",344003,1000,10,100,0.5,1,0,0.024,0.0115325857923946,0.0364674142076054,0.121,0.100786422028745,0.141213577971255,0.206,0.184961742631577,0.227038257368423
"Bayes_TTest_VarUnequal","Logistic",55281,1000,10,100,1.5,1,0,0.354,0.315044951562294,0.392955048437706,0.637,0.607195688070348,0.666804311929652,0.754,0.731596331972197,0.776403668027803
"Bayes_TTest_VarUnequal","Logistic",2593324,1000,10,100,2,1,0,0.613,0.573323662262552,0.652676337737447,0.835,0.811993991219683,0.858006008780317,0.922,0.908049856850197,0.935950143149803
"Bayes_TTest_VarUnequal","Logistic",913459,1000,10,100,2.5,1,0,0.814,0.782303264686974,0.845696735313025,0.95,0.936491632222952,0.963508367777048,0.978,0.970369611156697,0.985630388843303
"Bayes_TTest_VarUnequal","Logistic",6707157,1000,10,100,0.5,3,0,0.009,0.00130685460010016,0.0166931453998998,0.056,0.0417493037924458,0.0702506962075542,0.118,0.1012180973099,0.1347819026901
"Bayes_TTest_VarUnequal","Logistic",54743,1000,10,100,1.5,3,0,0.036,0.0208247579820287,0.0511752420179712,0.133,0.111952939929767,0.154047060070233,0.21,0.188812042394322,0.231187957605678
"Bayes_TTest_VarUnequal","Logistic",82063008,1000,10,100,2,3,0,0.056,0.0372705135557859,0.0747294864442141,0.197,0.172348295280042,0.221651704719958,0.316,0.291815478760166,0.340184521239834
"Bayes_TTest_VarUnequal","Logistic",68387599,1000,10,100,2.5,3,0,0.113,0.0872102643624251,0.138789735637575,0.286,0.257991606857943,0.314008393142057,0.418,0.392342429228393,0.443657570771607
