"method","distribution","seed","N","n1","n2","delta","sd1","sd2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"SmoothFixed_6_asymp","Normal2Var",24244678,10000,20,20,2,1,3,0,0.0028,0.00143881858974786,0.00416118141025214,0.0335,0.0299732115969341,0.0370267884030659,0.0809,0.0764143896399737,0.0853856103600263,809,335,28
"SmoothFixed_6_asymp","Normal2Var",7589784,10000,20,20,2.5,1,3,0,0.0019,0.000778214849062442,0.00302178515093756,0.0269,0.0237288926252175,0.0300711073747825,0.0652,0.0611388497998227,0.0692611502001773,652,269,19
"SmoothFixed_6_asymp","Normal2Var",72516,10000,20,20,0.5,3,5,0,0.0045,0.00277585912594127,0.00622414087405873,0.0281,0.0248609323220408,0.0313390676779592,0.066,0.0619157594941042,0.0700842405058958,660,281,45
"SmoothFixed_6_asymp","Normal2Var",67591,10000,20,20,1.5,3,5,0,0.0034,0.00190050245650618,0.00489949754349382,0.0254,0.0223162005035346,0.0284837994964654,0.0655,0.061430170596404,0.0695698294035961,655,254,34
"SmoothFixed_6_asymp","Normal2Var",1604815,10000,20,20,2,3,5,0,0.0035,0.00197868715433018,0.00502131284566982,0.0301,0.0267510952240471,0.0334489047759529,0.0729,0.0686234558791034,0.0771765441208966,729,301,35
"SmoothFixed_6_asymp","Normal2Var",8114838,10000,20,20,2.5,3,5,0,0.0037,0.00213598185986991,0.00526401814013009,0.0298,0.0264673106124933,0.0331326893875067,0.0716,0.0673587880213788,0.0758412119786212,716,298,37
"SmoothFixed_6_asymp","Normal2Var",201896,10000,20,20,0.5,1,5,0,9e-04,0.00012754783828123,0.00167245216171877,0.0081,0.00634315872589468,0.00985684127410532,0.0266,0.0239530094455968,0.0292469905544032,266,81,9
"SmoothFixed_6_asymp","Normal2Var",35447,10000,20,20,1.5,1,5,0,7e-04,1.86930449672482e-05,0.00138130695503275,0.0139,0.0116053103812498,0.0161946896187502,0.0377,0.0345667732889599,0.0408332267110401,377,139,7
"SmoothFixed_6_asymp","Normal2Var",1908711,10000,20,20,2,1,5,0,0.0012,0.00030818299620606,0.00209181700379394,0.016,0.013540688096235,0.018459311903765,0.0443,0.0409152347127496,0.0476847652872504,443,160,12
"SmoothFixed_6_asymp","Normal2Var",4791048,10000,20,20,2.5,1,5,0,0.0012,0.00030818299620606,0.00209181700379394,0.0169,0.0143736223436707,0.0194263776563293,0.0473,0.0438079974251477,0.0507920025748523,473,169,12
"SmoothFixed_6_asymp","Normal2Var",313464,10000,20,20,1,1,3,0,0.0026,0.00128820124431222,0.00391179875568778,0.0289,0.0256165003842851,0.0321834996157149,0.0718,0.0675533261641727,0.0760466738358273,718,289,26
"SmoothFixed_6_asymp","Normal2Var",89868820,10000,20,20,1,3,5,0,0.0028,0.00143881858974786,0.00416118141025214,0.0293,0.0259945362682976,0.0326054637317024,0.0693,0.065122298784047,0.073477701215953,693,293,28
"SmoothFixed_6_asymp","Normal2Var",3549950,10000,20,20,1,1,5,0,9e-04,0.00012754783828123,0.00167245216171877,0.0123,0.0101396647404627,0.0144603352595373,0.031,0.0281489250277308,0.0338510749722692,310,123,9
"SmoothFixed_6_asymp","Normal2Var",88323,10000,20,20,5,1,3,0,0,0,0,4e-04,8.07840784156842e-06,0.000791921592158432,0.0153,0.0132808732306329,0.0173191267693671,153,4,0
"SmoothFixed_6_asymp","Normal2Var",48697049,10000,20,20,5,3,5,0,0.0013,0.000371813901280567,0.00222818609871943,0.0175,0.0149299511677791,0.0200700488322209,0.0451,0.0416862389423138,0.0485137610576862,451,175,13
"SmoothFixed_6_asymp","Normal2Var",1606207,10000,20,20,5,1,5,0,1e-04,-0.000157587119677984,0.000357587119677984,0.0042,0.0029324451027273,0.0054675548972727,0.0169,0.0147796473241522,0.0190203526758478,169,42,1
"SmoothFixed_6_asymp","Normal2Var",126513948,10000,100,100,0.5,1,3,0,0.0168,0.0134892877596843,0.0201107122403157,0.0829,0.0774956721995793,0.0883043278004207,0.1638,0.157711953896372,0.169888046103628,1638,829,168
"SmoothFixed_6_asymp","Normal2Var",17669593,10000,100,100,1.5,1,3,0,0.118,0.109689614792466,0.126310385207534,0.3744,0.364914234996459,0.383885765003541,0.5487,0.54051410727185,0.55688589272815,5487,3744,1180
"SmoothFixed_6_asymp","Normal2Var",78809,10000,100,100,2,1,3,0,0.1101,0.10203675006855,0.11816324993145,0.3745,0.365013726550431,0.383986273449569,0.5533,0.545121866162518,0.561478133837482,5533,3745,1101
"SmoothFixed_6_asymp","Normal2Var",7592520,10000,100,100,2.5,1,3,0,0.0613,0.0551206968056053,0.0674793031943947,0.2445,0.236076109024922,0.252923890975078,0.405,0.396924825857141,0.413075174142859,4050,2445,613
"SmoothFixed_6_asymp","Normal2Var",59971,10000,100,100,0.5,3,5,0,0.0045,0.00277585912594127,0.00622414087405873,0.0265,0.0233519111130719,0.0296480888869281,0.0648,0.0607504603621646,0.0688495396378354,648,265,45
"SmoothFixed_6_asymp","Normal2Var",258175296,10000,100,100,1.5,3,5,0,0.0067,0.00459852862937988,0.00880147137062012,0.0464,0.0422771438435958,0.0505228561564042,0.0994,0.09447818749005,0.10432181250995,994,464,67
"SmoothFixed_6_asymp","Normal2Var",200568,10000,100,100,2,3,5,0,0.0109,0.00822527455888572,0.0135747254411143,0.0593,0.0546707675364484,0.0639292324635516,0.1196,0.114262086780061,0.124937913219939,1196,593,109
"SmoothFixed_6_asymp","Normal2Var",2349979,10000,100,100,2.5,3,5,0,0.0127,0.00981548841415119,0.0155845115858488,0.074,0.0688692905129992,0.0791307094870008,0.1386,0.132916053897238,0.144283946102762,1386,740,127
"SmoothFixed_6_asymp","Normal2Var",246653805,10000,100,100,0.5,1,5,0,0.0024,0.00113953816677219,0.0036604618332278,0.0187,0.0160449190050772,0.0213550809949228,0.0522,0.0485410244625169,0.0558589755374831,522,187,24
"SmoothFixed_6_asymp","Normal2Var",800665,10000,100,100,1.5,1,5,0,0.0167,0.0133989879183596,0.0200010120816404,0.1085,0.102404187302746,0.114595812697254,0.2184,0.211603512935523,0.225196487064477,2184,1085,167
"SmoothFixed_6_asymp","Normal2Var",270100253,10000,100,100,2,1,5,0,0.0332,0.028584877623922,0.037815122376078,0.1758,0.16833926160909,0.18326073839091,0.3262,0.318487887006799,0.333912112993201,3262,1758,332
"SmoothFixed_6_asymp","Normal2Var",13806716,10000,100,100,2.5,1,5,0,0.0451,0.0397541954500914,0.0504458045499087,0.2276,0.219382053061841,0.235817946938159,0.3961,0.388054540772214,0.404145459227786,3961,2276,451
"SmoothFixed_6_asymp","Normal2Var",2955449,10000,100,100,1,1,3,0,0.0621,0.0558831566154853,0.0683168433845147,0.2369,0.22856646375766,0.24523353624234,0.3916,0.383570623057323,0.399629376942677,3916,2369,621
"SmoothFixed_6_asymp","Normal2Var",20303,10000,100,100,1,3,5,0,0.0054,0.00351215225264748,0.00728784774735252,0.0332,0.0296884938442885,0.0367115061557115,0.0761,0.0717381501234023,0.0804618498765977,761,332,54
"SmoothFixed_6_asymp","Normal2Var",108992,10000,100,100,1,1,5,0,0.0063,0.00426181416817406,0.00833818583182594,0.0529,0.0485128566453329,0.0572871433546671,0.1213,0.115929476566314,0.126670523433686,1213,529,63
"SmoothFixed_6_asymp","Normal2Var",110485,10000,100,100,5,1,3,0,0.0205,0.0168497298300537,0.0241502701699463,0.201,0.1931453382097,0.2088546617903,0.3815,0.373509333128933,0.389490666871067,3815,2010,205
"SmoothFixed_6_asymp","Normal2Var",25422616,10000,100,100,5,3,5,0,0.0074,0.00519225528409102,0.00960774471590898,0.0416,0.037686402668848,0.045513597331152,0.0932,0.0884177793086893,0.0979822206913107,932,416,74
"SmoothFixed_6_asymp","Normal2Var",40162102,10000,100,100,5,1,5,0,0.0033,0.00182264434886653,0.00477735565113347,0.0274,0.0242003793914903,0.0305996206085097,0.0715,0.0672615225470253,0.0757384774529747,715,274,33
"SmoothFixed_6_asymp","Normal2Var",15823744,10000,10,100,0.5,1,3,0,0.2557,0.244462098215246,0.266937901784754,0.3931,0.38352660095147,0.40267339904853,0.4792,0.470982120009735,0.487417879990265,4792,3931,2557
"SmoothFixed_6_asymp","Normal2Var",40075,10000,10,100,1.5,1,3,0,0.3522,0.339895583983772,0.364504416016228,0.4956,0.485800379463347,0.505399620536653,0.5651,0.556945013249614,0.573254986750386,5651,4956,3522
"SmoothFixed_6_asymp","Normal2Var",3129260,10000,10,100,2,1,3,0,0.2567,0.245447711478924,0.267952288521076,0.3888,0.379245436034564,0.398354563965436,0.4704,0.462189425482124,0.478610574517876,4704,3888,2567
"SmoothFixed_6_asymp","Normal2Var",3652038,10000,10,100,2.5,1,3,0,0.2519,0.240717477779818,0.263082522220182,0.3815,0.371979205430218,0.391020794569783,0.4629,0.454697673195186,0.471102326804814,4629,3815,2519
"SmoothFixed_6_asymp","Normal2Var",2181104,10000,10,100,0.5,3,5,0,0.1793,0.169418378379933,0.189181621620067,0.3061,0.297066913273615,0.315133086726385,0.3946,0.386559822232618,0.402640177767382,3946,3061,1793
"SmoothFixed_6_asymp","Normal2Var",60122966,10000,10,100,1.5,3,5,0,0.1876,0.177543491313372,0.197656508686628,0.3169,0.307780745553369,0.326019254446631,0.4024,0.394333220560248,0.410466779439752,4024,3169,1876
"SmoothFixed_6_asymp","Normal2Var",2770094,10000,10,100,2,3,5,0,0.1935,0.183323732157299,0.203676267842701,0.3268,0.31760674833796,0.33599325166204,0.4045,0.396426421948766,0.412573578051235,4045,3268,1935
"SmoothFixed_6_asymp","Normal2Var",99754004,10000,10,100,2.5,3,5,0,0.2026,0.192246106468027,0.212953893531973,0.3414,0.332106085069983,0.350693914930017,0.4261,0.41796533295574,0.43423466704426,4261,3414,2026
"SmoothFixed_6_asymp","Normal2Var",159432365,10000,10,100,0.5,1,5,0,0.4154,0.402705707229452,0.428094292770548,0.5426,0.532835634081088,0.552364365918911,0.6099,0.601876142741862,0.617923857258138,6099,5426,4154
"SmoothFixed_6_asymp","Normal2Var",120703945,10000,10,100,1.5,1,5,0,0.8,0.789696,0.810304,0.8775,0.871073897059648,0.883926102940352,0.9057,0.900892559337363,0.910507440662637,9057,8775,8000
"SmoothFixed_6_asymp","Normal2Var",267501837,10000,10,100,2,1,5,0,0.8598,0.850856271936642,0.868743728063358,0.9225,0.917259290219827,0.927740709780173,0.9447,0.940940107521381,0.948459892478619,9447,9225,8598
"SmoothFixed_6_asymp","Normal2Var",50561732,10000,10,100,2.5,1,5,0,0.795,0.784600646204691,0.805399353795309,0.8686,0.861978388956878,0.875221611043122,0.8989,0.893940965036323,0.903859034963677,8989,8686,7950
"SmoothFixed_6_asymp","Normal2Var",90013073,10000,10,100,1,1,3,0,0.354,0.341681332057467,0.366318667942533,0.5025,0.492700122500766,0.512299877499234,0.5819,0.573786090401972,0.590013909598028,5819,5025,3540
"SmoothFixed_6_asymp","Normal2Var",108581521,10000,10,100,1,3,5,0,0.187,0.17695587902773,0.19704412097227,0.3205,0.31135329191676,0.32964670808324,0.4057,0.397622605929214,0.413777394070786,4057,3205,1870
"SmoothFixed_6_asymp","Normal2Var",127753542,10000,10,100,1,1,5,0,0.6329,0.620483316853443,0.645316683146557,0.737,0.728370856533815,0.745629143466185,0.7835,0.77672492116508,0.79027507883492,7835,7370,6329
"SmoothFixed_6_asymp","Normal2Var",3121837,10000,10,100,5,1,3,0,0.6218,0.609307999878107,0.634292000121893,0.724,0.715238471147111,0.732761528852889,0.7701,0.763178360923237,0.777021639076763,7701,7240,6218
"SmoothFixed_6_asymp","Normal2Var",2707117,10000,10,100,5,3,5,0,0.2644,0.253039500043182,0.275760499956818,0.4007,0.391095209832505,0.410304790167495,0.4839,0.475679265110346,0.492120734889654,4839,4007,2644
"SmoothFixed_6_asymp","Normal2Var",3838817,10000,10,100,5,1,5,0,0.6392,0.626829207958553,0.651570792041447,0.7333,0.724632209184711,0.741967790815289,0.782,0.775208002371172,0.788791997628828,7820,7333,6392
