"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"TTest_VarUnequal","ghEqual",481982,1000,20,20,0.5,3,1,-3,0,0,0.183,0.151502039660702,0.214497960339298,0.501,0.470009740911054,0.531990259088946,0.658,0.633323026078954,0.682676973921046
"TTest_VarUnequal","ghEqual",94682667,1000,20,20,1,3,1,1,0,0,0.053,0.03475017169352,0.07124982830648,0.167,0.143882716041888,0.190117283958112,0.253,0.230385527404447,0.275614472595553
"TTest_VarUnequal","ghEqual",66121,1000,20,20,1,3,3,3,0,0,0.037,0.0216234160277388,0.0523765839722612,0.144,0.122239232954696,0.165760767045304,0.248,0.225535297945443,0.270464702054557
"TTest_VarUnequal","ghEqual",664050,1000,20,20,1,3,1,3,0,0,0.151,0.121833240710974,0.180166759289026,0.346,0.316516231339939,0.375483768660061,0.46,0.434073630990823,0.485926369009177
"TTest_VarUnequal","ghEqual",10733197,1000,20,20,1,3,-1,1,0,0,0.595,0.555011800220565,0.634988199779435,0.875,0.854501829349915,0.895498170650085,0.945,0.933140588152231,0.956859411847769
"TTest_VarUnequal","ghEqual",3030223,1000,20,20,1,3,-3,3,0,0,0.979,0.96731989217584,0.99068010782416,0.998,0.995230914663648,1.00076908533635,1,1,1
"TTest_VarUnequal","ghEqual",52508,1000,20,20,1,3,-1,3,0,0,0.876,0.849152196882724,0.902847803117276,0.986,0.978717868004492,0.993282131995508,0.994,0.989982695791952,0.998017304208048
"TTest_VarUnequal","ghEqual",487181,1000,20,20,1,3,1,-3,0,0,0.073,0.0518092096019049,0.0941907903980951,0.281,0.253140476989008,0.308859523010992,0.445,0.419148104046802,0.470851895953198
"TTest_VarUnequal","ghEqual",8937339,1000,20,20,1.5,3,1,1,0,0,0.114,0.0881110077619078,0.139888992238092,0.322,0.293039980221001,0.350960019778999,0.431,0.405239121424629,0.456760878575371
"TTest_VarUnequal","ghEqual",332241823,1000,20,20,1.5,3,3,3,0,0,0.113,0.0872102643624251,0.138789735637575,0.307,0.278411466606347,0.335588533393653,0.416,0.390359942714573,0.441640057285427
