"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"SmoothFixed_4_asymp","ghEqual",7503333,10000,10,10,0,3,1,1,0,1,0.0022,0.000993078708276302,0.0034069212917237,0.0236,0.020624732911754,0.026575267088246,0.066,0.0619157594941042,0.0700842405058958,660,236,22
"SmoothFixed_4_asymp","ghEqual",610669,10000,10,10,0,3,3,3,0,1,0.003,0.00159118468151429,0.00440881531848571,0.0317,0.0282660760844771,0.0351339239155229,0.0756,0.071251326835045,0.079948673164955,756,317,30
"SmoothFixed_4_asymp","ghEqual",4207607,10000,10,10,0,3,-3,-3,0,1,0.0017,0.000638791170063121,0.00276120882993688,0.0265,0.0233519111130719,0.0296480888869281,0.073,0.0687207545317545,0.0772792454682455,730,265,17
"SmoothFixed_4_asymp","ghEqual",657337,10000,10,10,0,3,-1,-1,0,1,0.0016,0.000570424649992046,0.00262957535000795,0.0242,0.0211880749448899,0.0272119250551101,0.0743,0.0699858480144094,0.0786141519855906,743,242,16
"SmoothFixed_4_asymp","ghEqual",100348,10000,10,10,0.5,3,1,1,0,0,0.0035,0.00197868715433018,0.00502131284566982,0.0393,0.0354915676818932,0.0431084323181068,0.1009,0.095945321442114,0.105854678557886,1009,393,35
"SmoothFixed_4_asymp","ghEqual",68180437,10000,10,10,0.5,3,3,3,0,0,0.0241,0.0201494547649541,0.0280505452350459,0.1712,0.163817000776812,0.178582999223188,0.3122,0.304577219095114,0.319822780904886,3122,1712,241
"SmoothFixed_4_asymp","ghEqual",61997,10000,10,10,0.5,3,1,3,0,0,0.0216,0.0178551799248904,0.0253448200751096,0.1944,0.186643533333895,0.202156466666105,0.3529,0.345039006604889,0.360760993395111,3529,1944,216
"SmoothFixed_4_asymp","ghEqual",950669,10000,10,10,0.5,3,-1,1,0,0,0.0196,0.0160291176175651,0.0231708823824349,0.1727,0.165291440855767,0.180108559144233,0.376,0.368031948735105,0.383968051264895,3760,1727,196
"SmoothFixed_4_asymp","ghEqual",201447,10000,10,10,0.5,3,-3,3,0,0,0.0718,0.0651498894826194,0.0784501105173806,0.4397,0.429971528400329,0.449428471599671,0.7963,0.789674788078727,0.802925211921273,7963,4397,718
"SmoothFixed_4_asymp","ghEqual",3449189,10000,10,10,0.5,3,-1,3,0,0,0.0494,0.0438177634224207,0.0549822365775793,0.3545,0.345124114081325,0.363875885918675,0.6429,0.635018070604035,0.650781929395965,6429,3545,494
