"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"VW","Cauchy",34974452,1000,20,20,1,1,1,0,0.109,0.0836137846589138,0.134386215341086,0.29,0.261875536627342,0.318124463372658,0.424,0.398292486514639,0.449707513485361
"VW","Cauchy",148855,1000,20,20,1,0.5,0.5,0,0.461,0.420393953840542,0.501606046159458,0.709,0.680846934973257,0.737153065026743,0.799,0.778153299806084,0.819846700193916
"VW","Cauchy",65348011,1000,20,20,1,2,2,0,0.039,0.0232297035949225,0.0547702964050775,0.125,0.104501829349915,0.145498170650085,0.209,0.187849176210488,0.230150823789512
"VW","Cauchy",247139442,1000,20,20,1,0.5,2,0,0.083,0.0605265590721848,0.105473440927815,0.233,0.206798164613905,0.259201835386095,0.33,0.305539784802664,0.354460215197336
"VW","Cauchy",97101,1000,20,20,1,1,2,0,0.055,0.0364286657022173,0.0735713342977827,0.163,0.140106478436029,0.185893521563971,0.269,0.245932489298258,0.292067510701742
"VW","Cauchy",543368,1000,20,20,1.5,1,1,0,0.289,0.2520742282856,0.3259257717144,0.529,0.49806184856201,0.55993815143799,0.662,0.63739330721328,0.68660669278672
"VW","Cauchy",47141,1000,20,20,1.5,0.5,0.5,0,0.707,0.669924298601699,0.744075701398301,0.894,0.874920026666685,0.913079973333315,0.943,0.930939670411842,0.955060329588158
"VW","Cauchy",9209177,1000,20,20,1.5,2,2,0,0.07,0.0492156545063358,0.0907843454936642,0.187,0.162833033090601,0.211166966909399,0.296,0.272253583141872,0.319746416858128
"VW","Cauchy",31056,1000,20,20,1.5,0.5,2,0,0.151,0.121833240710974,0.180166759289026,0.37,0.340075478951201,0.399924521048799,0.482,0.456007126016925,0.507992873983075
"VW","Cauchy",226239715,1000,20,20,1.5,1,2,0,0.114,0.0881110077619078,0.139888992238092,0.285,0.257021042907213,0.312978957092787,0.397,0.371548123236685,0.422451876763316
"VW","Cauchy",25907280,1000,20,20,2,1,1,0,0.453,0.4124502087451,0.4935497912549,0.695,0.666463651950539,0.723536348049461,0.807,0.786470360456769,0.827529639543231
"VW","Cauchy",141094,1000,20,20,2,0.5,0.5,0,0.847,0.817675320161748,0.876324679838252,0.969,0.958257662153888,0.979742337846112,0.986,0.979888210646627,0.992111789353373
"VW","Cauchy",230935193,1000,20,20,2,2,2,0,0.109,0.0836137846589138,0.134386215341086,0.278,0.250231842236115,0.305768157763885,0.394,0.368581476181729,0.419418523818271
"VW","Cauchy",135501,1000,20,20,2,0.5,2,0,0.295,0.257850632393,0.332149367607,0.534,0.503081411571678,0.564918588428323,0.644,0.619092288029608,0.668907711970392
"VW","Cauchy",160814256,1000,20,20,2,1,2,0,0.216,0.18247793486457,0.24952206513543,0.437,0.406256664305902,0.467743335694098,0.576,0.550292486514639,0.601707513485361
"VW","Cauchy",27856,1000,20,20,2.5,1,1,0,0.61,0.57026775729461,0.64973224270539,0.812,0.787783408794795,0.836216591205205,0.895,0.879053254270071,0.910946745729929
"VW","Cauchy",152150,1000,20,20,2.5,0.5,0.5,0,0.925,0.903544069351343,0.946455930648658,0.983,0.974987698358149,0.991012301641851,0.992,0.987365885802011,0.996634114197989
"VW","Cauchy",8473467,1000,20,20,2.5,2,2,0,0.174,0.143117638208453,0.204882361791547,0.392,0.361741256179412,0.422258743820588,0.523,0.497017799116029,0.548982200883971
"VW","Cauchy",232922241,1000,20,20,2.5,0.5,2,0,0.47,0.429343244084162,0.510656755915838,0.688,0.659283759131808,0.716716240868192,0.804,0.783349909356131,0.824650090643869
"VW","Cauchy",75855,1000,20,20,2.5,1,2,0,0.319,0.281032259186725,0.356967740813275,0.563,0.532256664305902,0.593743335694098,0.682,0.657774561347625,0.706225438652375
"VW","Cauchy",359335067,1000,100,100,0,1,1,1,0.009,0.00130685460010016,0.0166931453998998,0.041,0.0287098466079548,0.0532901533920452,0.099,0.0834637609449713,0.114536239055029
"VW","Cauchy",29659570,1000,100,100,0,0.5,0.5,1,0.007,0.000208440607931048,0.013791559392069,0.05,0.0364916322229516,0.0635083677770484,0.099,0.0834637609449713,0.114536239055029
"VW","Cauchy",29453141,1000,100,100,0,2,2,1,0.008,0.000743174362298623,0.0152568256377014,0.048,0.0347506319546931,0.0612493680453069,0.09,0.0751129772116786,0.104887022788321
"VW","Cauchy",2337379,1000,100,100,0,0.5,2,1,0.004,-0.00114168567534034,0.00914168567534034,0.04,0.0278543242262935,0.0521456757737065,0.092,0.0769650239641029,0.107034976035897
"VW","Cauchy",3566588,1000,100,100,0,1,2,1,0.013,0.00377266875765262,0.0222273312423474,0.063,0.0479409997144565,0.0780590002855435,0.115,0.0984046484106241,0.131595351589376
"VW","Cauchy",7400893,1000,100,100,0.5,1,1,0,0.195,0.162725382456178,0.227274617543822,0.41,0.37951585592476,0.44048414407524,0.51,0.483995468712165,0.536004531287835
"VW","Cauchy",17426,1000,100,100,0.5,0.5,0.5,0,0.7,0.662670213501816,0.737329786498184,0.877,0.856643250907868,0.897356749092132,0.93,0.916727388067905,0.943272611932095
"VW","Cauchy",339400,1000,100,100,0.5,2,2,0,0.052,0.0339136180042552,0.0700863819957448,0.162,0.139163182148119,0.184836817851881,0.24,0.217783362990767,0.262216637009233
"VW","Cauchy",307173,1000,100,100,0.5,0.5,2,0,0.081,0.0587747771740304,0.10322522282597,0.244,0.217379765170082,0.270620234829918,0.362,0.337000545807958,0.386999454192042
"VW","Cauchy",20422,1000,100,100,0.5,1,2,0,0.082,0.0596501750750481,0.104349824924952,0.193,0.168539152884661,0.217460847115339,0.302,0.278116548702082,0.325883451297918
"VW","Cauchy",87966218,1000,100,100,1,1,1,0,0.677,0.638907326508947,0.715092673491053,0.87,0.849155697181244,0.890844302818756,0.929,0.915640108422034,0.942359891577966
"VW","Cauchy",6915154,1000,100,100,1,0.5,0.5,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"VW","Cauchy",42792,1000,100,100,1,2,2,0,0.159,0.129211926363996,0.188788073636004,0.364,0.334178099215509,0.393821900784491,0.49,0.463995468712165,0.516004531287835
"VW","Cauchy",45736689,1000,100,100,1,0.5,2,0,0.473,0.432329291630265,0.513670708369735,0.721,0.693201215594922,0.748798784405078,0.817,0.796885813370285,0.837114186629715
"VW","Cauchy",246403,1000,100,100,1,1,2,0,0.305,0.267495085420708,0.342504914579292,0.548,0.517152812873781,0.57884718712622,0.681,0.656754295948045,0.705245704051955
"VW","Cauchy",66025,1000,100,100,1.5,1,1,0,0.968,0.953662992035435,0.982337007964565,0.992,0.986478502232184,0.997521497767816,0.998,0.995675946235562,1.00032405376444
"VW","Cauchy",43682,1000,100,100,1.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1
"VW","Cauchy",412633,1000,100,100,1.5,2,2,0,0.434,0.393626263985804,0.474373736014196,0.672,0.6429010291316,0.7010989708684,0.775,0.753277589696928,0.796722410303072
"VW","Cauchy",31843,1000,100,100,1.5,0.5,2,0,0.856,0.827400134740457,0.884599865259543,0.953,0.939882488589675,0.966117511410325,0.974,0.9657218735755,0.9822781264245
"VW","Cauchy",19533,1000,100,100,1.5,1,2,0,0.696,0.658529691365242,0.733470308634758,0.861,0.839558012069773,0.882441987930227,0.913,0.898339090349675,0.927660909650325
"VW","Cauchy",316187,1000,100,100,2,1,1,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"VW","Cauchy",520112,1000,100,100,2,0.5,0.5,0,1,1,1,1,1,1,1,1,1
"VW","Cauchy",77958181,1000,100,100,2,2,2,0,0.716,0.679266565162729,0.752733434837271,0.876,0.855572323715116,0.896427676284884,0.931,0.917815450710206,0.944184549289794
"VW","Cauchy",133511,1000,100,100,2,0.5,2,0,0.972,0.958561276860654,0.985438723139346,0.995,0.990628277227454,0.999371722772546,0.998,0.995675946235562,1.00032405376444
"VW","Cauchy",37834,1000,100,100,2,1,2,0,0.917,0.894526559072185,0.939473440927815,0.973,0.962953972247699,0.983046027752301,0.989,0.983574242359357,0.994425757640643
"VW","Cauchy",164409026,1000,100,100,2.5,1,1,0,1,1,1,1,1,1,1,1,1
"VW","Cauchy",975107,1000,100,100,2.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1
"VW","Cauchy",971576,1000,100,100,2.5,2,2,0,0.889,0.863410710445501,0.914589289554499,0.962,0.950149534625172,0.973850465374828,0.978,0.970369611156697,0.985630388843303
"VW","Cauchy",81578,1000,100,100,2.5,0.5,2,0,0.997,0.99254493479105,1.00145506520895,1,1,1,1,1,1
"VW","Cauchy",1371006,1000,100,100,2.5,1,2,0,0.985,0.975098303660483,0.994901696339517,0.998,0.995230914663648,1.00076908533635,1,1,1
"VW","Cauchy",148173,1000,10,100,0,1,1,1,0.007,0.000208440607931048,0.013791559392069,0.044,0.031288074009026,0.056711925990974,0.102,0.0862563960320389,0.117743603967961
"VW","Cauchy",79086,1000,10,100,0,0.5,0.5,1,0.013,0.00377266875765262,0.0222273312423474,0.054,0.0399912779169547,0.0680087220830453,0.103,0.0871882209800731,0.118811779019927
"VW","Cauchy",49895,1000,10,100,0,2,2,1,0.011,0.00250349441805633,0.0194965055819437,0.051,0.0373643995951773,0.0646356004048227,0.098,0.0825338503207812,0.113466149679219
"VW","Cauchy",195107,1000,10,100,0,0.5,2,1,0,0,0,0.003,-0.000389723528549194,0.00638972352854919,0.019,0.0118980566057592,0.0261019433942408
"VW","Cauchy",185165,1000,10,100,0,1,2,1,0.004,-0.00114168567534034,0.00914168567534034,0.018,0.00975960428134668,0.0262403957186533,0.046,0.0351026975310401,0.0568973024689599
"VW","Cauchy",32853636,1000,10,100,0.5,1,1,0,0.025,0.0122820190281633,0.0377179809718367,0.101,0.0823234521819475,0.119676547818052,0.176,0.156189937667943,0.195810062332057
"VW","Cauchy",754750,1000,10,100,0.5,0.5,0.5,0,0.114,0.0881110077619078,0.139888992238092,0.288,0.259933237992244,0.316066762007756,0.418,0.392342429228393,0.443657570771607
"VW","Cauchy",17891,1000,10,100,0.5,2,2,0,0.014,0.00442919794876103,0.023570802051239,0.058,0.0435124309285512,0.0724875690714488,0.113,0.0965310112097008,0.129468988790299
"VW","Cauchy",142860,1000,10,100,0.5,0.5,2,0,0,0,0,0.013,0.0059792044895183,0.0200207955104817,0.05,0.0386626199014058,0.0613373800985942
"VW","Cauchy",3617285,1000,10,100,0.5,1,2,0,0.001,-0.0015747116778389,0.0035747116778389,0.029,0.0185992493347836,0.0394007506652164,0.064,0.0512680825638869,0.0767319174361131
"VW","Cauchy",72715,1000,10,100,1,1,1,0,0.106,0.0809234636190721,0.131076536380928,0.292,0.26381849866313,0.32018150133687,0.405,0.379464057206067,0.430535942793933
"VW","Cauchy",35924353,1000,10,100,1,0.5,0.5,0,0.445,0.40451703101797,0.48548296898203,0.697,0.668516472381392,0.725483527618608,0.789,0.767775101037343,0.810224898962657
"VW","Cauchy",14774421,1000,10,100,1,2,2,0,0.02,0.00859556184636876,0.0314044381536312,0.101,0.0823234521819475,0.119676547818052,0.172,0.152368870220998,0.191631129779001
"VW","Cauchy",4078280,1000,10,100,1,0.5,2,0,0.002,-0.00163936929920556,0.00563936929920556,0.057,0.0426302455970883,0.0713697544029117,0.154,0.135223638235803,0.172776361764197
"VW","Cauchy",70449,1000,10,100,1,1,2,0,0.015,0.00509830366048322,0.0249016963395168,0.094,0.0759122687326464,0.112087731267354,0.179,0.159058216529733,0.198941783470267
"VW","Cauchy",64494012,1000,10,100,1.5,1,1,0,0.248,0.212821232527333,0.283178767472667,0.493,0.462012716130645,0.523987283869355,0.622,0.596776404421653,0.647223595578347
"VW","Cauchy",63027,1000,10,100,1.5,0.5,0.5,0,0.724,0.687585891423461,0.760414108576539,0.886,0.866301853731886,0.905698146268114,0.928,0.914553596525465,0.941446403474536
"VW","Cauchy",195693053,1000,10,100,1.5,2,2,0,0.048,0.0305865448547395,0.0654134551452605,0.167,0.143882716041888,0.190117283958112,0.266,0.243014457911548,0.288985542088452
"VW","Cauchy",140972,1000,10,100,1.5,0.5,2,0,0.032,0.017662992035435,0.046337007964565,0.214,0.188580076978873,0.239419923021127,0.381,0.355737651930689,0.406262348069311
"VW","Cauchy",6383163,1000,10,100,1.5,1,2,0,0.044,0.0272928972690056,0.0607071027309944,0.199,0.17425434990953,0.22374565009047,0.347,0.322237913844448,0.371762086155552
"VW","Cauchy",2398758,1000,10,100,2,1,1,0,0.402,0.362059869713583,0.441940130286417,0.662,0.632681387317951,0.691318612682049,0.775,0.753277589696928,0.796722410303072
"VW","Cauchy",92356514,1000,10,100,2,0.5,0.5,0,0.871,0.843694521509704,0.898305478490296,0.968,0.957091406983483,0.978908593016517,0.985,0.978676905870146,0.991323094129854
"VW","Cauchy",8009610,1000,10,100,2,2,2,0,0.092,0.0684558673139994,0.115544132686001,0.271,0.243451086148452,0.298548913851548,0.387,0.361663208238315,0.412336791761685
"VW","Cauchy",261859316,1000,10,100,2,0.5,2,0,0.113,0.0872102643624251,0.138789735637575,0.456,0.425129906666808,0.486870093333192,0.64,0.61503065559531,0.66496934440469
"VW","Cauchy",93411592,1000,10,100,2,1,2,0,0.088,0.0649227202934141,0.111077279706586,0.334,0.304767468970341,0.363232531029659,0.5,0.473990266245115,0.526009733754885
"VW","Cauchy",59168,1000,10,100,2.5,1,1,0,0.596,0.55602765095239,0.63597234904761,0.802,0.777301200158712,0.826698799841288,0.871,0.853563077594512,0.888436922405488
"VW","Cauchy",3884249,1000,10,100,2.5,0.5,0.5,0,0.94,0.920654257150474,0.959345742849526,0.979,0.970112961438139,0.987887038561861,0.993,0.988662998757782,0.997337001242218
"VW","Cauchy",77223,1000,10,100,2.5,2,2,0,0.149,0.119992936015101,0.178007063984899,0.357,0.327304156492869,0.386695843507131,0.503,0.476990734424536,0.529009265575464
"VW","Cauchy",353977870,1000,10,100,2.5,0.5,2,0,0.262,0.226180073921684,0.297819926078316,0.641,0.611267439558625,0.670732560441375,0.793,0.771924025294782,0.814075974705218
"VW","Cauchy",9389062,1000,10,100,2.5,1,2,0,0.216,0.18247793486457,0.24952206513543,0.531,0.500069299678152,0.561930700321849,0.683,0.65879495550975,0.70720504449025
