"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Lepage","ghEqual",6061503,1000,10,100,1.5,3,-1,1,0,0,0.364,0.324805501826098,0.403194498173902,0.612,0.581797169510127,0.642202830489873,0.783,0.761557439197358,0.804442560802642
"Lepage","ghEqual",30845,1000,10,100,1.5,3,-3,3,0,0,0.937,0.917208171053286,0.956791828946714,0.997,0.993610276471451,1.00038972352855,1,1,1
"Lepage","ghEqual",242905,1000,10,100,1.5,3,-1,3,0,0,0.665,0.626551528009555,0.703448471990445,0.811,0.786734044292466,0.835265955707534,0.889,0.872659013463839,0.905340986536161
"Lepage","ghEqual",203602,1000,10,100,1.5,3,1,-3,0,0,0.044,0.0272928972690056,0.0607071027309944,0.115,0.0952268151275522,0.134773184872448,0.168,0.148551674869028,0.187448325130972
"Lepage","ghEqual",59506,1000,10,100,2,3,1,1,0,0,0.562,0.521584210052802,0.602415789947198,0.721,0.693201215594922,0.748798784405078,0.776,0.754311936702416,0.797688063297584
"Lepage","ghEqual",68044920,1000,10,100,2,3,3,3,0,0,0.736,0.700092371006929,0.771907628993071,0.853,0.831052287918783,0.874947712081217,0.888,0.871594805017922,0.904405194982078
"Lepage","ghEqual",293091349,1000,10,100,2,3,1,3,0,0,0.752,0.716821232527333,0.787178767472667,0.867,0.845952939929767,0.888047060070233,0.91,0.895112977211679,0.924887022788321
"Lepage","ghEqual",212464,1000,10,100,2,3,-1,1,0,0,0.597,0.55704367404758,0.63695632595242,0.857,0.835302259988653,0.878697740011347,0.951,0.939770660795265,0.962229339204735
"Lepage","ghEqual",33648,1000,10,100,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Lepage","ghEqual",35604346,1000,10,100,2,3,-1,3,0,0,0.861,0.832819101577416,0.889180898422584,0.951,0.937620361798614,0.964379638201386,0.983,0.976275389693447,0.989724610306553
"Lepage","ghEqual",27420031,1000,10,100,2,3,1,-3,0,0,0.028,0.0145612768606538,0.0414387231393462,0.106,0.0869200266666853,0.125079973333315,0.159,0.139977724716139,0.178022275283861
"Lepage","ghEqual",61732,1000,10,100,2.5,3,1,1,0,0,0.709,0.671998828821995,0.746001171178005,0.828,0.804609717710126,0.851390282289874,0.881,0.864156694060399,0.897843305939601
"Lepage","ghEqual",83628,1000,10,100,2.5,3,3,3,0,0,0.81,0.778043061373154,0.841956938626846,0.907,0.88899881110593,0.92500118889407,0.933,0.919993988744623,0.946006011255377
"Lepage","ghEqual",8485411,1000,10,100,2.5,3,1,3,0,0,0.839,0.809060828563502,0.868939171436498,0.929,0.91308183131136,0.94491816868864,0.957,0.946447482064692,0.967552517935308
"Lepage","ghEqual",24424417,1000,10,100,2.5,3,-1,1,0,0,0.832,0.801544750433201,0.862455249566799,0.972,0.961774884567889,0.982225115432111,0.993,0.988662998757782,0.997337001242218
"Lepage","ghEqual",540488,1000,10,100,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Lepage","ghEqual",884716,1000,10,100,2.5,3,-1,3,0,0,0.983,0.972469546413568,0.993530453586432,0.999,0.997040980245123,1.00095901975488,1,1,1
"Lepage","ghEqual",62159,1000,10,100,2.5,3,1,-3,0,0,0.024,0.0115325857923946,0.0364674142076054,0.152,0.129747654649453,0.174252345350547,0.217,0.195557439197358,0.238442560802642
