"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Yuen","ghEqual",291320,1000,20,20,1,3,-1,1,0,0,0.061,0.0415040872615822,0.0804959127384178,0.257,0.229915735904404,0.284084264095596,0.424,0.398292486514639,0.449707513485361
"Yuen","ghEqual",29899,1000,20,20,1,3,-3,3,0,0,0.167,0.136617283940767,0.197382716059233,0.556,0.525204663625802,0.586795336374198,0.763,0.740879122829892,0.785120877170108
"Yuen","ghEqual",507401,1000,20,20,1,3,-1,3,0,0,0.121,0.0944335832377793,0.147566416762221,0.387,0.35681148215629,0.41718851784371,0.59,0.564415093365423,0.615584906634577
"Yuen","ghEqual",7996602,1000,20,20,1,3,1,-3,0,0,0.02,0.00859556184636876,0.0314044381536312,0.061,0.0461661533512039,0.0758338466487961,0.115,0.0984046484106241,0.131595351589376
"Yuen","ghEqual",5816925,1000,20,20,1.5,3,1,1,0,0,0.105,0.0800280747718563,0.129971925228144,0.297,0.268678779941535,0.325321220058465,0.418,0.392342429228393,0.443657570771607
"Yuen","ghEqual",168857273,1000,20,20,1.5,3,3,3,0,0,0.118,0.0917202545108215,0.144279745489179,0.317,0.28815994699034,0.34584005300966,0.43,0.404246423015433,0.455753576984567
"Yuen","ghEqual",963465,1000,20,20,1.5,3,1,3,0,0,0.178,0.146840407556966,0.209159592443034,0.416,0.38545014451098,0.44654985548902,0.562,0.536191003702197,0.587808996297803
"Yuen","ghEqual",288060,1000,20,20,1.5,3,-1,1,0,0,0.153,0.123675320161748,0.182324679838252,0.461,0.430104095313456,0.491895904686544,0.636,0.610970904698731,0.661029095301269
"Yuen","ghEqual",131892964,1000,20,20,1.5,3,-3,3,0,0,0.388,0.348304851356167,0.427695148643833,0.847,0.82468774360133,0.86931225639867,0.963,0.953180714039453,0.972819285960547
"Yuen","ghEqual",8114217,1000,20,20,1.5,3,-1,3,0,0,0.285,0.248227656392337,0.321772343607662,0.674,0.644946743411452,0.703053256588548,0.827,0.807323778239332,0.846676221760668
"Yuen","ghEqual",615498,1000,20,20,1.5,3,1,-3,0,0,0.053,0.03475017169352,0.07124982830648,0.114,0.0943018537318863,0.133698146268114,0.168,0.148551674869028,0.187448325130972
"Yuen","ghEqual",71622021,1000,20,20,2,3,1,1,0,0,0.215,0.181534299732413,0.248465700267587,0.484,0.453025550038782,0.514974449961218,0.597,0.571484411416254,0.622515588583746
"Yuen","ghEqual",6633125,1000,20,20,2,3,3,3,0,0,0.227,0.19287689564978,0.26112310435022,0.462,0.43109930859026,0.49290069140974,0.588,0.562396273857112,0.613603726142888
