"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"KS","Cauchy",99343726,10000,100,100,2.5,1,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"KS","Cauchy",20981,10000,100,100,5,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"KS","Cauchy",20071600,10000,100,100,5,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"KS","Cauchy",178798,10000,100,100,5,2,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"KS","Cauchy",6376722,10000,100,100,5,0.5,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"KS","Cauchy",1709966,10000,100,100,5,1,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"KS","Cauchy",271507,10000,100,100,5,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"KS","Cauchy",2939734,10000,100,100,0.5,0.5,1,0,0.7945,0.784091246527196,0.804908753472804,0.9319,0.926962418431823,0.936837581568177,0.9667,0.963748560547161,0.969651439452839,9667,9319,7945
"KS","Cauchy",81644,10000,100,100,1,0.5,1,0,0.9998,0.999435735018296,1.0001642649817,1,1,1,1,1,1,10000,10000,9998
"KS","Cauchy",30168630,10000,100,100,1.5,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"KS","Cauchy",3967081,10000,100,100,2,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"KS","Cauchy",38513,10000,100,100,2.5,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"KS","Cauchy",64234411,10000,10,100,0,1,1,1,0.0096,0.00708818996570521,0.0121118100342948,0.045,0.0409368391614409,0.0490631608385591,0.101,0.0960431424876743,0.105956857512326,1010,450,96
"KS","Cauchy",5873687,10000,10,100,0,0.5,0.5,1,0.0099,0.00734963120325236,0.0124503687967476,0.0468,0.0426602795503078,0.0509397204496922,0.104,0.0989784640437412,0.109021535956259,1040,468,99
"KS","Cauchy",384139,10000,10,100,0,2,2,1,0.009,0.00656721381654696,0.011432786183453,0.0403,0.0364454264067734,0.0441545735932266,0.0937,0.0889062907694798,0.0984937092305203,937,403,90
"KS","Cauchy",17577057,10000,10,100,0.5,1,1,0,0.0472,0.0417371694150728,0.0526628305849272,0.1399,0.133101088275437,0.146698911724563,0.2384,0.231390573348868,0.245409426651132,2384,1399,472
"KS","Cauchy",181997411,10000,10,100,0.5,0.5,0.5,0,0.1939,0.183715745964406,0.204084254035594,0.3935,0.383924888447647,0.403075111552353,0.5343,0.52609437608315,0.54250562391685,5343,3935,1939
"KS","Cauchy",430684,10000,10,100,0.5,2,2,0,0.0174,0.01403171475587,0.02076828524413,0.0626,0.0578520546382251,0.0673479453617749,0.132,0.126431826866916,0.137568173133084,1320,626,174
"KS","Cauchy",51295062,10000,10,100,0.5,0.5,2,0,0.0636,0.0573135550180484,0.0698864449819516,0.2562,0.247643941977195,0.264756058022805,0.4521,0.443912830042196,0.460287169957804,4521,2562,636
"KS","Cauchy",29120719,10000,10,100,0.5,1,2,0,0.0206,0.016941024355142,0.024258975644858,0.0983,0.0924646909098489,0.104135309090151,0.2101,0.20339860857814,0.21680139142186,2101,983,206
