"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Cucconi","Cauchy",30614365,1000,100,100,0.5,2,2,0,0.042,0.0256599546164645,0.0583400453835355,0.113,0.0933773750583669,0.132622624941633,0.209,0.187849176210488,0.230150823789512
"Cucconi","Cauchy",38009966,1000,100,100,0.5,0.5,2,0,1,1,1,1,1,1,1,1,1
"Cucconi","Cauchy",29056593,1000,100,100,0.5,1,2,0,0.748,0.712633105410625,0.783366894589375,0.9,0.88140580735821,0.91859419264179,0.946,0.934242679680301,0.957757320319699
"Cucconi","Cauchy",18577,1000,100,100,1,1,1,0,0.776,0.742037415772294,0.809962584227706,0.925,0.908674835376022,0.941325164623979,0.957,0.946447482064692,0.967552517935308
"Cucconi","Cauchy",30497,1000,100,100,1,0.5,0.5,0,1,1,1,1,1,1,1,1,1
"Cucconi","Cauchy",32254811,1000,100,100,1,2,2,0,0.173,0.142187874008826,0.203812125991174,0.374,0.344009822301293,0.403990177698707,0.517,0.491005304218456,0.542994695781544
"Cucconi","Cauchy",11428875,1000,100,100,1,0.5,2,0,1,1,1,1,1,1,1,1,1
"Cucconi","Cauchy",63832934,1000,100,100,1,1,2,0,0.88,0.853528544701887,0.906471455298113,0.964,0.952453620203717,0.975546379796282,0.985,0.978676905870146,0.991323094129854
"Cucconi","Cauchy",48887385,1000,100,100,1.5,1,1,0,0.982,0.971169765626913,0.992830234373087,0.998,0.995230914663648,1.00076908533635,1,1,1
"Cucconi","Cauchy",114203,1000,100,100,1.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1
"Cucconi","Cauchy",26592,1000,100,100,1.5,2,2,0,0.474,0.433324968157062,0.514675031842938,0.72,0.692170760700299,0.747829239299701,0.816,0.795843278599931,0.836156721400069
"Cucconi","Cauchy",159418,1000,100,100,1.5,0.5,2,0,1,1,1,1,1,1,1,1,1
"Cucconi","Cauchy",64117883,1000,100,100,1.5,1,2,0,0.974,0.961036806279932,0.986963193720068,0.996,0.992087847855719,0.999912152144281,0.999,0.997355822705728,1.00064417729427
"Cucconi","Cauchy",3394666,1000,100,100,2,1,1,0,1,1,1,1,1,1,1,1,1
"Cucconi","Cauchy",5156803,1000,100,100,2,0.5,0.5,0,1,1,1,1,1,1,1,1,1
"Cucconi","Cauchy",498175,1000,100,100,2,2,2,0,0.787,0.753647912109495,0.820352087890506,0.917,0.899900642772315,0.934099357227686,0.955,0.944216149835286,0.965783850164714
"Cucconi","Cauchy",27965006,1000,100,100,2,0.5,2,0,1,1,1,1,1,1,1,1,1
"Cucconi","Cauchy",6013350,1000,100,100,2,1,2,0,0.996,0.99085831432466,1.00114168567534,1,1,1,1,1,1
"Cucconi","Cauchy",4723865,1000,100,100,2.5,1,1,0,1,1,1,1,1,1,1,1,1
"Cucconi","Cauchy",9323425,1000,100,100,2.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1
"Cucconi","Cauchy",62499076,1000,100,100,2.5,2,2,0,0.946,0.927588536690855,0.964411463309145,0.987,0.979979204489518,0.994020795510482,0.994,0.989982695791952,0.998017304208048
