"method","distribution","seed","N","n1","n2","delta","sd1","sd2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarEqual","Normal2Var",89198,10000,100,100,2.5,3,5,0,0.9525,0.947020699037286,0.957979300962714,0.99,0.988049824623271,0.991950175376729,0.9965,0.995528509459966,0.997471490540034,9965,9900,9525
"TTest_VarEqual","Normal2Var",9707771,10000,100,100,0.5,1,5,0,0.0575,0.0515031876334172,0.0634968123665828,0.1676,0.160279190359093,0.174920809640907,0.2649,0.257640944902126,0.272159055097874,2649,1676,575
"TTest_VarEqual","Normal2Var",207735001,10000,100,100,1.5,1,5,0,0.6374,0.625015861848791,0.649784138151209,0.838,0.830778364107766,0.845221635892234,0.9057,0.900892559337363,0.910507440662637,9057,8380,6374
"TTest_VarEqual","Normal2Var",2622358,10000,100,100,2,1,5,0,0.9063,0.898793255332632,0.913806744667368,0.9739,0.970775118823635,0.977024881176365,0.9871,0.985243729198642,0.988956270801358,9871,9739,9063
"TTest_VarEqual","Normal2Var",620950,10000,100,100,2.5,1,5,0,0.9877,0.984860702230322,0.990539297769678,0.9981,0.997246467819939,0.998953532180061,0.9994,0.998997179837769,0.999802820162231,9994,9981,9877
"TTest_VarEqual","Normal2Var",339321529,10000,100,100,1,1,3,0,0.7118,0.700132660406803,0.723467339593197,0.88,0.873630753890765,0.886369246109235,0.934,0.929915759494104,0.938084240505896,9340,8800,7118
"TTest_VarEqual","Normal2Var",4271917,10000,100,100,1,3,5,0,0.192,0.181853829562165,0.202146170437835,0.3966,0.3870118442696,0.4061881557304,0.5306,0.522390417571941,0.538809582428059,5306,3966,1920
"TTest_VarEqual","Normal2Var",20192360,10000,100,100,1,1,5,0,0.2651,0.253729885288555,0.276470114711445,0.4955,0.485700396908038,0.505299603091962,0.6199,0.611914986490057,0.627885013509943,6199,4955,2651
"TTest_VarEqual","Normal2Var",29343,10000,100,100,5,1,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Normal2Var",42001409,10000,100,100,5,3,5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Normal2Var",5729672,10000,100,100,5,1,5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Normal2Var",122728894,10000,10,100,0.5,1,3,0,0,0,0,4e-04,8.07840784156842e-06,0.000791921592158432,0.0078,0.00635285244570569,0.00924714755429431,78,4,0
"TTest_VarEqual","Normal2Var",887984,10000,10,100,1.5,1,3,0,0.0151,0.0119585481968644,0.0182414518031356,0.1889,0.181227988396359,0.196572011603641,0.4311,0.422953465883827,0.439246534116173,4311,1889,151
"TTest_VarEqual","Normal2Var",947341,10000,10,100,2,1,3,0,0.1448,0.135735079790881,0.153864920209119,0.5877,0.578051926926396,0.597348073073604,0.824,0.817735508244079,0.830264491755921,8240,5877,1448
"TTest_VarEqual","Normal2Var",238531,10000,10,100,2.5,1,3,0,0.4991,0.486220020865617,0.511979979134383,0.9078,0.902129561806562,0.913470438193438,0.98,0.977697,0.982303,9800,9078,4991
