"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"KS","ghEqual",28764,1000,20,20,0,1,1,3,0,1,0.048,0.0305865448547395,0.0654134551452605,0.203,0.178069370132305,0.227930629867695,0.364,0.338970904698731,0.389029095301269
"KS","ghEqual",24764595,1000,20,20,0,1,-1,1,0,1,0.02,0.00859556184636876,0.0314044381536312,0.16,0.137277521261975,0.182722478738025,0.333,0.308483925298388,0.357516074701612
"KS","ghEqual",218033,1000,20,20,0,1,-3,3,0,1,0.197,0.164600616653769,0.229399383346231,0.579,0.548398944880936,0.609601055119064,0.801,0.780231329388355,0.821768670611645
"KS","ghEqual",417244,1000,20,20,0,1,-1,3,0,1,0.109,0.0836137846589138,0.134386215341086,0.414,0.383471529248913,0.444528470751087,0.63,0.604884776976901,0.655115223023099
"KS","ghEqual",1209883,1000,20,20,0,1,1,-3,0,1,0.096,0.0720025171239982,0.119997482876002,0.403,0.372598447644898,0.433401552355102,0.633,0.607927318177447,0.658072681822553
"KS","ghEqual",67719,1000,20,20,0.5,3,1,1,0,0,0.006,-0.000290927440687899,0.0122909274406879,0.06,0.0452804130492734,0.0747195869507266,0.142,0.123842597600428,0.160157402399572
"KS","ghEqual",109863,1000,20,20,0.5,3,3,3,0,0,0.132,0.104426449793761,0.159573550206239,0.394,0.363714099280358,0.424285900719642,0.593,0.567444142750144,0.618555857249856
"KS","ghEqual",124944,1000,20,20,0.5,3,1,3,0,0,0.154,0.124597016471385,0.183402983528615,0.456,0.425129906666808,0.486870093333192,0.636,0.610970904698731,0.661029095301269
"KS","ghEqual",7597996,1000,20,20,0.5,3,-1,1,0,0,0.06,0.0406542571504736,0.0793457428495263,0.282,0.254110363903414,0.309889636096586,0.495,0.468991566764317,0.521008433235683
"KS","ghEqual",18707213,1000,20,20,0.5,3,-3,3,0,0,0.35,0.3111459263397,0.3888540736603,0.754,0.727306267881767,0.780693732118233,0.921,0.906968333207527,0.935031666792473
"KS","ghEqual",190777717,1000,20,20,0.5,3,-1,3,0,0,0.207,0.173995920461616,0.240004079538384,0.559,0.528226189862157,0.589773810137843,0.778,0.756381169922958,0.799618830077042
"KS","ghEqual",85816978,1000,20,20,0.5,3,1,-3,0,0,0.045,0.0281129495292991,0.0618870504707009,0.257,0.229915735904404,0.284084264095596,0.481,0.455009052057014,0.506990947942986
"KS","ghEqual",245942,1000,20,20,1,3,1,1,0,0,0.039,0.0232297035949225,0.0547702964050775,0.204,0.179023723768344,0.228976276231656,0.344,0.3192886174891,0.3687113825109
"KS","ghEqual",660703,1000,20,20,1,3,3,3,0,0,0.367,0.327737247188512,0.406262752811488,0.707,0.678790227196945,0.735209772803055,0.848,0.829323924437934,0.866676075562066
"KS","ghEqual",287609557,1000,20,20,1,3,1,3,0,0,0.362,0.322851918541824,0.401148081458176,0.724,0.69629361303959,0.75170638696041,0.834,0.814644563422645,0.853355436577355
"KS","ghEqual",21190512,1000,20,20,1,3,-1,1,0,0,0.156,0.126441704865402,0.185558295134598,0.475,0.444048441073187,0.505951558926813,0.706,0.682300350781077,0.729699649218923
"KS","ghEqual",2573982,1000,20,20,1,3,-3,3,0,0,0.597,0.55704367404758,0.63695632595242,0.898,0.879241663357323,0.916758336642677,0.97,0.961126143594806,0.978873856405194
"KS","ghEqual",8934645,1000,20,20,1,3,-1,3,0,0,0.426,0.3857184100286,0.4662815899714,0.807,0.782539152884661,0.831460847115339,0.916,0.901570433561607,0.930429566438393
"KS","ghEqual",2634642,1000,20,20,1,3,1,-3,0,0,0.029,0.0153304419828584,0.0426695580171416,0.187,0.162833033090601,0.211166966909399,0.377,0.351789549829981,0.402210450170019
"KS","ghEqual",551379,1000,20,20,1.5,3,1,1,0,0,0.167,0.136617283940767,0.197382716059233,0.463,0.432094646910284,0.493905353089716,0.659,0.634340412980445,0.683659587019555
"KS","ghEqual",345752,1000,20,20,1.5,3,3,3,0,0,0.578,0.537768520549003,0.618231479450997,0.864,0.842753744649939,0.885246255350061,0.933,0.919993988744623,0.946006011255377
"KS","ghEqual",266280,1000,20,20,1.5,3,1,3,0,0,0.623,0.583521507818864,0.662478492181136,0.877,0.856643250907868,0.897356749092132,0.947,0.935345897684721,0.958654102315279
"KS","ghEqual",2403831,1000,20,20,1.5,3,-1,1,0,0,0.306,0.268460688146105,0.343539311853895,0.708,0.67981849866313,0.73618150133687,0.87,0.852505674419973,0.887494325580027
"KS","ghEqual",59996,1000,20,20,1.5,3,-3,3,0,0,0.874,0.846967460418525,0.901032539581475,0.992,0.986478502232184,0.997521497767816,0.999,0.997355822705728,1.00064417729427
