"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"CVM","Cauchy",17276624,10000,20,20,2.5,1,1,0,0.8509,0.84172462248111,0.86007537751889,0.9568,0.952815181655132,0.960784818344868,0.9794,0.977063425878963,0.981736574121037,9794,9568,8509
"CVM","Cauchy",87265,10000,20,20,2.5,0.5,0.5,0,0.9949,0.993065065094717,0.996734934905283,0.9997,0.99936056896783,1.00003943103217,1,1,1,10000,9997,9949
"CVM","Cauchy",6398013,10000,20,20,2.5,2,2,0,0.3158,0.303825884127839,0.327774115872161,0.5652,0.555483677626097,0.574916322373903,0.687,0.679371898914048,0.694628101085952,6870,5652,3158
"CVM","Cauchy",18546006,10000,20,20,2.5,0.5,2,0,0.7919,0.781442760124695,0.802357239875305,0.9473,0.94292069545777,0.95167930454223,0.9797,0.977380146951685,0.982019853048315,9797,9473,7919
"CVM","Cauchy",129623,10000,20,20,2.5,1,2,0,0.5791,0.566382196689815,0.591817803310185,0.8097,0.802006259480227,0.817393740519773,0.8927,0.887608819076798,0.897791180923202,8927,8097,5791
"CVM","Cauchy",78100,10000,20,20,5,1,1,0,0.9958,0.994134070706442,0.997465929293558,0.9996,0.999208078407842,0.999991921592158,1,1,1,10000,9996,9958
"CVM","Cauchy",4339061,10000,20,20,5,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",64022,10000,20,20,5,2,2,0,0.8426,0.833218788006946,0.851981211993054,0.9545,0.950415398090389,0.958584601909611,0.9805,0.978225389670872,0.982774610329128,9805,9545,8426
"CVM","Cauchy",163986,10000,20,20,5,0.5,2,0,0.9915,0.989135160445527,0.993864839554473,0.9996,0.999208078407842,0.999991921592158,1,1,1,10000,9996,9915
"CVM","Cauchy",23714303,10000,20,20,5,1,2,0,0.9631,0.9582438204786,0.9679561795214,0.9948,0.993390303467551,0.99620969653245,0.9989,0.99835471537618,0.99944528462382,9989,9948,9631
