"method","distribution","seed","N","n1","n2","delta","sd1","sd2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"WMW_Asymp","Normal2Var",286431,10000,20,20,2,3,5,0,0.1249,0.116383602578307,0.133416397421693,0.307,0.297959511951227,0.316040488048773,0.4257,0.417566319000307,0.433833680999693,4257,3070,1249
"WMW_Asymp","Normal2Var",185219414,10000,20,20,2.5,3,5,0,0.2093,0.198820601821604,0.219779398178396,0.4436,0.433862546410565,0.453337453589435,0.5716,0.563459768735005,0.579740231264995,5716,4436,2093
"WMW_Asymp","Normal2Var",39223682,10000,20,20,0.5,1,5,0,0.028,0.0237503026035258,0.0322496973964743,0.1005,0.0946069559682623,0.106393044031738,0.1722,0.165989233713631,0.178410766286369,1722,1005,280
"WMW_Asymp","Normal2Var",249230,10000,20,20,1.5,1,5,0,0.1078,0.0998111117067006,0.115788888293299,0.2631,0.25446980172288,0.27173019827712,0.3629,0.354990242136261,0.370809757863739,3629,2631,1078
"WMW_Asymp","Normal2Var",149179344,10000,20,20,2,1,5,0,0.1981,0.187832890279107,0.208367109720893,0.3974,0.387808543391205,0.406991456608795,0.5061,0.497875612127278,0.514324387872722,5061,3974,1981
"WMW_Asymp","Normal2Var",98236818,10000,20,20,2.5,1,5,0,0.3022,0.290370712930509,0.314029287069491,0.5402,0.530431725737184,0.549968274262816,0.6465,0.638635975172065,0.654364024827935,6465,5402,3022
"WMW_Asymp","Normal2Var",77403068,10000,20,20,1,1,3,0,0.1131,0.104941421649818,0.121258578350182,0.2817,0.27288337380527,0.29051662619473,0.3918,0.38376989311479,0.39983010688521,3918,2817,1131
"WMW_Asymp","Normal2Var",451267,10000,20,20,1,3,5,0,0.0316,0.0270937343496256,0.0361062656503744,0.1185,0.112165294857691,0.124834705142309,0.192,0.185520787899752,0.198479212100248,1920,1185,316
"WMW_Asymp","Normal2Var",6896752,10000,20,20,1,1,5,0,0.0558,0.0498871759436344,0.0617128240563656,0.1649,0.157626630668088,0.172173369331912,0.2438,0.236736806739165,0.250863193260835,2438,1649,558
"WMW_Asymp","Normal2Var",39124,10000,20,20,5,1,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","Normal2Var",169741174,10000,20,20,5,3,5,0,0.822,0.812146471691744,0.831853528308256,0.9476,0.943232486652751,0.951967513347249,0.9768,0.974323646045009,0.979276353954991,9768,9476,8220
