"method","distribution","seed","N","n1","n2","delta","sd1","sd2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarUnequal","Normal2Var",1463121,10000,20,20,2,3,5,0,0.1284,0.119782387109939,0.137017612890061,0.3187,0.309566940277782,0.327833059722218,0.4464,0.438222396754452,0.454577603245548,4464,3187,1284
"TTest_VarUnequal","Normal2Var",137572304,10000,20,20,2.5,3,5,0,0.224,0.213260087861514,0.234739912138486,0.4512,0.441446787913226,0.460953212086774,0.5902,0.582109944855818,0.598290055144182,5902,4512,2240
"TTest_VarUnequal","Normal2Var",1878087,10000,20,20,0.5,1,5,0,0.0174,0.01403171475587,0.02076828524413,0.0712,0.0661596908894791,0.0762403091105209,0.1336,0.128003347357429,0.139196652642571,1336,712,174
"TTest_VarUnequal","Normal2Var",26247,10000,20,20,1.5,1,5,0,0.0873,0.0800286172461563,0.0945713827538437,0.2359,0.227578624083098,0.244221375916902,0.351,0.343148695719977,0.358851304280022,3510,2359,873
"TTest_VarUnequal","Normal2Var",5729478,10000,20,20,2,1,5,0,0.1772,0.167363856433926,0.187036143566074,0.3992,0.389601214215454,0.408798785784546,0.5341,0.525894150518869,0.542305849481131,5341,3992,1772
"TTest_VarUnequal","Normal2Var",1041320,10000,20,20,2.5,1,5,0,0.2885,0.276829049700114,0.300170950299886,0.5504,0.540649914249895,0.560150085750105,0.6815,0.673836034329776,0.689163965670224,6815,5504,2885
"TTest_VarUnequal","Normal2Var",5313784,10000,20,20,1,1,3,0,0.1064,0.0984569325085642,0.114343067491436,0.2705,0.261793324586273,0.279206675413727,0.3951,0.387058052948199,0.403141947051801,3951,2705,1064
"TTest_VarUnequal","Normal2Var",5753898,10000,20,20,1,3,5,0,0.0322,0.0276525639178526,0.0367474360821474,0.1122,0.106013997799418,0.118386002200582,0.1901,0.18364535055956,0.19655464944044,1901,1122,322
"TTest_VarUnequal","Normal2Var",182760359,10000,20,20,1,1,5,0,0.0405,0.0354219630129744,0.0455780369870256,0.1333,0.126637985948859,0.139962014051141,0.2218,0.214965727575821,0.228634272424179,2218,1333,405
"TTest_VarUnequal","Normal2Var",14998558,10000,20,20,5,1,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
