"method","distribution","seed","N","n1","n2","delta","sd1","sd2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"HFR","Normal2Var",39529766,10000,20,20,1,1,3,0,0.0911,0.0836875274363878,0.0985124725636122,0.247,0.238547171919411,0.255452828080589,0.3567,0.348820036013485,0.364579963986515,3567,2470,911
"HFR","Normal2Var",50351891,10000,20,20,1,3,5,0,0.0348,0.030078889806063,0.039521110193937,0.1152,0.108942442227706,0.121457557772294,0.1964,0.189864834233809,0.202935165766191,1964,1152,348
"HFR","Normal2Var",131794919,10000,20,20,1,1,5,0,0.0422,0.0370210764451658,0.0473789235548342,0.1357,0.128987593462729,0.142412406537271,0.2212,0.214372347093444,0.228027652906556,2212,1357,422
"HFR","Normal2Var",9407866,10000,20,20,5,1,3,0,0.9714,0.967106337294768,0.975693662705233,0.9945,0.993050427939011,0.995949572060989,0.9969,0.995985523504963,0.997814476495037,9969,9945,9714
"HFR","Normal2Var",19842,10000,20,20,5,3,5,0,0.796,0.785619519038195,0.806380480961805,0.9278,0.922727151945347,0.932872848054653,0.9581,0.954804067310309,0.961395932689691,9581,9278,7960
"HFR","Normal2Var",4083373,10000,20,20,5,1,5,0,0.6052,0.592608313847713,0.617791686152287,0.7882,0.780191756599503,0.796208243400497,0.8471,0.84117979172174,0.85302020827826,8471,7882,6052
"HFR","Normal2Var",366485516,10000,100,100,0.5,1,3,0,0.162,0.152508707113064,0.171491292886936,0.3406,0.33131134431565,0.34988865568435,0.456,0.447806909096074,0.464193090903926,4560,3406,1620
"HFR","Normal2Var",4838527,10000,100,100,1.5,1,3,0,0.947,0.941228897564451,0.952771102435549,0.9793,0.976509390159553,0.982090609840447,0.9872,0.985350844385564,0.989049155614436,9872,9793,9470
"HFR","Normal2Var",215913,10000,100,100,2,1,3,0,0.9608,0.955800743851658,0.965799256148342,0.9843,0.981863481910266,0.986736518089734,0.9908,0.989229446210918,0.992370553789082,9908,9843,9608
"HFR","Normal2Var",4884383,10000,100,100,2.5,1,3,0,0.9828,0.979450787865361,0.986149212134639,0.9946,0.993163594105275,0.996036405894725,0.9973,0.996446387641974,0.998153612358026,9973,9946,9828
"HFR","Normal2Var",112095540,10000,100,100,0.5,3,5,0,0.0427,0.0374918459011185,0.0479081540988815,0.1359,0.129183426025837,0.142616573974163,0.2197,0.212888986608017,0.226511013391983,2197,1359,427
"HFR","Normal2Var",6466583,10000,100,100,1.5,3,5,0,0.4591,0.446263163911814,0.471936836088186,0.6906,0.681539972559512,0.699660027440488,0.7965,0.789877209774621,0.803122790225379,7965,6906,4591
"HFR","Normal2Var",7498341,10000,100,100,2,3,5,0,0.7684,0.75753302133766,0.77926697866234,0.91,0.904390837495668,0.915609162504332,0.9515,0.94796620649735,0.95503379350265,9515,9100,7684
"HFR","Normal2Var",54203,10000,100,100,2.5,3,5,0,0.9353,0.928963149428587,0.941636850571413,0.9831,0.980573622343671,0.985626377656329,0.9927,0.991299650813984,0.994100349186016,9927,9831,9353
"HFR","Normal2Var",6926288,10000,100,100,0.5,1,5,0,0.0761,0.0692695287038811,0.0829304712961189,0.1879,0.180243607015415,0.195556392984585,0.2802,0.272812357196243,0.287587642803757,2802,1879,761
"HFR","Normal2Var",145376351,10000,100,100,1.5,1,5,0,0.5867,0.574015112922287,0.599384887077713,0.7802,0.77208342346099,0.78831657653901,0.8551,0.849309600233665,0.860890399766335,8551,7802,5867
"HFR","Normal2Var",2036096,10000,100,100,2,1,5,0,0.8431,0.833730921556606,0.852469078443394,0.9337,0.928823406954686,0.938576593045313,0.957,0.953663000827465,0.960336999172535,9570,9337,8431
"HFR","Normal2Var",1536442,10000,100,100,2.5,1,5,0,0.9147,0.907504520937393,0.921895479062607,0.9463,0.941881675243987,0.950718324756013,0.9563,0.952937179403867,0.959662820596133,9563,9463,9147
"HFR","Normal2Var",34908240,10000,100,100,1,1,3,0,0.667,0.654859658805717,0.679140341194283,0.8455,0.838416023379485,0.852583976620515,0.9049,0.900074342942772,0.909725657057228,9049,8455,6670
"HFR","Normal2Var",802320,10000,100,100,1,3,5,0,0.1894,0.179306561394408,0.199493438605592,0.3835,0.373969727997586,0.393030272002414,0.5039,0.495675250208306,0.512124749791694,5039,3835,1894
"HFR","Normal2Var",960696,10000,100,100,1,1,5,0,0.2707,0.259254280634483,0.282145719365517,0.4786,0.468808980130426,0.488391019869574,0.5917,0.583614509393749,0.599785490606251,5917,4786,2707
"HFR","Normal2Var",93833,10000,100,100,5,1,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Normal2Var",9326277,10000,100,100,5,3,5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Normal2Var",605597,10000,100,100,5,1,5,0,0.9906,0.98811424141895,0.99308575858105,0.9977,0.996761098624136,0.998638901375864,0.9995,0.999132258787495,0.999867741212506,9995,9977,9906
"HFR","Normal2Var",135561799,10000,10,100,0.5,1,3,0,4e-04,-0.000115096949693939,0.000915096949693939,0.0133,0.0110546995885628,0.0155453004114372,0.0477,0.0441939994170316,0.0512060005829684,477,133,4
"HFR","Normal2Var",14483112,10000,10,100,1.5,1,3,0,0.1125,0.104360339319112,0.120639660680888,0.4655,0.45572335673352,0.47527664326648,0.6784,0.670716362951206,0.686083637048794,6784,4655,1125
"HFR","Normal2Var",14814042,10000,10,100,2,1,3,0,0.4227,0.409974854366158,0.435425145633842,0.8279,0.82050164020783,0.83529835979217,0.9342,0.930121515834051,0.938278484165949,9342,8279,4227
"HFR","Normal2Var",27261,10000,10,100,2.5,1,3,0,0.7967,0.786332788548123,0.807067211451877,0.976,0.97300023936955,0.97899976063045,0.9946,0.993394445052642,0.995805554947358,9946,9760,7967
"HFR","Normal2Var",1351652,10000,10,100,0.5,3,5,0,0.0013,0.000371813901280567,0.00222818609871943,0.022,0.0191250066852252,0.0248749933147748,0.0546,0.0508625962017598,0.0583374037982402,546,220,13
"HFR","Normal2Var",7397318,10000,10,100,1.5,3,5,0,0.0191,0.0155740600663449,0.0226259399336551,0.1147,0.108454272783286,0.120945727216714,0.2198,0.212987873261903,0.226612126738097,2198,1147,191
"HFR","Normal2Var",29196,10000,10,100,2,3,5,0,0.0507,0.0450486581473976,0.0563513418526024,0.2297,0.221455458320464,0.237944541679536,0.3792,0.371218657999158,0.387181342000842,3792,2297,507
"HFR","Normal2Var",28119,10000,10,100,2.5,3,5,0,0.1165,0.108235585361419,0.124764414638581,0.3797,0.370187881313524,0.389212118686476,0.5493,0.541115079210538,0.557484920789462,5493,3797,1165
"HFR","Normal2Var",73107,10000,10,100,0.5,1,5,0,0,0,0,0.0018,0.00096919116422609,0.00263080883577391,0.0102,0.00854712613430425,0.0118528738656957,102,18,0
"HFR","Normal2Var",10042110,10000,10,100,1.5,1,5,0,0.0043,0.0026144395204633,0.0059855604795367,0.0695,0.0645156714434139,0.0744843285565861,0.1951,0.188581232364628,0.201618767635372,1951,695,43
"HFR","Normal2Var",1624413,10000,10,100,2,1,5,0,0.0239,0.0199654781130226,0.0278345218869774,0.2383,0.229949546339414,0.246650453660586,0.4667,0.458493261513014,0.474906738486986,4667,2383,239
"HFR","Normal2Var",207629,10000,10,100,2.5,1,5,0,0.1011,0.0933343622696456,0.108865637730354,0.4967,0.486900213446324,0.506499786553676,0.7352,0.727941821545429,0.742458178454571,7352,4967,1011
"HFR","Normal2Var",88791,10000,10,100,1,1,3,0,0.0127,0.00981548841415119,0.0155845115858488,0.1269,0.120375926028746,0.133424073971254,0.2727,0.265374027821321,0.280025972178679,2727,1269,127
"HFR","Normal2Var",73354,10000,10,100,1,3,5,0,0.0069,0.00476760873419909,0.00903239126580091,0.0523,0.0479364258922759,0.0566635741077241,0.117,0.111712636301757,0.122287363698243,1170,523,69
"HFR","Normal2Var",29744520,10000,10,100,1,1,5,0,3e-04,-0.000146109356566302,0.000746109356566302,0.0141,0.0117890951663039,0.0164109048336961,0.0565,0.0527019464959831,0.0602980535040169,565,141,3
"HFR","Normal2Var",97036723,10000,10,100,5,1,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Normal2Var",813233,10000,10,100,5,3,5,0,0.8512,0.842032242189921,0.860367757810078,0.9746,0.971516200503535,0.977683799496465,0.992,0.990534564419703,0.993465435580297,9920,9746,8512
"HFR","Normal2Var",260098,10000,10,100,5,1,5,0,0.9879,0.985083595454558,0.990716404545442,0.9994,0.998920044062022,0.999879955937978,0.9996,0.999271065806581,0.999928934193419,9996,9994,9879
