"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"HFR","ghEqualK",233284,10000,10,10,1.5,3,1,-3,0.2,0,0.0109,0.00822527455888572,0.0135747254411143,0.0644,0.0595889030167331,0.0692110969832669,0.1234,0.117989664271498,0.128810335728502,1234,644,109
"HFR","ghEqualK",1600088,10000,10,10,2,3,1,1,0.2,0,0.125,0.116480680778372,0.133519319221628,0.3745,0.365013726550431,0.383986273449569,0.4978,0.489575079618385,0.506024920381615,4978,3745,1250
"HFR","ghEqualK",200385306,10000,10,10,2,3,3,3,0.2,0,0.3357,0.323535236906845,0.347864763093155,0.6219,0.612395709799128,0.631404290200872,0.6969,0.68933961167598,0.70446038832402,6969,6219,3357
"HFR","ghEqualK",20730628,10000,10,10,2,3,1,3,0.2,0,0.33,0.317887320388948,0.342112679611052,0.6166,0.607070197815778,0.626129802184222,0.7134,0.70596175382129,0.72083824617871,7134,6166,3300
"HFR","ghEqualK",10401411,10000,10,10,2,3,-1,1,0.2,0,0.2345,0.223585850968509,0.245414149031491,0.5577,0.547965472792498,0.567434527207502,0.6888,0.681183906524838,0.696416093475162,6888,5577,2345
"HFR","ghEqualK",34384516,10000,10,10,2,3,-3,3,0.2,0,0.918,0.910932364793115,0.925067635206885,0.99,0.988049824623271,0.991950175376729,0.9967,0.995756579951042,0.997643420048958,9967,9900,9180
"HFR","ghEqualK",160411458,10000,10,10,2,3,-1,3,0.2,0,0.4659,0.453049988897633,0.478750011102367,0.7815,0.773400722424809,0.789599277575191,0.8714,0.865893252486349,0.876906747513651,8714,7815,4659
"HFR","ghEqualK",1209457,10000,10,10,2,3,1,-3,0.2,0,0.0111,0.00840112023907993,0.0137988797609201,0.0673,0.0623893996340977,0.0722106003659023,0.1267,0.121228127872129,0.132171872127871,1267,673,111
"HFR","ghEqualK",4717165,10000,10,10,2.5,3,1,1,0.2,0,0.211,0.200489446481255,0.221510553518745,0.5107,0.500902244260975,0.520497755739025,0.6307,0.622760978618257,0.638639021381743,6307,5107,2110
"HFR","ghEqualK",46987,10000,10,10,2.5,3,3,3,0.2,0,0.4327,0.419937207805026,0.445462792194974,0.7045,0.695557163047444,0.713442836952556,0.7694,0.762470982714475,0.776329017285525,7694,7045,4327
"HFR","ghEqualK",18047450,10000,10,10,2.5,3,1,3,0.2,0,0.4294,0.416649043551417,0.442150956448583,0.713,0.704133713011638,0.721866286988362,0.7958,0.789168744849435,0.802431255150565,7958,7130,4294
"HFR","ghEqualK",2696060,10000,10,10,2.5,3,-1,1,0.2,0,0.3973,0.384694625962896,0.409905374037104,0.7285,0.719783226397342,0.737216773602658,0.8297,0.823516508454702,0.835883491545298,8297,7285,3973
"HFR","ghEqualK",289534,10000,10,10,2.5,3,-3,3,0.2,0,0.9835,0.980218480321802,0.986781519678198,0.9987,0.997993771446627,0.999406228553373,0.9995,0.999132258787495,0.999867741212506,9995,9987,9835
"HFR","ghEqualK",784273,10000,10,10,2.5,3,-1,3,0.2,0,0.6878,0.675863049476603,0.699736950523396,0.921,0.91571312025482,0.926286879745181,0.9595,0.95625723181535,0.96274276818465,9595,9210,6878
"HFR","ghEqualK",50313456,10000,10,10,2.5,3,1,-3,0.2,0,0.0174,0.01403171475587,0.02076828524413,0.084,0.0785631988228371,0.0894368011771629,0.1535,0.147570288371736,0.159429711628264,1535,840,174
"HFR","ghEqualK",456680,10000,20,20,0,3,1,1,0.2,1,0.0098,0.00726241640782102,0.012337583592179,0.0536,0.0491855578284001,0.0580144421715999,0.0984,0.0935002896965637,0.103299710303436,984,536,98
"HFR","ghEqualK",81966160,10000,20,20,0,3,3,3,0.2,1,0.0102,0.00761166986137858,0.0127883301386214,0.0513,0.046976064527586,0.055623935472414,0.0965,0.0916427144288837,0.101357285571116,965,513,102
"HFR","ghEqualK",591804,10000,20,20,0,3,-3,-3,0.2,1,0.0087,0.00630774187608109,0.0110922581239189,0.0494,0.0451526460822766,0.0536473539177234,0.1026,0.0976084823022351,0.107591517697765,1026,494,87
"HFR","ghEqualK",1037709,10000,20,20,0,3,-1,-1,0.2,1,0.0096,0.00708818996570521,0.0121118100342948,0.0485,0.0442895226351398,0.0527104773648602,0.0985,0.0935980725072299,0.10340192749277,985,485,96
"HFR","ghEqualK",62363,10000,20,20,0.5,3,1,1,0.2,0,0.0247,0.0207018098266821,0.0286981901733179,0.0975,0.0916859068634911,0.103314093136509,0.1696,0.163426627308059,0.175773372691941,1696,975,247
"HFR","ghEqualK",43578134,10000,20,20,0.5,3,3,3,0.2,0,0.1518,0.142556618487557,0.161043381512443,0.3604,0.350989716877033,0.369810283122967,0.4701,0.461889719635787,0.478310280364213,4701,3604,1518
"HFR","ghEqualK",16754,10000,20,20,0.5,3,1,3,0.2,0,0.2192,0.208542973740037,0.229857026259963,0.4533,0.443542839075961,0.463057160924039,0.5681,0.55995164580176,0.57624835419824,5681,4533,2192
"HFR","ghEqualK",146767,10000,20,20,0.5,3,-1,1,0.2,0,0.104,0.0961364883748798,0.11186351162512,0.2868,0.277935559850639,0.295664440149361,0.4063,0.398220716681736,0.414379283318264,4063,2868,1040
"HFR","ghEqualK",60095,10000,20,20,0.5,3,-3,3,0.2,0,0.3718,0.359350568571803,0.384249431428197,0.6365,0.627072262475015,0.645927737524984,0.7517,0.744593160014199,0.758806839985801,7517,6365,3718
"HFR","ghEqualK",55844,10000,20,20,0.5,3,-1,3,0.2,0,0.2346,0.223684237158293,0.245515762841707,0.4866,0.476803520008166,0.496396479991834,0.6183,0.610308531250216,0.626291468749784,6183,4866,2346
"HFR","ghEqualK",78410506,10000,20,20,0.5,3,1,-3,0.2,0,0.0445,0.0391882061732782,0.0498117938267218,0.1559,0.148789893939582,0.163010106060419,0.256,0.248820861154707,0.263179138845293,2560,1559,445
"HFR","ghEqualK",84368,10000,20,20,1,3,1,1,0.2,0,0.0989,0.0912099263473551,0.106590073652645,0.2663,0.257636349699486,0.274963650300514,0.3712,0.363252580226111,0.379147419773889,3712,2663,989
"HFR","ghEqualK",800403,10000,20,20,1,3,3,3,0.2,0,0.413,0.400316475996569,0.425683524003431,0.6572,0.647896952136767,0.666503047863233,0.7574,0.750348622736862,0.764451377263138,7574,6572,4130
"HFR","ghEqualK",7217663,10000,20,20,1,3,1,3,0.2,0,0.4317,0.418940733426661,0.444459266573339,0.6706,0.661388090911087,0.679811909088913,0.7698,0.762875195526522,0.776724804473478,7698,6706,4317
"HFR","ghEqualK",29605,10000,20,20,1,3,-1,1,0.2,0,0.2243,0.213554975966943,0.235045024033057,0.4779,0.468109577516041,0.487690422483958,0.614,0.605991637189163,0.622008362810837,6140,4779,2243
"HFR","ghEqualK",165153747,10000,20,20,1,3,-3,3,0.2,0,0.6455,0.633177407078313,0.657822592921687,0.8516,0.844632277463159,0.858567722536841,0.913,0.908363813293503,0.917636186706497,9130,8516,6455
"HFR","ghEqualK",74627,10000,20,20,1,3,-1,3,0.2,0,0.45,0.437184561810067,0.462815438189933,0.7075,0.698583750171737,0.716416249828263,0.8138,0.807396541734352,0.820203458265648,8138,7075,4500
"HFR","ghEqualK",38972974,10000,20,20,1,3,1,-3,0.2,0,0.0183,0.0148472844632759,0.0217527155367241,0.0823,0.0769135038370384,0.0876864961629616,0.152,0.146094106347046,0.157905893652954,1520,823,183
"HFR","ghEqualK",2374186,10000,20,20,1.5,3,1,1,0.2,0,0.225,0.214243079251012,0.235756920748988,0.4703,0.460517304241386,0.480082695758614,0.5898,0.581708740789228,0.597891259210772,5898,4703,2250
"HFR","ghEqualK",29693978,10000,20,20,1.5,3,3,3,0.2,0,0.6254,0.612931658648097,0.637868341351903,0.8266,0.819179582885686,0.834020417114314,0.8944,0.889344504168175,0.899455495831825,8944,8266,6254
"HFR","ghEqualK",340592,10000,20,20,1.5,3,1,3,0.2,0,0.6281,0.615649885527463,0.640550114472537,0.8247,0.817247619398769,0.832152380601231,0.8883,0.883118299350235,0.893481700649765,8883,8247,6281
"HFR","ghEqualK",137793662,10000,20,20,1.5,3,-1,1,0.2,0,0.4283,0.415553117222162,0.441046882777838,0.6981,0.689101990509985,0.707098009490015,0.8036,0.797064834233809,0.810135165766191,8036,6981,4283
"HFR","ghEqualK",21643252,10000,20,20,1.5,3,-3,3,0.2,0,0.9309,0.924366642884417,0.937433357115583,0.9817,0.979072933830753,0.984327066169247,0.992,0.990534564419703,0.993465435580297,9920,9817,9309
"HFR","ghEqualK",66219,10000,20,20,1.5,3,-1,3,0.2,0,0.6951,0.683240996011561,0.70695900398844,0.8821,0.875779202384635,0.888420797615365,0.9371,0.933106219483625,0.941093780516375,9371,8821,6951
"HFR","ghEqualK",1607633,10000,20,20,1.5,3,1,-3,0.2,0,0.0135,0.0105272301497761,0.0164727698502239,0.0631,0.0583344023772039,0.0678655976227961,0.1208,0.115439032071127,0.126160967928873,1208,631,135
"HFR","ghEqualK",58955513,10000,20,20,2,3,1,1,0.2,0,0.4235,0.410771646689756,0.436228353310244,0.6897,0.680632719058858,0.698767280941142,0.7897,0.78299626855917,0.79640373144083,7897,6897,4235
"HFR","ghEqualK",97420618,10000,20,20,2,3,3,3,0.2,0,0.7607,0.749709336378518,0.771690663621482,0.9042,0.898431391344735,0.909968608655265,0.9436,0.939805108002643,0.947394891997356,9436,9042,7607
"HFR","ghEqualK",105611383,10000,20,20,2,3,1,3,0.2,0,0.7777,0.766989206668818,0.788410793331182,0.9118,0.906241723364063,0.917358276635937,0.9504,0.946828423519845,0.953971576480156,9504,9118,7777
"HFR","ghEqualK",990448,10000,20,20,2,3,-1,1,0.2,0,0.6539,0.64164531007358,0.66615468992642,0.8662,0.859527428782725,0.872872571217274,0.9271,0.922823455879103,0.931376544120897,9271,8662,6539
"HFR","ghEqualK",754152,10000,20,20,2,3,-3,3,0.2,0,0.9997,0.999253890643434,1.00014610935657,1,1,1,1,1,1,10000,10000,9997
"HFR","ghEqualK",183389882,10000,20,20,2,3,-1,3,0.2,0,0.8979,0.890100393087419,0.905699606912581,0.9761,0.973106342042517,0.979093657957483,0.9884,0.98663858672436,0.99016141327564,9884,9761,8979
"HFR","ghEqualK",12115877,10000,20,20,2,3,1,-3,0.2,0,0.0198,0.0162113111701213,0.0233886888298787,0.0784,0.07313152,0.08366848,0.1397,0.133997187842321,0.145402812157679,1397,784,198
"HFR","ghEqualK",167576204,10000,20,20,2.5,3,1,1,0.2,0,0.614,0.601459244619625,0.626540755380375,0.8387,0.831490974253784,0.845909025746216,0.9026,0.897722547537177,0.907477452462823,9026,8387,6140
"HFR","ghEqualK",66390,10000,20,20,2.5,3,3,3,0.2,0,0.8581,0.849111111209851,0.867088888790149,0.9484,0.944064125584106,0.952735874415894,0.9717,0.968972120253058,0.974427879746942,9717,9484,8581
"HFR","ghEqualK",5119240,10000,20,20,2.5,3,1,3,0.2,0,0.8661,0.857327564847871,0.874872435152129,0.9548,0.950728246354014,0.958871753645986,0.9783,0.975903200000256,0.980696799999744,9783,9548,8661
"HFR","ghEqualK",724241,10000,20,20,2.5,3,-1,1,0.2,0,0.8569,0.847879497172415,0.865920502827585,0.962,0.958252553808258,0.965747446191742,0.9815,0.979283351055224,0.983716648944776,9815,9620,8569
"HFR","ghEqualK",77896664,10000,20,20,2.5,3,-3,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",271249,10000,20,20,2.5,3,-1,3,0.2,0,0.9836,0.980328273115203,0.986871726884797,0.9978,0.996881690321515,0.998718309678485,0.9994,0.998997179837769,0.999802820162231,9994,9978,9836
"HFR","ghEqualK",419842,10000,20,20,2.5,3,1,-3,0.2,0,0.0414,0.0362682588552516,0.0465317411447484,0.1228,0.116367133091257,0.129232866908743,0.2008,0.194210150531734,0.207389849468266,2008,1228,414
"HFR","ghEqualK",106702,10000,100,100,0,3,1,1,0.2,1,0.0089,0.00648064499126234,0.0113193550087377,0.0462,0.0420856075139093,0.0503143924860907,0.0973,0.0924247819630528,0.102175218036947,973,462,89
"HFR","ghEqualK",21061,10000,100,100,0,3,3,3,0.2,1,0.0095,0.00700118041435561,0.0119988195856444,0.0497,0.0454404410761676,0.0539595589238324,0.0983,0.0934025084421946,0.103197491557805,983,497,95
"HFR","ghEqualK",22561234,10000,100,100,0,3,-3,-3,0.2,1,0.0078,0.0055338285107221,0.0100661714892779,0.0491,0.0448648944251176,0.0533351055748824,0.0976,0.092718083416362,0.102481916583638,976,491,78
"HFR","ghEqualK",50598,10000,100,100,0,3,-1,-1,0.2,1,0.0079,0.00561946296632043,0.0101805370336796,0.0518,0.0474561889403889,0.0561438110596111,0.1026,0.0976084823022351,0.107591517697765,1026,518,79
"HFR","ghEqualK",61237,10000,100,100,0.5,3,1,1,0.2,0,0.157,0.147628492173743,0.166371507826257,0.3474,0.338067574898324,0.356732425101676,0.4706,0.462389231033387,0.478810768966613,4706,3474,1570
"HFR","ghEqualK",37432,10000,100,100,0.5,3,3,3,0.2,0,0.8288,0.819096629592381,0.838503370407619,0.9388,0.934101942553608,0.943498057446392,0.9663,0.963331501440665,0.969268498559335,9663,9388,8288
"HFR","ghEqualK",50850225,10000,100,100,0.5,3,1,3,0.2,0,0.9466,0.940808384292881,0.952391615707119,0.9856,0.98326499580677,0.98793500419323,0.9935,0.992178075912023,0.994821924087978,9935,9856,9466
"HFR","ghEqualK",301592,10000,100,100,0.5,3,-1,1,0.2,0,0.7395,0.728193744078184,0.750806255921816,0.899,0.893093957006591,0.904906042993409,0.9432,0.939392481990798,0.947007518009202,9432,8990,7395
"HFR","ghEqualK",2499857,10000,100,100,0.5,3,-3,3,0.2,0,0.9959,0.994253940031304,0.997546059968696,0.9989,0.998250299171618,0.999549700828382,0.9997,0.999415120383714,0.999984879616286,9997,9989,9959
