"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarEqual","Logistic",17447036,10000,10,10,2.5,3,0,0.0479,0.0423988321277401,0.0534011678722598,0.163,0.155760432819567,0.170239567180433,0.2578,0.250604386402544,0.264995613597456,2578,1630,479
"TTest_VarEqual","Logistic",304108883,10000,10,10,1,1,0,0.0752,0.0684067329178888,0.0819932670821112,0.2256,0.217407653907311,0.233792346092689,0.3423,0.334494813714409,0.350105186285591,3423,2256,752
"TTest_VarEqual","Logistic",23635770,10000,10,10,1,3,0,0.0174,0.01403171475587,0.02076828524413,0.0705,0.0654826392635171,0.0755173607364829,0.1295,0.123976871160803,0.135023128839197,1295,705,174
"TTest_VarEqual","Logistic",160497807,10000,10,10,5,1,0,0.9956,0.993895038247448,0.997304961752552,0.9998,0.999522841861747,1.00007715813825,1,1,1,10000,9998,9956
"TTest_VarEqual","Logistic",20498475,10000,10,10,5,3,0,0.2592,0.247912082045305,0.270487917954695,0.5138,0.504003733335112,0.523596266664888,0.6398,0.631903041160301,0.647696958839699,6398,5138,2592
"TTest_VarEqual","Logistic",185866121,10000,10,10,0.5,5,0,0.0087,0.00630774187608109,0.0110922581239189,0.0491,0.0448648944251176,0.0533351055748824,0.1036,0.0985870115508212,0.108612988449179,1036,491,87
"TTest_VarEqual","Logistic",9448626,10000,10,10,1,5,0,0.0101,0.00752425890101043,0.0126757410989896,0.0572,0.0526484022645229,0.0617515977354771,0.1103,0.105146818324494,0.115453181675506,1103,572,101
"TTest_VarEqual","Logistic",4788171,10000,10,10,1.5,5,0,0.0157,0.0124977190820642,0.0189022809179358,0.0644,0.0595889030167331,0.0692110969832669,0.1216,0.116223757455471,0.126976242544529,1216,644,157
"TTest_VarEqual","Logistic",19775,10000,10,10,2,5,0,0.0167,0.0133989879183596,0.0200010120816404,0.0776,0.0723561944469307,0.0828438055530693,0.1443,0.138519574159305,0.150080425840695,1443,776,167
"TTest_VarEqual","Logistic",7701613,10000,10,10,2.5,5,0,0.0214,0.0176721764201744,0.0251278235798256,0.095,0.0892529872107329,0.100747012789267,0.1662,0.160076321842234,0.172323678157766,1662,950,214
"TTest_VarEqual","Logistic",1973064,10000,10,10,5,5,0,0.0795,0.072531467667177,0.086468532332823,0.2297,0.221455458320464,0.237944541679536,0.3383,0.330516992149639,0.346083007850361,3383,2297,795
"TTest_VarEqual","Logistic",1033392,10000,10,10,3,1,0,0.7841,0.773501170477315,0.794698829522685,0.9316,0.926652351226047,0.936547648773953,0.9645,0.961456094293613,0.967543905706387,9645,9316,7841
"TTest_VarEqual","Logistic",190744,10000,10,10,3,3,0,0.0778,0.070900013895694,0.084699986104306,0.2185,0.210400722424809,0.226599277575191,0.3285,0.320773966307388,0.336226033692612,3285,2185,778
"TTest_VarEqual","Logistic",112360833,10000,10,10,3,5,0,0.0302,0.0257915043148829,0.0346084956851171,0.111,0.104843010099083,0.117156989900917,0.1892,0.182757071106678,0.195642928893322,1892,1110,302
"TTest_VarEqual","Logistic",23340,10000,10,10,0.5,2,0,0.0122,0.00937212450238417,0.0150278754976158,0.0538,0.0493777969370912,0.0582222030629088,0.1044,0.0993699396687912,0.109430060331209,1044,538,122
"TTest_VarEqual","Logistic",574579,10000,10,10,1,2,0,0.0207,0.0170323413525553,0.0243676586474447,0.0901,0.0844880305347944,0.0957119694652056,0.1563,0.150326354918329,0.162273645081671,1563,901,207
"TTest_VarEqual","Logistic",6482002,10000,10,10,1.5,2,0,0.045,0.0396598457550367,0.0503401542449633,0.1511,0.144080332033037,0.158119667966963,0.2409,0.233865490864177,0.247934509135823,2409,1511,450
"TTest_VarEqual","Logistic",75083764,10000,10,10,2,2,0,0.0784,0.071475712,0.085324288,0.2251,0.216914095959614,0.233285904040386,0.3367,0.328926037181799,0.344473962818201,3367,2251,784
