"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Yuen","Normal",21346555,10000,20,20,0.5,5,0,0.0139,0.0108841222153569,0.0169158777846431,0.063,0.0582379259812556,0.0677620740187444,0.1186,0.113281431343012,0.123918568656988,1186,630,139
"Yuen","Normal",25272,10000,20,20,1.5,5,0,0.042,0.0368328239517508,0.0471671760482492,0.1324,0.125757067560301,0.139042932439699,0.2211,0.214273452357818,0.227926547642182,2211,1324,420
"Yuen","Normal",275366,10000,20,20,2,5,0,0.0677,0.0612283050951319,0.0741716949048681,0.2041,0.196200368624398,0.211999631375602,0.3149,0.307259369172707,0.322540630827293,3149,2041,677
"Yuen","Normal",14409836,10000,20,20,2.5,5,0,0.1194,0.111047098451049,0.127752901548951,0.3004,0.291414734053218,0.309385265946782,0.4197,0.411581764001596,0.427818235998404,4197,3004,1194
"Yuen","Normal",26544,10000,20,20,1,1,0,0.5479,0.535079240236289,0.560720759763711,0.7966,0.788710459740238,0.804489540259762,0.8861,0.880874003282533,0.891325996717467,8861,7966,5479
"Yuen","Normal",44506146,10000,20,20,1,3,0,0.0489,0.0433446250129173,0.0544553749870827,0.1542,0.147121648933713,0.161278351066287,0.2497,0.242579792557743,0.256820207442257,2497,1542,489
"Yuen","Normal",1201436,10000,20,20,1,5,0,0.0234,0.0195058547421361,0.0272941452578639,0.0948,0.089058405559986,0.100541594440014,0.159,0.152984628382427,0.165015371617573,1590,948,234
"Yuen","Normal",41772832,10000,20,20,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Normal",8477195,10000,20,20,5,3,0,0.9733,0.969147354567901,0.977452645432099,0.9975,0.996521225766584,0.998478774233416,0.9993,0.998864926265128,0.999735073734871,9993,9975,9733
"Yuen","Normal",71454214,10000,20,20,5,5,0,0.5455,0.532673440505202,0.558326559494798,0.7981,0.790232207705944,0.805967792294056,0.8868,0.881588029391833,0.892011970608167,8868,7981,5455
"Yuen","Normal",285199406,10000,100,100,0,1,1,0.0107,0.00804965901805522,0.0133503409819448,0.049,0.044768986901462,0.053231013098538,0.0968,0.0919359778340966,0.101664022165903,968,490,107
"Yuen","Normal",285742826,10000,100,100,0,3,1,0.0104,0.00778668132697445,0.0130133186730255,0.0542,0.049762326260573,0.058637673739427,0.1012,0.0962387890860799,0.10616121091392,1012,542,104
"Yuen","Normal",421268,10000,100,100,0,5,1,0.0101,0.00752425890101043,0.0126757410989896,0.0483,0.0440977714272543,0.0525022285727457,0.1,0.095065,0.104935,1000,483,101
"Yuen","Normal",42625063,10000,100,100,0.5,1,0,0.7535,0.742398134824526,0.764601865175474,0.9066,0.900896553569078,0.912303446430922,0.9494,0.945794497721107,0.953005502278893,9494,9066,7535
"Yuen","Normal",143853,10000,100,100,1.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Normal",185193997,10000,100,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Normal",272223091,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Normal",107696,10000,100,100,0.5,3,0,0.0695,0.0629491681827725,0.0760508318172275,0.1952,0.187431450061073,0.202968549938927,0.2934,0.285909983514364,0.300890016485636,2934,1952,695
"Yuen","Normal",213329898,10000,100,100,1.5,3,0,0.7497,0.73854113460436,0.76085886539564,0.9076,0.901924040335027,0.913275959664973,0.9475,0.943831106010066,0.951168893989934,9475,9076,7497
"Yuen","Normal",475446,10000,100,100,2,3,0,0.9618,0.956862354271216,0.966737645728784,0.9921,0.990364808778722,0.993835191221278,0.9959,0.994848847574338,0.996951152425662,9959,9921,9618
"Yuen","Normal",153412998,10000,100,100,2.5,3,0,0.998,0.996849130376802,0.999150869623198,0.9998,0.999522841861747,1.00007715813825,1,1,1,10000,9998,9980
"Yuen","Normal",27702,10000,100,100,0.5,5,0,0.03,0.0256056731846618,0.0343943268153382,0.1034,0.0974321801040581,0.109367819895942,0.1774,0.171115987176406,0.183684012823594,1774,1034,300
"Yuen","Normal",1174277,10000,100,100,1.5,5,0,0.2755,0.263991310975372,0.287008689024628,0.5092,0.499401659084437,0.518998340915563,0.6382,0.630295423926111,0.646104576073889,6382,5092,2755
"Yuen","Normal",1097342,10000,100,100,2,5,0,0.506,0.493120927393387,0.518879072606613,0.7381,0.729482497397598,0.746717502602402,0.8351,0.828995565025002,0.841204434974998,8351,7381,5060
"Yuen","Normal",61723,10000,100,100,2.5,5,0,0.7512,0.740063497053013,0.762336502946987,0.9059,0.900177431329342,0.911622568670658,0.9478,0.944141024462517,0.951458975537483,9478,9059,7512
"Yuen","Normal",280800330,10000,100,100,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Normal",835647,10000,100,100,1,3,0,0.3415,0.329284279078237,0.353715720921763,0.591,0.581363674401516,0.600636325598484,0.7057,0.69820328342374,0.71319671657626,7057,5910,3415
"Yuen","Normal",83448392,10000,100,100,1,5,0,0.1039,0.096039831229757,0.111760168770243,0.2589,0.250314600609966,0.267485399390034,0.3747,0.366737453837134,0.382662546162866,3747,2589,1039
"Yuen","Normal",515473,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Normal",152716961,10000,100,100,5,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Normal",17059892,10000,100,100,5,5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
