"method","distribution","seed","N","n1","n2","delta","rate1","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Yuen","Exp",18300653,10000,100,100,0,0.25,1,0.0126,0.00972672170157083,0.0154732782984292,0.0501,0.0458242345061498,0.0543757654938502,0.0982,0.0933047287462389,0.103095271253761,982,501,126
"Yuen","Exp",1660072,10000,100,100,0,0.125,1,0.0098,0.00726241640782102,0.012337583592179,0.0492,0.0449608068058179,0.0534391931941821,0.1039,0.0988805987472633,0.108919401252737,1039,492,98
"Yuen","Exp",212252,10000,100,100,0.5,1,0,0.8975,0.889686870547597,0.905313129452402,0.97,0.966656490466591,0.973343509533409,0.9835,0.981404464335933,0.985595535664067,9835,9700,8975
"Yuen","Exp",2044592,10000,100,100,0.5,0.5,0,0.2718,0.260339701695794,0.283260298304206,0.5047,0.494900432973565,0.514499567026435,0.6311,0.623162763515809,0.639037236484191,6311,5047,2718
"Yuen","Exp",188350,10000,100,100,0.5,0.25,0,0.0546,0.0487473846904154,0.0604526153095846,0.1653,0.158019558695683,0.172580441304317,0.2637,0.256451496258415,0.270948503741585,2637,1653,546
"Yuen","Exp",1181301,10000,100,100,0.5,0.125,0,0.0211,0.0173978309092231,0.0248021690907769,0.0794,0.0741009037504118,0.0846990962495882,0.142,0.136258125202514,0.147741874797486,1420,794,211
"Yuen","Exp",22762961,10000,100,100,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Exp",318436516,10000,100,100,1,0.5,0,0.9047,0.897136120453443,0.912263879546556,0.9736,0.970457695137896,0.976742304862104,0.9879,0.986101480792992,0.989698519207008,9879,9736,9047
"Yuen","Exp",29893932,10000,100,100,1,0.25,0,0.2749,0.263399090628467,0.286400909371533,0.5099,0.500101921184314,0.519698078815686,0.6375,0.629592121239904,0.645407878760096,6375,5099,2749
"Yuen","Exp",1227253,10000,100,100,1,0.125,0,0.0533,0.0475135040731081,0.0590864959268919,0.1693,0.161949673079271,0.176650326920729,0.2603,0.25308176867884,0.26751823132116,2603,1693,533
"Yuen","Exp",407807,10000,100,100,1.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Exp",19758962,10000,100,100,1.5,0.5,0,0.9987,0.997771813901281,0.99962818609872,0.9997,0.99936056896783,1.00003943103217,0.9999,0.999735508225206,1.00006449177479,9999,9997,9987
"Yuen","Exp",83606933,10000,100,100,1.5,0.25,0,0.6429,0.63055723396717,0.65524276603283,0.8338,0.826503702620534,0.841096297379466,0.8991,0.894145321442114,0.904054678557886,8991,8338,6429
"Yuen","Exp",53136,10000,100,100,1.5,0.125,0,0.1323,0.123572083564235,0.141027916435765,0.3167,0.307582289189846,0.325817710810154,0.4371,0.428940342497202,0.445259657502798,4371,3167,1323
"Yuen","Exp",80440488,10000,100,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Exp",232934729,10000,100,100,2,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Exp",104968672,10000,100,100,2,0.25,0,0.8993,0.891548015589349,0.907051984410651,0.9686,0.965181834175117,0.972018165824883,0.985,0.983000462069002,0.986999537930998,9850,9686,8993
"Yuen","Exp",61766,10000,100,100,2,0.125,0,0.273,0.261523898316519,0.284476101683481,0.509,0.499201587728616,0.518798412271384,0.6311,0.623162763515809,0.639037236484191,6311,5090,2730
"Yuen","Exp",808815,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Exp",489535,10000,100,100,2.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Exp",239894,10000,100,100,2.5,0.25,0,0.9859,0.982862810789999,0.988937189210001,0.9978,0.996881690321515,0.998718309678485,0.999,0.998480065487297,0.999519934512703,9990,9978,9859
"Yuen","Exp",245017575,10000,100,100,2.5,0.125,0,0.4486,0.43578823764957,0.46141176235043,0.6899,0.680834327480082,0.698965672519918,0.7894,0.782692763087299,0.796107236912701,7894,6899,4486
"Yuen","Exp",231910,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Exp",749004,10000,100,100,5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Exp",18196,10000,100,100,5,0.25,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Exp",93001,10000,100,100,5,0.12,0,0.9798,0.976175982710293,0.983424017289707,0.9955,0.994188153682781,0.996811846317219,0.9989,0.99835471537618,0.99944528462382,9989,9955,9798
"Yuen","Exp",53939,10000,100,100,0,1.5,1,0.0105,0.00787428002833509,0.0131257199716649,0.0514,0.0470720803327234,0.0557279196672767,0.0993,0.0943803907670654,0.104219609232935,993,514,105
"Yuen","Exp",1730899,10000,100,100,0.5,1.5,0,0.9989,0.998046107482698,0.999753892517302,0.9997,0.99936056896783,1.00003943103217,0.9998,0.999567385133966,1.00003261486603,9998,9997,9989
"Yuen","Exp",4516692,10000,100,100,1,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Exp",53704641,10000,100,100,1.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Exp",151362908,10000,100,100,2,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Exp",362550530,10000,100,100,2.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Exp",328104,10000,100,100,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Exp",2742526,10000,10,100,0,1,1,0.0345,0.0297985529927904,0.0392014470072096,0.0802,0.0748765894847758,0.0855234105152242,0.1254,0.119952221930814,0.130847778069186,1254,802,345
"Yuen","Exp",42732989,10000,10,100,0,0.5,1,0.0324,0.0278389346618773,0.0369610653381227,0.0774,0.0721623885559923,0.0826376114440076,0.1262,0.120737372333766,0.131662627666234,1262,774,324
"Yuen","Exp",45253,10000,10,100,0,0.25,1,0.0274,0.0231947843431015,0.0316052156568985,0.0699,0.0649024231473243,0.0748975768526757,0.1176,0.112300897588308,0.122899102411692,1176,699,274
"Yuen","Exp",6743671,10000,10,100,0,0.125,1,0.0315,0.0270006378756095,0.0359993621243905,0.0781,0.0728407538731868,0.0833592461268132,0.1233,0.117891548446295,0.128708451553705,1233,781,315
"Yuen","Exp",2715000,10000,10,100,0.5,1,0,0.2216,0.210901271901252,0.232298728098748,0.3771,0.367600658451535,0.386599341548465,0.4775,0.469283332032729,0.485716667967271,4775,3771,2216
"Yuen","Exp",58361,10000,10,100,0.5,0.5,0,0.1032,0.0953632948491489,0.111036705150851,0.1936,0.185855667207151,0.201344332792849,0.2635,0.256253261539191,0.270746738460809,2635,1936,1032
"Yuen","Exp",165474,10000,10,100,0.5,0.25,0,0.0625,0.0562644968126061,0.0687355031873939,0.1252,0.118713467133083,0.131686532866917,0.1812,0.174863726485354,0.187536273514646,1812,1252,625
"Yuen","Exp",105909,10000,10,100,0.5,0.125,0,0.0437,0.0384339660452048,0.0489660339547952,0.0972,0.0913938937500593,0.103006106249941,0.1477,0.141863501286064,0.153536498713936,1477,972,437
"Yuen","Exp",17614784,10000,10,100,1,1,0,0.5154,0.502526110691155,0.528273889308845,0.7191,0.710291000500034,0.727908999499966,0.8135,0.807092566625834,0.819907433374166,8135,7191,5154
"Yuen","Exp",21074643,10000,10,100,1,0.5,0,0.2284,0.217585909046298,0.239214090953702,0.3872,0.377652643841063,0.396747356158937,0.489,0.480776990690903,0.497223009309097,4890,3872,2284
"Yuen","Exp",231323526,10000,10,100,1,0.25,0,0.1045,0.0966198080027451,0.112380191997255,0.1958,0.188022420671083,0.203577579328917,0.2642,0.256947091465357,0.271452908534643,2642,1958,1045
"Yuen","Exp",55070,10000,10,100,1,0.125,0,0.0606,0.054453789238493,0.066746210761507,0.1247,0.118224582683286,0.131175417316714,0.1787,0.172397989971305,0.185002010028695,1787,1247,606
"Yuen","Exp",10258607,10000,10,100,1.5,1,0,0.758,0.746967139054914,0.769032860945086,0.9084,0.902746174881516,0.914053825118484,0.953,0.949518541027457,0.956481458972543,9530,9084,7580
"Yuen","Exp",166240936,10000,10,100,1.5,0.5,0,0.3634,0.351009990558593,0.375790009441407,0.5619,0.55217538953467,0.57162461046533,0.675,0.667295233719476,0.682704766280524,6750,5619,3634
"Yuen","Exp",67952690,10000,10,100,1.5,0.25,0,0.1605,0.151044299077826,0.169955700922174,0.2823,0.273477676399406,0.291122323600594,0.3668,0.358872230420831,0.374727769579169,3668,2823,1605
"Yuen","Exp",41016,10000,10,100,1.5,0.125,0,0.08,0.0730114871853877,0.0869885128146123,0.1638,0.156546157833975,0.171053842166025,0.2304,0.223473088018922,0.237326911981078,2304,1638,800
"Yuen","Exp",17648681,10000,10,100,2,1,0,0.8877,0.879566661513936,0.895833338486064,0.9757,0.972682013028259,0.978717986971741,0.9897,0.988039127479072,0.991360872520928,9897,9757,8877
"Yuen","Exp",1824359,10000,10,100,2,0.5,0,0.5126,0.49972409030708,0.52547590969292,0.7219,0.713117966555381,0.730682033444619,0.8086,0.802128518149674,0.815071481850326,8086,7219,5126
"Yuen","Exp",78386,10000,10,100,2,0.25,0,0.2291,0.21827426414748,0.23992573585252,0.3822,0.37267586890338,0.39172413109662,0.4757,0.467484719303044,0.483915280696956,4757,3822,2291
"Yuen","Exp",24990,10000,10,100,2,0.125,0,0.1037,0.0958465237430386,0.111553476256961,0.1988,0.190977695249506,0.206622304750494,0.2675,0.260218319657567,0.274781680342433,2675,1988,1037
"Yuen","Exp",5030176,10000,10,100,2.5,1,0,0.956,0.950716750226764,0.961283249773236,0.9937,0.992149206432306,0.995250793567694,0.9982,0.997502714012833,0.998897285987167,9982,9937,9560
"Yuen","Exp",168675,10000,10,100,2.5,0.5,0,0.644,0.631665720333704,0.656334279666296,0.8336,0.82630018951435,0.84089981048565,0.8971,0.892102025707051,0.902097974292949,8971,8336,6440
"Yuen","Exp",1232387,10000,10,100,2.5,0.25,0,0.293,0.281275633773308,0.304724366226692,0.4711,0.461316383811371,0.480883616188629,0.5705,0.562357171073615,0.578642828926385,5705,4711,2930
"Yuen","Exp",35255335,10000,10,100,2.5,0.125,0,0.1277,0.119102459237707,0.136297540762293,0.2417,0.233308976747881,0.250091023252119,0.3216,0.313916362951206,0.329283637048794,3216,2417,1277
"Yuen","Exp",480422,10000,10,100,5,1,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"Yuen","Exp",678784,10000,10,100,5,0.5,0,0.9572,0.951986023274964,0.962413976725036,0.9934,0.991812951799598,0.994987048200402,0.9975,0.996678528768383,0.998321471231617,9975,9934,9572
"Yuen","Exp",275635421,10000,10,100,5,0.25,0,0.6387,0.626325481834016,0.651074518165984,0.8308,0.8234514019257,0.8381485980743,0.899,0.894043142487674,0.903956857512326,8990,8308,6387
"Yuen","Exp",350364,10000,10,100,5,0.12,0,0.2878,0.276137484387062,0.299462515612938,0.4652,0.455423765199546,0.474976234800454,0.5667,0.55854851275878,0.57485148724122,5667,4652,2878
"Yuen","Exp",162141428,10000,10,100,0,1.5,1,0.0325,0.0279321374626637,0.0370678625373363,0.0758,0.0706123142984949,0.0809876857015051,0.1267,0.121228127872129,0.132171872127871,1267,758,325
"Yuen","Exp",268973,10000,10,100,0.5,1.5,0,0.3685,0.356073429666783,0.380926570333217,0.5707,0.560998465065692,0.580401534934308,0.674,0.666289107463464,0.681710892536536,6740,5707,3685
"Yuen","Exp",373672,10000,10,100,1,1.5,0,0.756,0.744936267428829,0.767063732571171,0.9072,0.901513021580347,0.912886978419653,0.9504,0.946828423519845,0.953971576480156,9504,9072,7560
"Yuen","Exp",381938,10000,10,100,1.5,1.5,0,0.9252,0.918423359145941,0.931976640854059,0.9865,0.984238109896569,0.988761890103431,0.9953,0.994174898164265,0.996425101835735,9953,9865,9252
"Yuen","Exp",341790108,10000,10,100,2,1.5,0,0.9835,0.980218480321802,0.986781519678198,0.9988,0.99812144358407,0.99947855641593,0.9999,0.999735508225206,1.00006449177479,9999,9988,9835
"Yuen","Exp",39564,10000,10,100,2.5,1.5,0,0.9962,0.994615066935339,0.997784933064661,0.9999,0.999704009800245,1.00009599019976,0.9999,0.999735508225206,1.00006449177479,9999,9999,9962
"Yuen","Exp",6119704,10000,10,100,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
