"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Gastwirth","Cauchy",11629524,10000,10,10,1,2,2,0,0.1274,0.118811087526757,0.135988912473243,0.2278,0.219579507643359,0.236020492356641,0.377,0.369027755662456,0.384972244337544,3770,2278,1274
"Gastwirth","Cauchy",19602706,10000,10,10,1,0.5,2,0,0.0938,0.08628966504202,0.10131033495798,0.18,0.172469925896779,0.187530074103221,0.3139,0.306265945258843,0.321534054741157,3139,1800,938
"Gastwirth","Cauchy",586603,10000,10,10,1,1,2,0,0.1306,0.121919849302779,0.139280150697221,0.2237,0.215532223290907,0.231867776709093,0.3635,0.355587434577245,0.371412565422755,3635,2237,1306
"Gastwirth","Cauchy",34052,10000,10,10,1.5,1,1,0,0.2312,0.220339584,0.242060416,0.3529,0.343533709997315,0.362266290002685,0.4816,0.473380571198824,0.489819428801176,4816,3529,2312
"Gastwirth","Cauchy",89068,10000,10,10,1.5,0.5,0.5,0,0.3698,0.357364349394515,0.382235650605485,0.5517,0.541952529426687,0.561447470573313,0.6392,0.631300173560489,0.647099826439511,6392,5517,3698
"Gastwirth","Cauchy",73015,10000,10,10,1.5,2,2,0,0.1525,0.143239154604465,0.161760845395535,0.2583,0.249721084030159,0.266878915969841,0.3932,0.385164823092153,0.401235176907847,3932,2583,1525
"Gastwirth","Cauchy",40536153,10000,10,10,1.5,0.5,2,0,0.1311,0.122405750417805,0.139794249582195,0.232,0.223726663782971,0.240273336217029,0.3532,0.345337489193623,0.361062510806377,3532,2320,1311
"Gastwirth","Cauchy",72490561,10000,10,10,1.5,1,2,0,0.1531,0.143824239631639,0.162375760368361,0.2584,0.24982000200056,0.26697999799944,0.3946,0.386559822232618,0.402640177767382,3946,2584,1531
"Gastwirth","Cauchy",24975,10000,10,10,2,1,1,0,0.2715,0.260043668979363,0.282956331020637,0.412,0.402352976367812,0.421647023632188,0.5275,0.519287449734743,0.535712550265257,5275,4120,2715
"Gastwirth","Cauchy",642025,10000,10,10,2,0.5,0.5,0,0.4464,0.433594221300588,0.459205778699412,0.6494,0.640047705602239,0.658752294397761,0.7137,0.706264084863531,0.721135915136469,7137,6494,4464
"Gastwirth","Cauchy",1918638,10000,10,10,2,2,2,0,0.1714,0.161692134918001,0.181107865081999,0.2834,0.274567281365831,0.292232718634169,0.4171,0.408988838944209,0.425211161055791,4171,2834,1714
"Gastwirth","Cauchy",1009974,10000,10,10,2,0.5,2,0,0.1654,0.155829099495639,0.174970900504361,0.2957,0.286755407126001,0.304644592873999,0.4125,0.404401924635484,0.420598075364516,4125,2957,1654
"Gastwirth","Cauchy",479053,10000,10,10,2,1,2,0,0.1936,0.183421734043684,0.203778265956316,0.3095,0.300439164632331,0.318560835367669,0.4388,0.430636844998875,0.446963155001125,4388,3095,1936
"Gastwirth","Cauchy",302079490,10000,10,10,2.5,1,1,0,0.3252,0.313132740166513,0.337267259833487,0.489,0.479202371887033,0.498797628112967,0.5905,0.582410851535892,0.598589148464108,5905,4890,3252
"Gastwirth","Cauchy",5801636,10000,10,10,2.5,0.5,0.5,0,0.5016,0.488720065945769,0.514479934054231,0.7182,0.70938242289279,0.72701757710721,0.767,0.7600458901808,0.7739541098192,7670,7182,5016
"Gastwirth","Cauchy",2466057,10000,10,10,2.5,2,2,0,0.1987,0.188421201236241,0.208978798763759,0.3128,0.303712780489853,0.321887219510147,0.4516,0.443413625808235,0.459786374191765,4516,3128,1987
"Gastwirth","Cauchy",146706782,10000,10,10,2.5,0.5,2,0,0.2025,0.192148012990735,0.212851987009265,0.364,0.354569486936545,0.373430513063455,0.4664,0.458193592405833,0.474606407594167,4664,3640,2025
"Gastwirth","Cauchy",63632,10000,10,10,2.5,1,2,0,0.2251,0.214341383261208,0.235858616738792,0.3546,0.345223518145146,0.363976481854854,0.4753,0.467085042110834,0.483514957889166,4753,3546,2251
"Gastwirth","Cauchy",106341372,10000,10,10,5,1,1,0,0.5041,0.491220433032879,0.516979566967121,0.7282,0.719480207812017,0.736919792187982,0.7732,0.766311362205748,0.780088637794252,7732,7282,5041
"Gastwirth","Cauchy",52891,10000,10,10,5,0.5,0.5,0,0.6622,0.650016550443572,0.674383449556428,0.8878,0.881613997799419,0.893986002200582,0.9013,0.896393642789016,0.906206357210984,9013,8878,6622
"Gastwirth","Cauchy",96175,10000,10,10,5,2,2,0,0.3255,0.313429859313761,0.337570140686239,0.4911,0.481301552638994,0.500898447361006,0.5856,0.577496431461041,0.593703568538959,5856,4911,3255
"Gastwirth","Cauchy",355991,10000,10,10,5,0.5,2,0,0.377,0.364515804611846,0.389484195388154,0.6167,0.607170668060268,0.626229331939732,0.6746,0.666892778419489,0.682307221580511,6746,6167,3770
"Gastwirth","Cauchy",539426,10000,10,10,5,1,2,0,0.3782,0.365707999878107,0.390692000121893,0.5773,0.56761782397425,0.58698217602575,0.652,0.644164272539196,0.659835727460804,6520,5773,3782
"Gastwirth","Cauchy",27874,10000,10,10,5,0.5,1,0,0.5606,0.547814949974096,0.573385050025904,0.8034,0.795610425383219,0.811189574616781,0.8287,0.822502118718725,0.834897881281275,8287,8034,5606
"Gastwirth","Cauchy",62384410,10000,10,10,0.5,0.5,1,0,0.1235,0.115024695748801,0.131975304251199,0.2221,0.213953102798341,0.230246897201659,0.3672,0.359270414726709,0.375129585273291,3672,2221,1235
"Gastwirth","Cauchy",39638781,10000,10,10,1,0.5,1,0,0.1808,0.170886202503504,0.190713797496496,0.3015,0.292505377626604,0.310494622373396,0.4292,0.421057875456344,0.437342124543656,4292,3015,1808
"Gastwirth","Cauchy",68371,10000,10,10,1.5,0.5,1,0,0.2543,0.243082370023478,0.265517629976523,0.4069,0.397271383747267,0.416528616252733,0.5169,0.508679699627144,0.525120300372856,5169,4069,2543
"Gastwirth","Cauchy",2825352,10000,10,10,2,0.5,1,0,0.3268,0.314717440672747,0.338882559327252,0.5049,0.4951004706073,0.5146995293927,0.5992,0.591138503661577,0.607261496338423,5992,5049,3268
"Gastwirth","Cauchy",198682327,10000,10,10,2.5,0.5,1,0,0.3736,0.361138360973455,0.386061639026545,0.5733,0.563605880618767,0.582994119381233,0.6495,0.641651268161392,0.657348731838608,6495,5733,3736
"Gastwirth","Cauchy",5831979,10000,20,20,0,1,1,1,0.0424,0.037209360639206,0.047590639360794,0.1265,0.119984724438675,0.133015275561325,0.2047,0.198062717314987,0.211337282685013,2047,1265,424
"Gastwirth","Cauchy",348418211,10000,20,20,0,0.5,0.5,1,0.0402,0.035140014666494,0.045259985333506,0.1224,0.11597615449451,0.12882384550549,0.2046,0.197963921568343,0.211236078431657,2046,1224,402
"Gastwirth","Cauchy",1961286,10000,20,20,0,2,2,1,0.0435,0.0382454809081706,0.0487545190918294,0.1256,0.119104599034517,0.132095400965483,0.2068,0.200137572098672,0.213462427901328,2068,1256,435
"Gastwirth","Cauchy",225933813,10000,20,20,0.5,1,1,0,0.0537,0.0478930588920968,0.0595069411079032,0.1462,0.139275190462576,0.153124809537424,0.2289,0.221988948167176,0.235811051832824,2289,1462,537
