"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Yuen","Cauchy",98270712,10000,10,10,1.5,1,1,0,0.1455,0.13641691478001,0.15458308521999,0.3624,0.35297840741921,0.37182159258079,0.502,0.493775065800263,0.510224934199737,5020,3624,1455
"Yuen","Cauchy",741180,10000,10,10,1.5,0.5,0.5,0,0.5835,0.570800875184549,0.596199124815451,0.7965,0.788609015901676,0.804390984098324,0.8689,0.863347965620065,0.874452034379935,8689,7965,5835
"Yuen","Cauchy",73952297,10000,10,10,1.5,2,2,0,0.0255,0.0214392442248271,0.0295607557751729,0.1159,0.109625942643679,0.122174057356321,0.2089,0.20221269987768,0.21558730012232,2089,1159,255
"Yuen","Cauchy",645498,10000,10,10,1.5,0.5,2,0,0.071,0.064384192043416,0.077615807956584,0.2125,0.204482096595743,0.220517903404257,0.3291,0.321370369401001,0.336829630598999,3291,2125,710
"Yuen","Cauchy",27540039,10000,10,10,1.5,1,2,0,0.0498,0.0441963881746773,0.0554036118253227,0.1801,0.172568293792347,0.187631706207653,0.292,0.284520476055256,0.299479523944744,2920,1801,498
"Yuen","Cauchy",2615625,10000,10,10,2,1,1,0,0.2725,0.261030470286886,0.283969529713114,0.5385,0.528729095290609,0.548270904709391,0.6613,0.653514746436899,0.669085253563101,6613,5385,2725
"Yuen","Cauchy",148766,10000,10,10,2,0.5,0.5,0,0.7548,0.743717900698329,0.765882099301671,0.8994,0.893504352579877,0.905295647420123,0.9388,0.93485698750035,0.94274301249965,9388,8994,7548
"Yuen","Cauchy",73542,10000,10,10,2,2,2,0,0.0484,0.0428716471261917,0.0539283528738083,0.1852,0.177586189338209,0.192813810661791,0.304,0.296433286092365,0.311566713907635,3040,1852,484
"Yuen","Cauchy",154283625,10000,10,10,2,0.5,2,0,0.1322,0.12347487999067,0.14092512000933,0.3463,0.336974512170959,0.355625487829041,0.4794,0.471181983686856,0.487618016313144,4794,3463,1322
"Yuen","Cauchy",1254068,10000,10,10,2,1,2,0,0.1084,0.100391604190817,0.116408395809183,0.2901,0.2812053569561,0.2989946430439,0.419,0.410883646015759,0.427116353984241,4190,2901,1084
"Yuen","Cauchy",33319,10000,10,10,2.5,1,1,0,0.4351,0.422328962277363,0.447871037722637,0.6887,0.679624706626803,0.697775293373197,0.7905,0.783805643244166,0.797194356755834,7905,6887,4351
"Yuen","Cauchy",3723240,10000,10,10,2.5,0.5,0.5,0,0.8667,0.857944210104215,0.875455789895785,0.9496,0.945312129184036,0.953887870815964,0.9705,0.96771660604219,0.97328339395781,9705,9496,8667
"Yuen","Cauchy",59412,10000,10,10,2.5,2,2,0,0.0906,0.0832058640307833,0.0979941359692167,0.2738,0.265060211649611,0.282539788350389,0.4004,0.392339838407104,0.408460161592896,4004,2738,906
"Yuen","Cauchy",144388401,10000,10,10,2.5,0.5,2,0,0.2204,0.209722057718362,0.231077942281638,0.4658,0.456022951820841,0.475577048179159,0.6091,0.601073188998302,0.617126811001698,6091,4658,2204
"Yuen","Cauchy",280810353,10000,10,10,2.5,1,2,0,0.1785,0.168635643649259,0.188364356350741,0.4123,0.402651926926396,0.421948073073604,0.5431,0.534905614660637,0.551294385339363,5431,4123,1785
"Yuen","Cauchy",31520020,10000,10,10,5,1,1,0,0.8673,0.858560914400002,0.876039085599998,0.9523,0.948122637603272,0.956477362396728,0.9726,0.969914604132144,0.975285395867856,9726,9523,8673
"Yuen","Cauchy",880996,10000,10,10,5,0.5,0.5,0,0.9825,0.979122221534795,0.985877778465205,0.9942,0.992711643571721,0.995688356428279,0.9963,0.99530123841595,0.99729876158405,9963,9942,9825
"Yuen","Cauchy",11182071,10000,10,10,5,2,2,0,0.4337,0.420933735135935,0.446466264864065,0.6827,0.673577664117475,0.691822335882525,0.7901,0.78340095103026,0.79679904896974,7901,6827,4337
"Yuen","Cauchy",1142577,10000,10,10,5,0.5,2,0,0.6387,0.626325481834016,0.651074518165984,0.8373,0.830065801963341,0.844534198036659,0.8998,0.894860616376925,0.904739383623075,8998,8373,6387
"Yuen","Cauchy",42121441,10000,10,10,5,1,2,0,0.6026,0.589994085599869,0.615205914400131,0.8123,0.804646740587593,0.819953259412407,0.8787,0.873329476566314,0.884070523433686,8787,8123,6026
"Yuen","Cauchy",2590425,10000,10,10,5,0.5,1,0,0.9247,0.917902585155663,0.931497414844337,0.9716,0.968344190437019,0.974855809562981,0.9837,0.981616991509433,0.985783008490567,9837,9716,9247
