"method","distribution","seed","N","n1","n2","delta","rate1","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarEqual","Exp",6604658,10000,10,10,5,0.5,0,0.9704,0.966034167111537,0.974765832888463,0.9934,0.991812951799598,0.994987048200402,0.9969,0.995985523504963,0.997814476495037,9969,9934,9704
"TTest_VarEqual","Exp",12466217,10000,10,10,5,0.25,0,0.5581,0.545307251240736,0.570892748759265,0.7677,0.759422933459637,0.775977066540363,0.8479,0.841992512287954,0.853807487712046,8479,7677,5581
"TTest_VarEqual","Exp",114516,10000,10,10,5,0.12,0,0.1183,0.109980472696028,0.126619527303972,0.2893,0.28041262621909,0.29818737378091,0.4031,0.395030937287394,0.411169062712606,4031,2893,1183
"TTest_VarEqual","Exp",58266,10000,10,10,0,1.5,1,0.0078,0.0055338285107221,0.0100661714892779,0.0448,0.0407454539694807,0.0488545460305193,0.0986,0.0936958568720825,0.103504143127917,986,448,78
"TTest_VarEqual","Exp",647101,10000,10,10,0.5,1.5,0,0.2099,0.199409574379301,0.220390425620699,0.4289,0.41919958812594,0.43860041187406,0.5462,0.538010186803113,0.554389813196887,5462,4289,2099
"TTest_VarEqual","Exp",69329,10000,10,10,1,1.5,0,0.7146,0.702966661931553,0.726233338068447,0.8771,0.870664881208991,0.883535118791009,0.9249,0.920564559198424,0.929235440801577,9249,8771,7146
"TTest_VarEqual","Exp",533814,10000,10,10,1.5,1.5,0,0.9474,0.941649502473749,0.953150497526251,0.9851,0.982725406005566,0.987474593994434,0.9936,0.992288217959568,0.994911782040432,9936,9851,9474
"TTest_VarEqual","Exp",918173,10000,10,10,2,1.5,0,0.9937,0.991661814168174,0.995738185831826,0.9991,0.998512264659562,0.999687735340438,0.9999,0.999735508225206,1.00006449177479,9999,9991,9937
"TTest_VarEqual","Exp",123412472,10000,10,10,2.5,1.5,0,0.9989,0.998046107482698,0.999753892517302,0.9998,0.999522841861747,1.00007715813825,1,1,1,10000,9998,9989
"TTest_VarEqual","Exp",6301464,10000,10,10,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",3657537,10000,20,20,0,1,1,0.0073,0.00510711276402639,0.00949288723597361,0.0455,0.0414153980903887,0.0495846019096113,0.0964,0.0915449631523952,0.101255036847605,964,455,73
"TTest_VarEqual","Exp",14463821,10000,20,20,0,0.5,1,0.006,0.00401063406925724,0.00798936593074276,0.0463,0.0421813730383051,0.0504186269616949,0.0946,0.089785715896304,0.099414284103696,946,463,60
"TTest_VarEqual","Exp",286709,10000,20,20,0,0.25,1,0.0076,0.00536284521817913,0.00983715478182087,0.0476,0.0434267995928305,0.0517732004071695,0.098,0.0931091740380586,0.102890825961941,980,476,76
"TTest_VarEqual","Exp",188342,10000,20,20,0,0.125,1,0.0076,0.00536284521817913,0.00983715478182087,0.0473,0.0431393160810271,0.0514606839189729,0.1019,0.0969235993001995,0.106876400699801,1019,473,76
