"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Mood","ghEqual",175098,1000,10,10,1,3,1,-3,0,0,0.001,-0.0015747116778389,0.0035747116778389,0.039,0.0270008614309193,0.0509991385690807,0.039,0.0289292944152358,0.0490707055847642
"Mood","ghEqual",683138,1000,10,10,1.5,3,1,1,0,0,0.015,0.00509830366048322,0.0249016963395168,0.101,0.0823234521819475,0.119676547818052,0.101,0.0853250402241345,0.116674959775865
"Mood","ghEqual",117541132,1000,10,10,1.5,3,3,3,0,0,0.041,0.0248472269704549,0.0571527730295451,0.166,0.142938203226982,0.189061796773018,0.166,0.146644563422645,0.185355436577355
"Mood","ghEqual",184935077,1000,10,10,1.5,3,1,3,0,0,0.032,0.017662992035435,0.046337007964565,0.171,0.147663732637802,0.194336267362198,0.171,0.151414204178155,0.190585795821845
"Mood","ghEqual",24380483,1000,10,10,1.5,3,-1,1,0,0,0.017,0.00646954641356793,0.0275304535864321,0.129,0.108224092453036,0.149775907546964,0.129,0.111563077594512,0.146436922405488
"Mood","ghEqual",34234612,1000,10,10,1.5,3,-3,3,0,0,0.156,0.126441704865402,0.185558295134598,0.496,0.465010670636492,0.526989329363508,0.496,0.469991098569913,0.522008901430087
"Mood","ghEqual",43344979,1000,10,10,1.5,3,-1,3,0,0,0.04,0.0240371118402715,0.0559628881597285,0.211,0.185710758682792,0.236289241317208,0.211,0.189775101037343,0.232224898962657
"Mood","ghEqual",91917391,1000,10,10,1.5,3,1,-3,0,0,0,0,0,0.056,0.0417493037924458,0.0702506962075542,0.056,0.0440395942543741,0.0679604057456259
"Mood","ghEqual",58893,1000,10,10,2,3,1,1,0,0,0.026,0.0130368062799324,0.0389631937200676,0.161,0.138220195646143,0.183779804353857,0.161,0.141881235631584,0.180118764368416
"Mood","ghEqual",1146016,1000,10,10,2,3,3,3,0,0,0.051,0.0330789251822331,0.0689210748177669,0.197,0.172348295280042,0.221651704719958,0.197,0.17631017639575,0.21768982360425
"Mood","ghEqual",4330653,1000,10,10,2,3,1,3,0,0,0.067,0.0466331398213667,0.0873668601786333,0.254,0.227019975270582,0.280980024729418,0.254,0.231356050673524,0.276643949326476
"Mood","ghEqual",63213,1000,10,10,2,3,-1,1,0,0,0.047,0.0297598421464303,0.0642401578535697,0.265,0.237645884404719,0.292354115595281,0.265,0.242042081553961,0.28795791844604
"Mood","ghEqual",16744564,1000,10,10,2,3,-3,3,0,0,0.928,0.906943504346259,0.949056495653741,0.994,0.98921342477339,0.99878657522661,0.994,0.989982695791952,0.998017304208048
"Mood","ghEqual",30783,1000,10,10,2,3,-1,3,0,0,0.143,0.114482970270801,0.171517029729199,0.423,0.392379367191385,0.453620632808615,0.423,0.397300540321341,0.448699459678659
"Mood","ghEqual",2924373,1000,10,10,2,3,1,-3,0,0,0.007,0.000208440607931048,0.013791559392069,0.093,0.0749988111059297,0.11100118889407,0.093,0.0778918593210481,0.108108140678952
"Mood","ghEqual",88873,1000,10,10,2.5,3,1,1,0,0,0.041,0.0248472269704549,0.0571527730295451,0.255,0.227985041921187,0.282014958078813,0.255,0.232326731612425,0.277673268387575
"Mood","ghEqual",2024660,1000,10,10,2.5,3,3,3,0,0,0.09,0.0666875558038201,0.11331244419618,0.289,0.260904304130348,0.317095695869652,0.289,0.265419683823685,0.312580316176315
"Mood","ghEqual",144270,1000,10,10,2.5,3,1,3,0,0,0.122,0.0953392089011597,0.14866079109884,0.357,0.327304156492869,0.386695843507131,0.357,0.332076702770801,0.381923297229199
"Mood","ghEqual",36037091,1000,10,10,2.5,3,-1,1,0,0,0.103,0.0782394268964549,0.127760573103545,0.389,0.358782990776716,0.419217009223284,0.389,0.363639295830459,0.414360704169542
