"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"CVM","Logistic",44814058,10000,10,10,5,2,0,0.595,0.582354620916714,0.607645379083286,0.832,0.824672220789352,0.839327779210648,0.9035,0.898642714428884,0.908357285571116,9035,8320,5950
"CVM","Logistic",45644303,10000,20,20,0,1,1,0.0084,0.00604899387398841,0.0107510061260116,0.0466,0.0424687012320095,0.0507312987679905,0.0966,0.0917404673028058,0.101459532697194,966,466,84
"CVM","Logistic",80220,10000,20,20,0,3,1,0.0098,0.00726241640782102,0.012337583592179,0.0469,0.042756076518274,0.051043923481726,0.0946,0.089785715896304,0.099414284103696,946,469,98
"CVM","Logistic",19456,10000,20,20,0,5,1,0.0088,0.00639415390545114,0.0112058460945489,0.0485,0.0442895226351398,0.0527104773648602,0.0974,0.0925225475371768,0.102277452462823,974,485,88
"CVM","Logistic",803681,10000,20,20,0,2,1,0.0113,0.00857718993386318,0.0140228100661368,0.0525,0.0481285518417806,0.0568714481582194,0.1049,0.0998593165509055,0.109940683449094,1049,525,113
"CVM","Logistic",56975614,10000,20,20,0.5,1,0,0.0455,0.0401316660616538,0.0508683339383462,0.1404,0.133590929533747,0.147209070466253,0.2238,0.216943811290527,0.230656188709473,2238,1404,455
"CVM","Logistic",21123,10000,20,20,1.5,1,0,0.4911,0.47822204061125,0.50397795938875,0.7342,0.725541538110172,0.742858461889828,0.8295,0.823313624330484,0.835686375669516,8295,7342,4911
"CVM","Logistic",199881,10000,20,20,2,1,0,0.7984,0.788065216415553,0.808734783584447,0.9353,0.930478483260882,0.940121516739118,0.9688,0.965940037989343,0.971659962010657,9688,9353,7984
"CVM","Logistic",1186422,10000,20,20,2.5,1,0,0.9457,0.939862559485341,0.951537440514658,0.989,0.986955672081099,0.991044327918901,0.9962,0.995187882417947,0.997212117582053,9962,9890,9457
"CVM","Logistic",121895242,10000,20,20,0.5,3,0,0.0123,0.00946070223032243,0.0151392977696776,0.0604,0.0557307616408669,0.0650692383591331,0.1097,0.104559120755087,0.114840879244913,1097,604,123
"CVM","Logistic",793884,10000,20,20,1.5,3,0,0.0437,0.0384339660452048,0.0489660339547952,0.1389,0.13212149393698,0.14567850606302,0.2214,0.214570138289899,0.228229861710101,2214,1389,437
"CVM","Logistic",128532536,10000,20,20,2,3,0,0.0769,0.0700366933400245,0.0837633066599755,0.2156,0.207539736454532,0.223660263545468,0.324,0.3163014,0.3316986,3240,2156,769
"CVM","Logistic",106174195,10000,20,20,2.5,3,0,0.1321,0.123377678074435,0.140822321925565,0.314,0.304903319251507,0.323096680748493,0.4247,0.41656880793052,0.43283119206948,4247,3140,1321
"CVM","Logistic",39411568,10000,20,20,1,1,0,0.2068,0.19636692141409,0.21723307858591,0.4221,0.412419671513094,0.431780328486906,0.5421,0.533904208005142,0.550295791994858,5421,4221,2068
"CVM","Logistic",2399644,10000,20,20,1,3,0,0.0244,0.02042555338694,0.02837444661306,0.0915,0.0858489508549297,0.0971510491450703,0.1576,0.151606187019134,0.163593812980866,1576,915,244
"CVM","Logistic",23916,10000,20,20,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Logistic",241718,10000,20,20,5,3,0,0.6022,0.58959192964247,0.614808070357529,0.8237,0.816230926029982,0.831169073970018,0.8927,0.887608819076798,0.897791180923202,8927,8237,6022
"CVM","Logistic",254408,10000,20,20,0.5,5,0,0.0107,0.00804965901805522,0.0133503409819448,0.0508,0.0464960542129808,0.0551039457870192,0.1024,0.0974127940558265,0.107387205944174,1024,508,107
"CVM","Logistic",5197913,10000,20,20,1,5,0,0.0145,0.011420656237183,0.017579343762817,0.0636,0.0588168353398195,0.0683831646601805,0.1158,0.110536247783957,0.121063752216043,1158,636,145
"CVM","Logistic",1704428,10000,20,20,1.5,5,0,0.0205,0.0168497298300537,0.0241502701699463,0.0769,0.0716779188456708,0.0821220811543292,0.1426,0.136848019505675,0.148351980494325,1426,769,205
"CVM","Logistic",105742102,10000,20,20,2,5,0,0.0332,0.028584877623922,0.037815122376078,0.1131,0.106892386037905,0.119307613962095,0.1842,0.17782320338321,0.19057679661679,1842,1131,332
"CVM","Logistic",51572599,10000,20,20,2.5,5,0,0.0458,0.0404148438125588,0.0511851561874412,0.1394,0.132611276365737,0.146188723634263,0.225,0.218130770717358,0.231869229282642,2250,1394,458
"CVM","Logistic",22431,10000,20,20,5,5,0,0.1883,0.178229088218521,0.198370911781479,0.4077,0.398068425385556,0.417331574614444,0.5367,0.528497186263313,0.544902813736687,5367,4077,1883
"CVM","Logistic",185486,10000,20,20,3,1,0,0.9923,0.990048288649916,0.994551711350084,0.9992,0.998645850076604,0.999754149923396,0.9998,0.999567385133966,1.00003261486603,9998,9992,9923
"CVM","Logistic",843396,10000,20,20,3,3,0,0.1974,0.187146573784367,0.207653426215633,0.4162,0.406538620209846,0.425861379790154,0.5459,0.537709730349557,0.554090269650444,5459,4162,1974
"CVM","Logistic",196424,10000,20,20,3,5,0,0.0611,0.0549301282972898,0.0672698717027102,0.1839,0.176306908647567,0.191493091352433,0.2763,0.268944103142256,0.283655896857744,2763,1839,611
"CVM","Logistic",19291237,10000,20,20,0.5,2,0,0.0175,0.0141222215347954,0.0208777784652046,0.0709,0.0658695085060801,0.0759304914939199,0.1329,0.127315774006366,0.138484225993634,1329,709,175
"CVM","Logistic",368214555,10000,20,20,1,2,0,0.0457,0.0403204441504734,0.0510795558495266,0.1431,0.136236573935533,0.149963426064467,0.23,0.223077305239287,0.236922694760713,2300,1431,457
"CVM","Logistic",4315080,10000,20,20,1.5,2,0,0.0971,0.0894726214673465,0.104727378532654,0.2532,0.24467704733079,0.26172295266921,0.3726,0.364646476204405,0.380553523795595,3726,2532,971
"CVM","Logistic",363341365,10000,20,20,2,2,0,0.1995,0.189205672589936,0.209794327410064,0.4173,0.407634979650637,0.426965020349363,0.54,0.5318013622473,0.5481986377527,5400,4173,1995
"CVM","Logistic",9923774,10000,20,20,2.5,2,0,0.3302,0.318085458981303,0.342314541018697,0.5836,0.573937954609587,0.593262045390413,0.6996,0.692058794651808,0.707141205348192,6996,5836,3302
"CVM","Logistic",110360,10000,20,20,3,2,0,0.5008,0.487920016486411,0.513679983513589,0.7472,0.738681501764654,0.755718498235346,0.8354,0.82930002502701,0.84149997497299,8354,7472,5008
"CVM","Logistic",2712126,10000,20,20,5,2,0,0.9431,0.937132658886366,0.949067341113634,0.989,0.986955672081099,0.991044327918901,0.9961,0.995074703025473,0.997125296974527,9961,9890,9431
"CVM","Logistic",2324608,10000,100,100,0,1,1,0.0105,0.00787428002833509,0.0131257199716649,0.0518,0.0474561889403889,0.0561438110596111,0.1006,0.0956518673438256,0.105548132656174,1006,518,105
"CVM","Logistic",781598,10000,100,100,0,3,1,0.0107,0.00804965901805522,0.0133503409819448,0.0502,0.0459201946967648,0.0544798053032352,0.1021,0.0971192727596289,0.107080727240371,1021,502,107
"CVM","Logistic",454656,10000,100,100,0,5,1,0.0109,0.00822527455888572,0.0135747254411143,0.0512,0.0468800532862546,0.0555199467137454,0.102,0.0970214352881578,0.106978564711842,1020,512,109
"CVM","Logistic",805783,10000,100,100,0,2,1,0.0104,0.00778668132697445,0.0130133186730255,0.0508,0.0464960542129808,0.0551039457870192,0.1012,0.0962387890860799,0.10616121091392,1012,508,104
"CVM","Logistic",180154506,10000,100,100,0.5,1,0,0.2774,0.265866846675734,0.288933153324266,0.5084,0.498601383073597,0.518198616926403,0.6288,0.620852580226111,0.636747419773889,6288,5084,2774
"CVM","Logistic",99126217,10000,100,100,1.5,1,0,0.9996,0.999084903050306,1.00011509694969,1,1,1,1,1,1,10000,10000,9996
"CVM","Logistic",62105659,10000,100,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Logistic",172587420,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Logistic",120468971,10000,100,100,0.5,3,0,0.0268,0.0226397990788213,0.0309602009211787,0.0977,0.0918805916629265,0.103519408337073,0.1668,0.16066748589073,0.17293251410927,1668,977,268
"CVM","Logistic",32682,10000,100,100,1.5,3,0,0.2816,0.270013684622291,0.293186315377709,0.5102,0.500402039396201,0.519997960603799,0.6314,0.623464106032771,0.639335893967229,6314,5102,2816
"CVM","Logistic",784048,10000,100,100,2,3,0,0.5391,0.526259442538217,0.551940557461783,0.7647,0.756385950994515,0.773014049005485,0.8514,0.845548837900118,0.857251162099882,8514,7647,5391
"CVM","Logistic",182159817,10000,100,100,2.5,3,0,0.7676,0.756719937163664,0.778480062836336,0.915,0.909533918771185,0.920466081228815,0.9517,0.948173129590731,0.955226870409269,9517,9150,7676
"CVM","Logistic",421679,10000,100,100,1,1,0,0.9178,0.910724521850135,0.924875478149865,0.9787,0.975870102749286,0.981529897250714,0.9906,0.989012626993079,0.992187373006921,9906,9787,9178
"CVM","Logistic",1845259,10000,100,100,1,3,0,0.1059,0.0979734010360216,0.113826598963978,0.2656,0.256943617451707,0.274256382548293,0.3772,0.369226921385287,0.385173078614713,3772,2656,1059
"CVM","Logistic",368322950,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Logistic",27662694,10000,100,100,5,3,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"CVM","Logistic",27453,10000,100,100,0.5,5,0,0.0168,0.0134892877596843,0.0201107122403157,0.0693,0.064322313444822,0.074277686555178,0.1327,0.127119333923914,0.138280666076086,1327,693,168
"CVM","Logistic",3611715,10000,100,100,1,5,0,0.0376,0.0326997573231294,0.0425002426768706,0.1258,0.119300173068643,0.132299826931357,0.2063,0.199643534178201,0.212956465821799,2063,1258,376
"CVM","Logistic",1171487,10000,100,100,1.5,5,0,0.0868,0.0795474843824383,0.0940525156175617,0.2249,0.216716677486595,0.233083322513405,0.3307,0.32296084736229,0.33843915263771,3307,2249,868
"CVM","Logistic",57480257,10000,100,100,2,5,0,0.1688,0.159150943551359,0.178449056448641,0.3606,0.351188577972357,0.370011422027643,0.4802,0.471981451588273,0.488418548411727,4802,3606,1688
"CVM","Logistic",112060,10000,100,100,2.5,5,0,0.2769,0.26537325946623,0.28842674053377,0.5193,0.509507303525504,0.529092696474496,0.6429,0.635018070604035,0.650781929395965,6429,5193,2769
"CVM","Logistic",254251,10000,100,100,5,5,0,0.9175,0.910412780731486,0.924587219268514,0.9784,0.975550680377634,0.981249319622366,0.9913,0.989772335165432,0.992827664834568,9913,9784,9175
"CVM","Logistic",1498887,10000,100,100,3,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Logistic",163504,10000,100,100,3,3,0,0.9188,0.911763861710494,0.925836138289506,0.9773,0.97438067161943,0.98021932838057,0.9898,0.988147126134304,0.991452873865696,9898,9773,9188
"CVM","Logistic",462757,10000,100,100,3,5,0,0.4221,0.409377282560067,0.434822717439933,0.6645,0.655245566772622,0.673754433227378,0.7673,0.76034900953081,0.77425099046919,7673,6645,4221
