"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Lepage","Cauchy",131447719,1000,10,10,1.5,1,1,0,0.126,0.0989674604185252,0.153032539581475,0.299,0.270624032731905,0.327375967268095,0.442,0.416165852406166,0.467834147593834
"Lepage","Cauchy",296278781,1000,10,10,1.5,0.5,0.5,0,0.43,0.389670994339062,0.470329005660938,0.632,0.602109132471606,0.661890867528394,0.75,0.7274749098226,0.7725250901774
"Lepage","Cauchy",21095161,1000,10,10,1.5,2,2,0,0.032,0.017662992035435,0.046337007964565,0.118,0.098004541475625,0.137995458524375,0.2,0.179192212996092,0.220807787003908
"Lepage","Cauchy",204702195,1000,10,10,1.5,0.5,2,0,0.225,0.190983629823275,0.259016370176725,0.508,0.477013645945352,0.538986354054648,0.641,0.616045886772418,0.665954113227582
"Lepage","Cauchy",45729,1000,10,10,1.5,1,2,0,0.084,0.0614039129815802,0.10659608701842,0.239,0.212566945571879,0.265433054428121,0.384,0.358699921391426,0.409300078608574
"Lepage","Cauchy",74028405,1000,10,10,2,1,1,0,0.192,0.159914991888173,0.224085008111827,0.408,0.377538800128688,0.438461199871312,0.563,0.537197557542453,0.588802442457546
"Lepage","Cauchy",159919,1000,10,10,2,0.5,0.5,0,0.584,0.543848761357288,0.624151238642712,0.767,0.740798164613905,0.793201835386095,0.862,0.844058486410004,0.879941513589996
"Lepage","Cauchy",2419866,1000,10,10,2,2,2,0,0.05,0.0322461452073078,0.0677538547926922,0.162,0.139163182148119,0.184836817851881,0.257,0.234268564062625,0.279731435937375
"Lepage","Cauchy",1261239,1000,10,10,2,0.5,2,0,0.302,0.264599531584538,0.339400468415462,0.577,0.546379367191385,0.607620632808614,0.714,0.690492955755774,0.737507044244226
"Lepage","Cauchy",131013,1000,10,10,2,1,2,0,0.137,0.108990101173764,0.165009898826236,0.327,0.297923811226366,0.356076188773634,0.447,0.421136801710249,0.472863198289751
"Lepage","Cauchy",3925956,1000,10,10,2.5,1,1,0,0.302,0.264599531584538,0.339400468415462,0.549,0.518158853484347,0.579841146515653,0.682,0.657774561347625,0.706225438652375
"Lepage","Cauchy",24030,1000,10,10,2.5,0.5,0.5,0,0.699,0.661634767033725,0.736365232966275,0.849,0.826807900540958,0.871192099459042,0.914,0.899415611459509,0.928584388540491
"Lepage","Cauchy",134098241,1000,10,10,2.5,2,2,0,0.079,0.0570270068951906,0.100972993104809,0.233,0.206798164613905,0.259201835386095,0.359,0.334045886772418,0.383954113227582
"Lepage","Cauchy",156662,1000,10,10,2.5,0.5,2,0,0.396,0.356160679639532,0.435839320360468,0.648,0.618398419069246,0.677601580930754,0.791,0.769849176210488,0.812150823789512
"Lepage","Cauchy",21265,1000,10,10,2.5,1,2,0,0.204,0.17117403695268,0.23682596304732,0.413,0.382482416058934,0.443517583941066,0.531,0.50504030508702,0.55695969491298
"Lepage","Cauchy",34752874,1000,20,20,0,1,1,1,0.01,0.00189480522134107,0.0181051947786589,0.052,0.038238622394542,0.065761377605458,0.108,0.0918541762551426,0.124145823744857
"Lepage","Cauchy",17860409,1000,20,20,0,0.5,0.5,1,0.009,0.00130685460010016,0.0166931453998998,0.053,0.0391142610711565,0.0668857389288435,0.102,0.0862563960320389,0.117743603967961
"Lepage","Cauchy",31685324,1000,20,20,0,2,2,1,0.014,0.00442919794876103,0.023570802051239,0.067,0.0515034759510399,0.0824965240489601,0.118,0.1012180973099,0.1347819026901
"Lepage","Cauchy",11023892,1000,20,20,0,0.5,2,1,0.448,0.407490731163152,0.488509268836848,0.696,0.66748998256051,0.72451001743949,0.809,0.788551717016458,0.829448282983542
"Lepage","Cauchy",7595861,1000,20,20,0,1,2,1,0.063,0.0432081710532857,0.0827918289467144,0.225,0.199117979213361,0.250882020786639,0.338,0.31339330721328,0.36260669278672
"Lepage","Cauchy",39364492,1000,20,20,0.5,1,1,0,0.026,0.0130368062799324,0.0389631937200676,0.108,0.0887624227720848,0.127237577227915,0.201,0.180153299806084,0.221846700193916
"Lepage","Cauchy",70975335,1000,20,20,0.5,0.5,0.5,0,0.131,0.103515275077527,0.158484724922473,0.298,0.269651325364314,0.326348674635686,0.423,0.397300540321341,0.448699459678659
"Lepage","Cauchy",79897834,1000,20,20,0.5,2,2,0,0.017,0.00646954641356793,0.0275304535864321,0.052,0.038238622394542,0.065761377605458,0.106,0.0899864509523966,0.122013549047603
"Lepage","Cauchy",6591984,1000,20,20,0.5,0.5,2,0,0.494,0.453272796412422,0.534727203587578,0.727,0.699387571754733,0.754612428245267,0.821,0.801058216529733,0.840941783470267
"Lepage","Cauchy",46195,1000,20,20,0.5,1,2,0,0.097,0.0728911996230422,0.121108800376958,0.27,0.242483107733612,0.297516892266388,0.374,0.348829672288586,0.399170327711414
"Lepage","Cauchy",70241869,1000,20,20,1,1,1,0,0.128,0.100784953168954,0.155215046831046,0.308,0.279385611004252,0.336614388995748,0.446,0.420142399935416,0.471857600064584
"Lepage","Cauchy",1810836,1000,20,20,1,0.5,0.5,0,0.496,0.455271167122246,0.536728832877754,0.732,0.704547682764473,0.759452317235527,0.835,0.815691385487949,0.854308614512051
"Lepage","Cauchy",17887658,1000,20,20,1,2,2,0,0.026,0.0130368062799324,0.0389631937200676,0.092,0.0740859859997822,0.109914014000218,0.175,0.155234313587052,0.194765686412948
"Lepage","Cauchy",7391977,1000,20,20,1,0.5,2,0,0.55,0.509474026106705,0.590525973893295,0.79,0.764754773916639,0.815245226083361,0.871,0.853563077594512,0.888436922405488
"Lepage","Cauchy",117330376,1000,20,20,1,1,2,0,0.14,0.111734341854469,0.168265658145531,0.356,0.326322726162937,0.385677273837063,0.488,0.461997758127423,0.514002241872577
"Lepage","Cauchy",200611,1000,20,20,1.5,1,1,0,0.316,0.278128068866983,0.353871931133017,0.549,0.518158853484347,0.579841146515653,0.673,0.648596770136414,0.697403229863586
"Lepage","Cauchy",23541546,1000,20,20,1.5,0.5,0.5,0,0.788,0.754705162630582,0.821294837369418,0.938,0.923053024065049,0.952946975934951,0.968,0.95884457371828,0.977155426281719
"Lepage","Cauchy",21017,1000,20,20,1.5,2,2,0,0.064,0.0440623590787676,0.0839376409212324,0.197,0.172348295280042,0.221651704719958,0.281,0.25761790033006,0.30438209966994
"Lepage","Cauchy",209748,1000,20,20,1.5,0.5,2,0,0.671,0.632725892904158,0.709274107095842,0.872,0.851292899150291,0.892707100849709,0.923,0.909132054846698,0.936867945153302
"Lepage","Cauchy",109144,1000,20,20,1.5,1,2,0,0.228,0.193823944809033,0.262176055190967,0.468,0.437073212232759,0.498926787767242,0.597,0.571484411416254,0.622515588583746
"Lepage","Cauchy",30247777,1000,20,20,2,1,1,0,0.537,0.496381535939231,0.577618464060769,0.757,0.730416806783232,0.783583193216768,0.844,0.825124458270026,0.862875541729974
"Lepage","Cauchy",30134069,1000,20,20,2,0.5,0.5,0,0.923,0.901283388015254,0.944716611984746,0.978,0.968908472867554,0.987091527132446,0.992,0.987365885802011,0.996634114197989
"Lepage","Cauchy",12659878,1000,20,20,2,2,2,0,0.141,0.112650069606011,0.169349930393989,0.32,0.291087508581929,0.348912491418071,0.44,0.414178215398621,0.465821784601379
"Lepage","Cauchy",588109,1000,20,20,2,0.5,2,0,0.743,0.707403538617216,0.778596461382783,0.898,0.879241663357323,0.916758336642677,0.954,0.94310269753104,0.96489730246896
"Lepage","Cauchy",12574009,1000,20,20,2,1,2,0,0.394,0.354195673339899,0.433804326660101,0.626,0.596009822301293,0.655990177698707,0.738,0.715125862422815,0.760874137577185
"Lepage","Cauchy",24170592,1000,20,20,2.5,1,1,0,0.676,0.637876592457861,0.714123407542139,0.854,0.832114249969444,0.875885750030556,0.915,0.900492722709792,0.929507277290209
"Lepage","Cauchy",10325277,1000,20,20,2.5,0.5,0.5,0,0.97,0.956103918480377,0.983896081519623,0.997,0.993610276471451,1.00038972352855,1,1,1
"Lepage","Cauchy",41573037,1000,20,20,2.5,2,2,0,0.203,0.170234029316744,0.235765970683256,0.444,0.413204663625802,0.474795336374198,0.558,0.532165852406166,0.583834147593834
