"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"SmoothFixed_4_asymp","Normal",636270,10000,20,20,1.5,1,0,0.7712,0.760379249604419,0.78202075039558,0.9447,0.940220128110582,0.949179871889418,0.9801,0.977802647512031,0.982397352487968,9801,9447,7712
"SmoothFixed_4_asymp","Normal",1499954,10000,20,20,2,1,0,0.9845,0.981317857909898,0.987682142090102,0.9985,0.997741464806354,0.999258535193646,0.9994,0.998997179837769,0.999802820162231,9994,9985,9845
"SmoothFixed_4_asymp","Normal",3762316,10000,20,20,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Normal",60814058,10000,20,20,0.5,3,0,0.0058,0.00384387440854734,0.00775612559145266,0.0462,0.0420856075139093,0.0503143924860907,0.1066,0.101523463901921,0.111676536098079,1066,462,58
"SmoothFixed_4_asymp","Normal",199453620,10000,20,20,1.5,3,0,0.0308,0.0263493041189567,0.0352506958810433,0.1488,0.141824532101027,0.155775467898973,0.2636,0.256352378658374,0.270847621341626,2636,1488,308
"SmoothFixed_4_asymp","Normal",34703956,10000,20,20,2,3,0,0.0716,0.0649584425185847,0.0782415574814153,0.2583,0.249721084030159,0.266878915969841,0.4039,0.39582834873858,0.411971651261419,4039,2583,716
"SmoothFixed_4_asymp","Normal",114634479,10000,20,20,2.5,3,0,0.1542,0.144897024312881,0.163502975687119,0.4245,0.414812369125529,0.434187630874471,0.5841,0.575992182480348,0.592207817519652,5841,4245,1542
"SmoothFixed_4_asymp","Normal",369701,10000,20,20,0.5,5,0,0.0068,0.00468301066328241,0.00891698933671759,0.0455,0.0414153980903887,0.0495846019096113,0.1037,0.0986848724989513,0.108715127501049,1037,455,68
"SmoothFixed_4_asymp","Normal",3552043,10000,20,20,1.5,5,0,0.0114,0.00866530694682127,0.0141346930531787,0.0726,0.0675142158089042,0.0776857841910958,0.1515,0.145602089987176,0.157397910012824,1515,726,114
"SmoothFixed_4_asymp","Normal",57709130,10000,20,20,2,5,0,0.0191,0.0155740600663449,0.0226259399336551,0.1055,0.0994789466735462,0.111521053326454,0.1998,0.193222468785639,0.206377531214362,1998,1055,191
"SmoothFixed_4_asymp","Normal",43426684,10000,20,20,2.5,5,0,0.0314,0.0269075534872963,0.0358924465127037,0.1504,0.143393724003838,0.157406275996162,0.2654,0.258136568860993,0.272663431139007,2654,1504,314
"SmoothFixed_4_asymp","Normal",297084498,10000,20,20,1,1,0,0.2799,0.268335051227531,0.291464948772469,0.5908,0.581162949668202,0.600437050331798,0.7428,0.735609860243611,0.749990139756389,7428,5908,2799
"SmoothFixed_4_asymp","Normal",140866172,10000,20,20,1,3,0,0.0139,0.0108841222153569,0.0169158777846431,0.0789,0.073616180611868,0.084183819388132,0.1614,0.155348053271955,0.167451946728045,1614,789,139
"SmoothFixed_4_asymp","Normal",966266,10000,20,20,1,5,0,0.0078,0.0055338285107221,0.0100661714892779,0.0546,0.0501469231340117,0.0590530768659883,0.1196,0.114262086780061,0.124937913219939,1196,546,78
"SmoothFixed_4_asymp","Normal",27798,10000,20,20,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Normal",325240,10000,20,20,5,3,0,0.8849,0.876678886992662,0.893121113007338,0.9811,0.978431030497289,0.983768969502711,0.9946,0.993394445052642,0.995805554947358,9946,9811,8849
"SmoothFixed_4_asymp","Normal",23950,10000,20,20,5,5,0,0.274,0.262510808970933,0.285489191029067,0.5959,0.586281946482245,0.605518053517755,0.7408,0.733591682827844,0.748008317172156,7408,5959,2740
"SmoothFixed_4_asymp","Normal",72684,10000,100,100,0,1,1,0.0089,0.00648064499126234,0.0113193550087377,0.0487,0.0444812936141988,0.0529187063858012,0.0996,0.0946737855402348,0.104526214459765,996,487,89
"SmoothFixed_4_asymp","Normal",259127,10000,100,100,0,3,1,0.0081,0.00579100861117587,0.0104089913888241,0.0465,0.0423729199135466,0.0506270800864534,0.0954,0.0905675387377548,0.100232461262245,954,465,81
"SmoothFixed_4_asymp","Normal",1781279,10000,100,100,0,5,1,0.0092,0.00674057959837363,0.0116594204016264,0.0488,0.0445771864817873,0.0530228135182127,0.1035,0.0984891520558517,0.108510847944148,1035,488,92
"SmoothFixed_4_asymp","Normal",262615049,10000,100,100,0.5,1,0,0.5777,0.564976471024464,0.590423528975536,0.8025,0.794696990388318,0.810303009611682,0.8821,0.876795044858533,0.887404955141467,8821,8025,5777
"SmoothFixed_4_asymp","Normal",2388217,10000,100,100,1.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Normal",62912198,10000,100,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Normal",43964,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Normal",47451933,10000,100,100,0.5,3,0,0.0339,0.0292381666024724,0.0385618333975276,0.1277,0.121158392898255,0.134241607101745,0.2133,0.20656145853513,0.22003854146487,2133,1277,339
"SmoothFixed_4_asymp","Normal",125291,10000,100,100,1.5,3,0,0.5776,0.564876066058352,0.590323933941648,0.8,0.79216,0.80784,0.8775,0.872106663603633,0.882893336396367,8775,8000,5776
"SmoothFixed_4_asymp","Normal",128112619,10000,100,100,2,3,0,0.9017,0.894030736624373,0.909369263375627,0.9719,0.968660932322041,0.975139067677959,0.9867,0.984815551440401,0.988584448559599,9867,9719,9017
"SmoothFixed_4_asymp","Normal",2467057,10000,100,100,2.5,3,0,0.9926,0.990392255284091,0.994807744715909,0.9995,0.99906184025744,0.99993815974256,0.9997,0.999415120383714,0.999984879616286,9997,9995,9926
"SmoothFixed_4_asymp","Normal",111830,10000,100,100,0.5,5,0,0.0183,0.0148472844632759,0.0217527155367241,0.075,0.0698375296611022,0.0801624703388978,0.1386,0.132916053897238,0.144283946102762,1386,750,183
"SmoothFixed_4_asymp","Normal",21668,10000,100,100,1.5,5,0,0.1457,0.136611738016861,0.154788261983139,0.3438,0.334490483616771,0.353109516383229,0.4713,0.463088560879677,0.479511439120323,4713,3438,1457
"SmoothFixed_4_asymp","Normal",182095,10000,100,100,2,5,0,0.3342,0.322048749419754,0.346351250580246,0.5824,0.572733995354936,0.592066004645064,0.7063,0.698807746234492,0.713792253765508,7063,5824,3342
"SmoothFixed_4_asymp","Normal",69721,10000,100,100,2.5,5,0,0.5831,0.570399134207084,0.595800865792916,0.7993,0.791449728733247,0.807150271266753,0.8778,0.872412351007731,0.883187648992269,8778,7993,5831
"SmoothFixed_4_asymp","Normal",2936095,10000,100,100,1,1,0,0.9995,0.998924132909779,1.00007586709022,1,1,1,1,1,1,10000,10000,9995
"SmoothFixed_4_asymp","Normal",187562,10000,100,100,1,3,0,0.1971,0.186852453450294,0.207347546549706,0.4136,0.403947422055927,0.423252577944073,0.5509,0.54271772981765,0.55908227018235,5509,4136,1971
"SmoothFixed_4_asymp","Normal",28895,10000,100,100,1,5,0,0.051,0.045332858545757,0.056667141454243,0.1651,0.157823092766951,0.172376907233049,0.2627,0.255460341917758,0.269939658082242,2627,1651,510
"SmoothFixed_4_asymp","Normal",148310617,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Normal",31222162,10000,100,100,5,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Normal",2575151,10000,100,100,5,5,0,0.9998,0.999435735018296,1.0001642649817,0.9998,0.999522841861747,1.00007715813825,1,1,1,10000,9998,9998
"SmoothFixed_4_asymp","Normal",1020208,10000,10,100,0,1,1,0.6297,0.617260882752751,0.642139117247249,0.7794,0.771272835952043,0.787527164047957,0.8402,0.834172383287244,0.846227616712756,8402,7794,6297
"SmoothFixed_4_asymp","Normal",1273483,10000,10,100,0,3,1,0.6452,0.632875059151619,0.657524940848381,0.781,0.772894055129721,0.789105944870279,0.8417,0.835695386984262,0.847704613015738,8417,7810,6452
"SmoothFixed_4_asymp","Normal",435316,10000,10,100,0,5,1,0.647,0.634689226196473,0.659310773803527,0.7885,0.780495907369352,0.796504092630648,0.8464,0.840468707557235,0.852331292442765,8464,7885,6470
"SmoothFixed_4_asymp","Normal",455197,10000,10,100,0.5,1,0,0.8183,0.808367019155886,0.828232980844114,0.9022,0.89637793687207,0.90802206312793,0.9338,0.929710013902236,0.937889986097764,9338,9022,8183
"SmoothFixed_4_asymp","Normal",300480,10000,10,100,1.5,1,0,0.9996,0.999084903050306,1.00011509694969,0.9999,0.999704009800245,1.00009599019976,0.9999,0.999735508225206,1.00006449177479,9999,9999,9996
"SmoothFixed_4_asymp","Normal",5955881,10000,10,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Normal",1368058,10000,10,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Normal",2431372,10000,10,100,0.5,3,0,0.6691,0.656978963550597,0.681221036449403,0.808,0.800280087710343,0.815719912289657,0.8616,0.855919497013679,0.867280502986321,8616,8080,6691
"SmoothFixed_4_asymp","Normal",76598336,10000,10,100,1.5,3,0,0.8147,0.804691190426209,0.824708809573791,0.8973,0.891350093692032,0.903249906307968,0.9302,0.926008381184327,0.934391618815673,9302,8973,8147
"SmoothFixed_4_asymp","Normal",26306,10000,10,100,2,3,0,0.8911,0.883075406893163,0.899124593106837,0.9453,0.940843082824911,0.949756917175089,0.9645,0.961456094293613,0.967543905706387,9645,9453,8911
"SmoothFixed_4_asymp","Normal",3207400,10000,10,100,2.5,3,0,0.9512,0.94565001651892,0.95674998348108,0.9771,0.974168139386942,0.980031860613058,0.9855,0.983533571238419,0.987466428761582,9855,9771,9512
"SmoothFixed_4_asymp","Normal",8668200,10000,10,100,0.5,5,0,0.6509,0.638620578167106,0.663179421832894,0.7906,0.782625144639406,0.798574855360594,0.8456,0.839656092565862,0.851543907434138,8456,7906,6509
"SmoothFixed_4_asymp","Normal",2958983,10000,10,100,1.5,5,0,0.7174,0.70580121165165,0.72899878834835,0.8398,0.832610887788217,0.846989112211783,0.8844,0.879140200538462,0.889659799461538,8844,8398,7174
"SmoothFixed_4_asymp","Normal",3049188,10000,10,100,2,5,0,0.7675,0.75661830549225,0.77838169450775,0.8695,0.862897686832632,0.876102313167368,0.9086,0.903859486732526,0.913340513267474,9086,8695,7675
"SmoothFixed_4_asymp","Normal",41100,10000,10,100,2.5,5,0,0.8197,0.809796899428098,0.829603100571902,0.9007,0.894838337935227,0.906561662064773,0.9324,0.928270091947803,0.936529908052197,9324,9007,8197
"SmoothFixed_4_asymp","Normal",337494,10000,10,100,1,1,0,0.982,0.97857517917876,0.98542482082124,0.9933,0.991701054391919,0.99489894560808,0.9963,0.99530123841595,0.99729876158405,9963,9933,9820
"SmoothFixed_4_asymp","Normal",475952,10000,10,100,1,3,0,0.7452,0.733975112587999,0.756424887412001,0.8539,0.846977153755398,0.860822846244602,0.8977,0.892714952145388,0.902685047854612,8977,8539,7452
"SmoothFixed_4_asymp","Normal",77829,10000,10,100,1,5,0,0.6767,0.664651116666316,0.688748883333684,0.8097,0.802006259480227,0.817393740519773,0.8661,0.860498037334918,0.871701962665082,8661,8097,6767
"SmoothFixed_4_asymp","Normal",160032073,10000,10,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Normal",162739,10000,10,100,5,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","Normal",16185813,10000,10,100,5,5,0,0.9815,0.978028822077968,0.984971177922032,0.9923,0.990586741364067,0.994013258635933,0.9953,0.994174898164265,0.996425101835735,9953,9923,9815
