"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarUnequal","Cauchy",248017365,10000,10,10,2.5,1,2,0,0.0461,0.0406980850054167,0.0515019149945833,0.1384,0.131631741122682,0.145168258877318,0.2215,0.214669034750171,0.228330965249829,2215,1384,461
"TTest_VarUnequal","Cauchy",18241,10000,10,10,5,1,1,0,0.3621,0.34971955023872,0.37448044976128,0.5093,0.499501695350644,0.519098304649356,0.5834,0.575290226077436,0.591509773922564,5834,5093,3621
"TTest_VarUnequal","Cauchy",9953818,10000,10,10,5,0.5,0.5,0,0.6277,0.615247159053481,0.640152840946519,0.7302,0.721500426567147,0.738899573432853,0.78,0.773185648306699,0.786814351693301,7800,7302,6277
"TTest_VarUnequal","Cauchy",16836827,10000,10,10,5,2,2,0,0.1167,0.108429430758458,0.124970569241542,0.253,0.24447927335493,0.26152072664507,0.3402,0.332406380254599,0.347993619745401,3402,2530,1167
"TTest_VarUnequal","Cauchy",1766157,10000,10,10,5,0.5,2,0,0.2646,0.253236749220457,0.275963250779543,0.4186,0.408930740917402,0.428269259082598,0.5103,0.502076745365685,0.518523254634314,5103,4186,2646
"TTest_VarUnequal","Cauchy",119614095,10000,10,10,5,1,2,0,0.1988,0.188519256613637,0.209080743386363,0.3471,0.337769461429564,0.356430538570436,0.4393,0.431135834837855,0.447464165162145,4393,3471,1988
"TTest_VarUnequal","Cauchy",49732,10000,10,10,5,0.5,1,0,0.4734,0.460538239660399,0.486261760339601,0.604,0.594414337506463,0.613585662493537,0.6737,0.665987277377166,0.681412722622834,6737,6040,4734
"TTest_VarUnequal","Cauchy",31415,10000,10,10,0.5,0.5,1,0,0.0058,0.00384387440854734,0.00775612559145266,0.0373,0.0335858796420148,0.0410141203579852,0.0875,0.0828517833140682,0.0921482166859318,875,373,58
"TTest_VarUnequal","Cauchy",689729,10000,10,10,1,0.5,1,0,0.0285,0.0242136296596771,0.0327863703403229,0.1041,0.0981143515747749,0.110085648425225,0.178,0.17170766534663,0.18429233465337,1780,1041,285
"TTest_VarUnequal","Cauchy",100029842,10000,10,10,1.5,0.5,1,0,0.0715,0.0648627246693843,0.0781372753306157,0.1821,0.174535832306565,0.189664167693435,0.2691,0.261804555933531,0.276395444066469,2691,1821,715
"TTest_VarUnequal","Cauchy",3204917,10000,10,10,2,0.5,1,0,0.1317,0.122988887014765,0.140411112985235,0.2687,0.26001164232495,0.27738835767505,0.3558,0.34792448007863,0.36367551992137,3558,2687,1317
"TTest_VarUnequal","Cauchy",10347967,10000,10,10,2.5,0.5,1,0,0.1983,0.188028989869115,0.208571010130885,0.3433,0.333993712154806,0.352606287845194,0.436,0.427842657469494,0.444157342530506,4360,3433,1983
"TTest_VarUnequal","Cauchy",140967,10000,20,20,0,1,1,1,8e-04,7.16886721078684e-05,0.00152831132789213,0.0187,0.0160449190050772,0.0213550809949228,0.0556,0.0518305213549351,0.0593694786450649,556,187,8
"TTest_VarUnequal","Cauchy",281583869,10000,20,20,0,0.5,0.5,1,0.0015,0.000503068031207746,0.00249693196879225,0.0198,0.0170694758903097,0.0225305241096903,0.0579,0.0540580325062574,0.0617419674937426,579,198,15
"TTest_VarUnequal","Cauchy",234593479,10000,20,20,0,2,2,1,0.0011,0.000246107482698203,0.0019538925173018,0.0189,0.0162310304972893,0.0215689695027107,0.0567,0.0528956334983634,0.0605043665016366,567,189,11
