"method","distribution","seed","N","n1","n2","delta","sd1","sd2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Gastwirth","Normal2Var",14514366,10000,20,20,2.5,1,5,0,0.0354,0.0306398447362734,0.0401601552637266,0.1135,0.107282820990192,0.119717179009808,0.1578,0.151803097053987,0.163796902946013,1578,1135,354
"Gastwirth","Normal2Var",65951,10000,20,20,1,1,3,0,0.034,0.0293315374378282,0.0386684625621718,0.1016,0.0956784173272342,0.107521582672766,0.1566,0.150621687959373,0.162578312040627,1566,1016,340
"Gastwirth","Normal2Var",8738787,10000,20,20,1,3,5,0,0.0499,0.0442910600484384,0.0555089399515616,0.1441,0.13721665440426,0.150983345595741,0.2242,0.217339455367691,0.231060544632309,2242,1441,499
"Gastwirth","Normal2Var",127567,10000,20,20,1,1,5,0,0.0038,0.00221506693533891,0.00538493306466109,0.0155,0.013078804931444,0.017921195068556,0.0263,0.023667572848724,0.028932427151276,263,155,38
"Gastwirth","Normal2Var",221562021,10000,20,20,5,1,3,0,0.9359,0.929590577690363,0.942209422309637,0.9898,0.987830618372788,0.991769381627212,0.9954,0.994286875770141,0.996513124229859,9954,9898,9359
"Gastwirth","Normal2Var",6010631,10000,20,20,5,3,5,0,0.7111,0.699424245118199,0.722775754881801,0.8916,0.885506655362578,0.897693344637422,0.9438,0.940011441073455,0.947588558926544,9438,8916,7111
"Gastwirth","Normal2Var",66225,10000,20,20,5,1,5,0,0.3352,0.323039725767134,0.347360274232866,0.5961,0.586482713390649,0.605717286609351,0.674,0.666289107463464,0.681710892536536,6740,5961,3352
"Gastwirth","Normal2Var",300473,10000,100,100,0.5,1,3,0,4e-04,-0.000115096949693939,0.000915096949693939,0.0067,0.00510105439191948,0.00829894560808053,0.0222,0.0197763639374073,0.0246236360625927,222,67,4
"Gastwirth","Normal2Var",75104,10000,100,100,1.5,1,3,0,0.1495,0.140314482815562,0.158685517184438,0.422,0.412319980859523,0.431680019140477,0.606,0.597961956997502,0.614038043002498,6060,4220,1495
"Gastwirth","Normal2Var",27872085,10000,100,100,2,1,3,0,0.4967,0.483820280529455,0.509579719470545,0.8032,0.795407434376176,0.810992565623824,0.9091,0.904371170313177,0.913828829686823,9091,8032,4967
"Gastwirth","Normal2Var",13378854,10000,100,100,2.5,1,3,0,0.8511,0.84192970085989,0.86027029914011,0.9723,0.969083407101668,0.975516592898332,0.991,0.989446454475241,0.992553545524759,9910,9723,8511
"Gastwirth","Normal2Var",9554792,10000,100,100,0.5,3,5,0,0.0145,0.011420656237183,0.017579343762817,0.0697,0.0647090413600592,0.0746909586399408,0.1334,0.127806892592208,0.138993107407792,1334,697,145
"Gastwirth","Normal2Var",46250904,10000,100,100,1.5,3,5,0,0.2069,0.196465057051691,0.217334942948309,0.4642,0.454425152421772,0.473974847578228,0.6106,0.602578745870931,0.618621254129069,6106,4642,2069
"Gastwirth","Normal2Var",1811925,10000,100,100,2,3,5,0,0.4421,0.429306649546816,0.454893350453184,0.7268,0.718066187217395,0.735533812782605,0.8321,0.825951360774287,0.838248639225713,8321,7268,4421
"Gastwirth","Normal2Var",355205,10000,100,100,2.5,3,5,0,0.7054,0.693656975753189,0.717143024246811,0.9031,0.897301897601594,0.908898102398406,0.9563,0.952937179403867,0.959662820596133,9563,9031,7054
"Gastwirth","Normal2Var",82477078,10000,100,100,0.5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gastwirth","Normal2Var",225239938,10000,100,100,1.5,1,5,0,2e-04,-0.000164264981704253,0.000564264981704253,9e-04,0.000312264659561806,0.00148773534043819,0.0057,0.00446159684481386,0.00693840315518615,57,9,2
"Gastwirth","Normal2Var",924438,10000,100,100,2,1,5,0,6e-04,-3.07992327706179e-05,0.00123079923277062,0.0113,0.00922829668880894,0.0133717033111911,0.0362,0.0331273460722203,0.0392726539277797,362,113,6
"Gastwirth","Normal2Var",39828559,10000,100,100,2.5,1,5,0,0.0096,0.00708818996570521,0.0121118100342948,0.0566,0.0520708967344076,0.0611291032655924,0.1257,0.120246644871753,0.131153355128247,1257,566,96
"Gastwirth","Normal2Var",164245870,10000,100,100,1,1,3,0,0.0186,0.0151196304717022,0.0220803695282978,0.0998,0.0939252302995266,0.105674769700473,0.1992,0.192629890593422,0.205770109406578,1992,998,186
"Gastwirth","Normal2Var",17252540,10000,100,100,1,3,5,0,0.0671,0.0606549741243356,0.0735450258756644,0.2183,0.21020339420142,0.22639660579858,0.3344,0.326639214264934,0.342160785735066,3344,2183,671
"Gastwirth","Normal2Var",9594172,10000,100,100,1,1,5,0,0,0,0,1e-04,-9.59901997549877e-05,0.000295990199754988,7e-04,0.000264926265128542,0.00113507373487146,7,1,0
"Gastwirth","Normal2Var",1278956,10000,100,100,5,1,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Gastwirth","Normal2Var",470068,10000,100,100,5,3,5,0,0.9997,0.999253890643434,1.00014610935657,1,1,1,1,1,1,10000,10000,9997
"Gastwirth","Normal2Var",53586377,10000,100,100,5,1,5,0,0.8102,0.800098401984117,0.820301598015883,0.9534,0.949268701232009,0.957531298767991,0.9832,0.981085822346538,0.985314177653462,9832,9534,8102
"Gastwirth","Normal2Var",113776,10000,10,100,0.5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gastwirth","Normal2Var",772481,10000,10,100,1.5,1,3,0,1e-04,-0.000157587119677984,0.000357587119677984,9e-04,0.000312264659561806,0.00148773534043819,0.003,0.002100348913467,0.003899651086533,30,9,1
"Gastwirth","Normal2Var",1951390,10000,10,100,2,1,3,0,0.0025,0.00121361100750978,0.00378638899249022,0.0115,0.00941025483850303,0.013589745161497,0.0257,0.0230969721467539,0.0283030278532461,257,115,25
"Gastwirth","Normal2Var",488211,10000,10,100,2.5,1,3,0,0.0165,0.0132184803218021,0.0197815196781979,0.0723,0.0672239136853674,0.0773760863146326,0.1329,0.127315774006366,0.138484225993634,1329,723,165
"Gastwirth","Normal2Var",68037764,10000,10,100,0.5,3,5,0,0,0,0,0.0018,0.00096919116422609,0.00263080883577391,0.0064,0.00508821795956798,0.00771178204043202,64,18,0
"Gastwirth","Normal2Var",15841371,10000,10,100,1.5,3,5,0,0.0012,0.00030818299620606,0.00209181700379394,0.014,0.0116971876672208,0.0163028123327792,0.029,0.0262395841259875,0.0317604158740125,290,140,12
"Gastwirth","Normal2Var",246450166,10000,10,100,2,3,5,0,0.0045,0.00277585912594127,0.00622414087405873,0.0234,0.0204370633907557,0.0263629366092443,0.0568,0.0529924819907977,0.0606075180092023,568,234,45
"Gastwirth","Normal2Var",188208842,10000,10,100,2.5,3,5,0,0.0115,0.00875347778774684,0.0142465222122532,0.0522,0.0478403695723605,0.0565596304276395,0.1102,0.105048865375871,0.115351134624129,1102,522,115
"Gastwirth","Normal2Var",3186429,10000,10,100,0.5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gastwirth","Normal2Var",177982,10000,10,100,1.5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gastwirth","Normal2Var",7524287,10000,10,100,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gastwirth","Normal2Var",33957,10000,10,100,2.5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gastwirth","Normal2Var",315318401,10000,10,100,1,1,3,0,0,0,0,0,0,0,2e-04,-3.26148660339661e-05,0.000432614866033966,2,0,0
"Gastwirth","Normal2Var",1303655,10000,10,100,1,3,5,0,5e-04,-7.58670902213462e-05,0.00107586709022135,0.0043,0.00301750833078729,0.00558249166921271,0.014,0.0120672825064175,0.0159327174935825,140,43,5
"Gastwirth","Normal2Var",5154341,10000,10,100,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gastwirth","Normal2Var",49284498,10000,10,100,5,1,3,0,0.9667,0.962078171410022,0.971321828589978,0.9927,0.991031498842194,0.994368501157806,0.9967,0.995756579951042,0.997643420048958,9967,9927,9667
"Gastwirth","Normal2Var",95912,10000,10,100,5,3,5,0,0.3157,0.303726905241944,0.327673094758056,0.5676,0.557889980381153,0.577310019618847,0.6962,0.688634688816718,0.703765311183283,6962,5676,3157
"Gastwirth","Normal2Var",290350491,10000,10,100,5,1,5,0,0.0343,0.0296117146770513,0.0389882853229487,0.1037,0.0977245289349207,0.109675471065079,0.1711,0.164904990497507,0.177295009502493,1711,1037,343
