"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"SmoothFixed_6_asymp","Normal",682053,10000,10,10,0,1,1,0.0057,0.0037607133569851,0.0076392866430149,0.0406,0.0367317107111282,0.0444682892888718,0.0888,0.0841207177663236,0.0934792822336765,888,406,57
"SmoothFixed_6_asymp","Normal",33901,10000,10,10,0,3,1,0.005,0.00318305240581903,0.00681694759418097,0.0392,0.0353962181480006,0.0430037818519994,0.0848,0.0802172957112203,0.0893827042887797,848,392,50
"SmoothFixed_6_asymp","Normal",324009183,10000,10,10,0,5,1,0.0057,0.0037607133569851,0.0076392866430149,0.0405,0.036636276205524,0.044363723794476,0.0894,0.0847064820333677,0.0940935179666323,894,405,57
"SmoothFixed_6_asymp","Normal",853410,10000,10,10,0.5,1,0,0.0052,0.00334725598592358,0.00705274401407642,0.0338,0.0302580050466439,0.0373419949533561,0.0774,0.073004147538065,0.081795852461935,774,338,52
"SmoothFixed_6_asymp","Normal",1473840,10000,10,10,1.5,1,0,4e-04,-0.000115096949693939,0.000915096949693939,0.0061,0.0045738671727533,0.0076261328272467,0.0191,0.0168483807488887,0.0213516192511113,191,61,4
"SmoothFixed_6_asymp","Normal",5602870,10000,10,10,2,1,0,0,0,0,0.0011,0.000450299171618198,0.0017497008283818,0.0065,0.00517807591202255,0.00782192408797745,65,11,0
"SmoothFixed_6_asymp","Normal",34728431,10000,10,10,2.5,1,0,0,0,0,1e-04,-9.59901997549877e-05,0.000295990199754988,0.001,0.000480065487296717,0.00151993451270328,10,1,0
"SmoothFixed_6_asymp","Normal",30073,10000,10,10,0.5,3,0,0.0052,0.00334725598592358,0.00705274401407642,0.0388,0.0350148872976356,0.0425851127023644,0.0844,0.0798271177605803,0.0889728822394197,844,388,52
"SmoothFixed_6_asymp","Normal",2246453,10000,10,10,1.5,3,0,0.0039,0.00229442856754861,0.00550557143245139,0.0308,0.0274136009600757,0.0341863990399243,0.0762,0.0718355214148882,0.0805644785851119,762,308,39
"SmoothFixed_6_asymp","Normal",23534038,10000,10,10,2,3,0,0.0036,0.00205718458838914,0.00514281541161086,0.0267,0.0235403784755765,0.0298596215244235,0.0666,0.0624985547821408,0.0707014452178592,666,267,36
"SmoothFixed_6_asymp","Normal",115768,10000,10,10,2.5,3,0,0.0024,0.00113953816677219,0.0036604618332278,0.0184,0.0157659000037204,0.0210340999962796,0.0516,0.0479609625438037,0.0552390374561963,516,184,24
"SmoothFixed_6_asymp","Normal",1971982,10000,10,10,0.5,5,0,0.0061,0.0040942254270472,0.0081057745729528,0.0404,0.0365408480964854,0.0442591519035146,0.0888,0.0841207177663236,0.0934792822336765,888,404,61
"SmoothFixed_6_asymp","Normal",277183389,10000,10,10,1.5,5,0,0.0044,0.00269503824744835,0.00610496175255165,0.0356,0.0319683024654578,0.0392316975345422,0.0793,0.0748551043730167,0.0837448956269833,793,356,44
"SmoothFixed_6_asymp","Normal",1039643,10000,10,10,2,5,0,0.0042,0.0025340707064416,0.0058659292935584,0.0364,0.0327292470300496,0.0400707529699504,0.0815,0.0769992562509764,0.0860007437490236,815,364,42
"SmoothFixed_6_asymp","Normal",46659078,10000,10,10,2.5,5,0,0.0046,0.00285689482302874,0.00634310517697126,0.0321,0.0286451926689901,0.0355548073310099,0.0717,0.0674560558953051,0.0759439441046949,717,321,46
"SmoothFixed_6_asymp","Normal",299732,10000,10,10,1,1,0,0.0012,0.00030818299620606,0.00209181700379394,0.0176,0.01502274979903,0.02017725020097,0.0483,0.0447731295907313,0.0518268704092687,483,176,12
"SmoothFixed_6_asymp","Normal",2677001,10000,10,10,1,3,0,0.0048,0.00301958329256997,0.00658041670743003,0.0307,0.0273189284181491,0.0340810715818509,0.072,0.0677478738682866,0.0762521261317134,720,307,48
"SmoothFixed_6_asymp","Normal",109049409,10000,10,10,1,5,0,0.0043,0.0026144395204633,0.0059855604795367,0.0373,0.0335858796420148,0.0410141203579852,0.0827,0.0781692056129443,0.0872307943870557,827,373,43
"SmoothFixed_6_asymp","Normal",388579,10000,10,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SmoothFixed_6_asymp","Normal",34646698,10000,10,10,5,3,0,0,0,0,0.0033,0.00217592504805062,0.00442407495194938,0.015,0.0130004620690019,0.0169995379309981,150,33,0
