"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Yuen","Logistic",21168685,10000,20,20,1.5,3,0,0.0389,0.0339191329690601,0.0438808670309399,0.1347,0.128008504024839,0.141391495975161,0.2265,0.219614584315789,0.233385415684211,2265,1347,389
"Yuen","Logistic",22517,10000,20,20,2,3,0,0.0739,0.0671609757371631,0.0806390242628369,0.2097,0.201720948327928,0.217679051672072,0.3197,0.312028373407433,0.327371626592567,3197,2097,739
"Yuen","Logistic",34892,10000,20,20,2.5,3,0,0.1203,0.111919962378914,0.128680037621086,0.3018,0.292802836529128,0.310797163470872,0.4228,0.414673630737137,0.430926369262863,4228,3018,1203
"Yuen","Logistic",106393,10000,20,20,1,1,0,0.1857,0.175682853439798,0.195717146560202,0.4046,0.394980036467096,0.414219963532904,0.5379,0.52969866298321,0.54610133701679,5379,4046,1857
"Yuen","Logistic",604597,10000,20,20,1,3,0,0.0244,0.02042555338694,0.02837444661306,0.0888,0.0832246849981727,0.0943753150018273,0.1559,0.149932589556434,0.161867410443566,1559,888,244
"Yuen","Logistic",371048,10000,20,20,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Logistic",785267,10000,20,20,5,3,0,0.5621,0.549319727205275,0.574880272794725,0.8077,0.799975493287361,0.815424506712639,0.8905,0.885363232327195,0.895636767672805,8905,8077,5621
"Yuen","Logistic",138777,10000,20,20,0.5,5,0,0.0085,0.00613516044552701,0.010864839554473,0.051,0.0466880445456846,0.0553119554543154,0.1074,0.102306732521544,0.112493267478456,1074,510,85
"Yuen","Logistic",43282,10000,20,20,1,5,0,0.0128,0.00990430099526626,0.0156956990047337,0.0606,0.0559235352901577,0.0652764647098423,0.1174,0.112104805557196,0.122695194442804,1174,606,128
"Yuen","Logistic",34138941,10000,20,20,1.5,5,0,0.019,0.015483123134598,0.022516876865402,0.0808,0.0754584566221363,0.0861415433778637,0.1467,0.140879881434732,0.152520118565268,1467,808,190
"Yuen","Logistic",116265,10000,20,20,2,5,0,0.0296,0.0252341671115371,0.0339658328884629,0.1102,0.104062477894655,0.116337522105345,0.1864,0.179993890965524,0.192806109034476,1864,1102,296
"Yuen","Logistic",59782069,10000,20,20,2.5,5,0,0.0383,0.0333561526384469,0.0432438473615532,0.1381,0.131337903705033,0.144862096294967,0.2239,0.217042721458481,0.230757278541519,2239,1381,383
"Yuen","Logistic",167394,10000,20,20,5,5,0,0.1888,0.178718832639329,0.198881167360671,0.4132,0.403548800781167,0.422851199218833,0.5427,0.534505048006988,0.550894951993012,5427,4132,1888
"Yuen","Logistic",541106,10000,20,20,3,1,0,0.9862,0.983194837914212,0.989205162085788,0.9989,0.998250299171618,0.999549700828382,0.9998,0.999567385133966,1.00003261486603,9998,9989,9862
"Yuen","Logistic",291235,10000,20,20,3,3,0,0.1771,0.167266034724142,0.186933965275858,0.4098,0.400160785360124,0.419439214639876,0.5328,0.52459271664883,0.541007283351171,5328,4098,1771
"Yuen","Logistic",3549574,10000,20,20,3,5,0,0.0557,0.0497921637250364,0.0616078362749636,0.1747,0.167257678169711,0.182142321830289,0.2736,0.266266490370798,0.280933509629202,2736,1747,557
"Yuen","Logistic",19427803,10000,20,20,0.5,2,0,0.0173,0.0139412367841576,0.0206587632158424,0.0739,0.0687724815391458,0.0790275184608541,0.1387,0.133014333834829,0.144385666165171,1387,739,173
"Yuen","Logistic",6156699,10000,20,20,1,2,0,0.0408,0.0357039870227858,0.0458960129772142,0.1378,0.131044077026372,0.144555922973628,0.2226,0.215756933657555,0.229443066342445,2226,1378,408
"Yuen","Logistic",27258870,10000,20,20,1.5,2,0,0.0914,0.083976557947104,0.0988234420528959,0.2476,0.239140283974128,0.256059716025872,0.3664,0.358474051993509,0.374325948006491,3664,2476,914
"Yuen","Logistic",1151934,10000,20,20,2,2,0,0.1734,0.163647451792616,0.183152548207384,0.3959,0.38631475451173,0.40548524548827,0.5342,0.525994263135349,0.542405736864651,5342,3959,1734
"Yuen","Logistic",61103818,10000,20,20,2.5,2,0,0.2932,0.281473291975163,0.304926708024837,0.5587,0.548967769848097,0.568432230151902,0.6913,0.683700806635124,0.698899193364876,6913,5587,2932
