"method","distribution","seed","N","n1","n2","delta","scale","lambda3","lambda4","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"CVM","GLDLS",1115869,10000,10,100,0,2,-0.1,-0.1,1,0.0102,0.00761166986137858,0.0127883301386214,0.0534,0.0489933358750184,0.0578066641249816,0.1045,0.099467812175666,0.109532187824334,1045,534,102
"CVM","GLDLS",47556,10000,10,100,0,2,-0.2,-0.2,1,0.0092,0.00674057959837363,0.0116594204016264,0.0451,0.0410325400163739,0.0491674599836261,0.0953,0.0904698051808674,0.100130194819133,953,451,92
"CVM","GLDLS",2619990,10000,10,100,0.5,2,-0.002,-0.002,0,0.1771,0.167266034724142,0.186933965275858,0.3841,0.374566918037151,0.393633081962849,0.5125,0.504277570714237,0.520722429285763,5125,3841,1771
"CVM","GLDLS",2758628,10000,10,100,0.5,2,-0.002,-0.02,0,0.1775,0.167657328500859,0.187342671499141,0.388,0.378449026386802,0.397550973613198,0.5116,0.50337721380993,0.51982278619007,5116,3880,1775
"CVM","GLDLS",901010,10000,10,100,0.5,2,-0.002,-0.05,0,0.1688,0.159150943551359,0.178449056448641,0.3772,0.367700161650554,0.386699838349446,0.5058,0.497575553396617,0.514024446603383,5058,3772,1688
"CVM","GLDLS",48447,10000,10,100,0.5,2,-0.002,-0.1,0,0.1647,0.155145369446158,0.174254630553842,0.3676,0.358149827123359,0.377050172876641,0.4911,0.482876303107727,0.499323696892273,4911,3676,1647
"CVM","GLDLS",44711,10000,10,100,0.5,2,-0.002,-0.2,0,0.1548,0.145482249418014,0.164117750581986,0.3362,0.32694079818939,0.34545920181061,0.4525,0.444312199433952,0.460687800566048,4525,3362,1548
"CVM","GLDLS",21571664,10000,10,100,1,2,-0.002,-0.002,0,0.7494,0.738236683539733,0.760563316460267,0.9067,0.900999293249289,0.912400706750711,0.9476,0.943934408440702,0.951265591559298,9476,9067,7494
"CVM","GLDLS",619998,10000,10,100,1,2,-0.002,-0.02,0,0.7452,0.733975112587999,0.756424887412001,0.9008,0.894940964948253,0.906659035051747,0.9446,0.940836908700138,0.948363091299862,9446,9008,7452
"CVM","GLDLS",155763,10000,10,100,1,2,-0.002,-0.05,0,0.7242,0.712687430901561,0.735712569098439,0.8868,0.880589992466865,0.893010007533136,0.9371,0.933106219483625,0.941093780516375,9371,8868,7242
"CVM","GLDLS",176548191,10000,10,100,1,2,-0.002,-0.1,0,0.695,0.683139904647938,0.706860095352062,0.8753,0.868824582683286,0.881775417316714,0.9305,0.926316724247151,0.934683275752849,9305,8753,6950
"CVM","GLDLS",28254386,10000,10,100,1,2,-0.002,-0.2,0,0.6388,0.626426225896605,0.651173774103395,0.8391,0.831898201700242,0.846301798299758,0.9036,0.898744963152395,0.908455036847605,9036,8391,6388
"CVM","GLDLS",3104197,10000,10,100,1.5,2,-0.002,-0.002,0,0.984,0.980767761497909,0.987232238502091,0.997,0.995928075301152,0.998071924698848,0.9995,0.999132258787495,0.999867741212506,9995,9970,9840
"CVM","GLDLS",126655449,10000,10,100,1.5,2,-0.002,-0.02,0,0.9799,0.976284779706045,0.983515220293955,0.9971,0.996046039272838,0.998153960727162,0.9991,0.998606722124989,0.999593277875011,9991,9971,9799
"CVM","GLDLS",332787570,10000,10,100,1.5,2,-0.002,-0.05,0,0.9739,0.969793013311063,0.978006986688937,0.9947,0.993276884774307,0.996123115225693,0.9978,0.997029275805557,0.998570724194443,9978,9947,9739
"CVM","GLDLS",351652,10000,10,100,1.5,2,-0.002,-0.1,0,0.9623,0.957393500299307,0.967206499700693,0.9923,0.990586741364067,0.994013258635933,0.9964,0.995414778201825,0.997385221798175,9964,9923,9623
"CVM","GLDLS",74361005,10000,10,100,1.5,2,-0.002,-0.2,0,0.9362,0.929904350861599,0.942495649138402,0.9835,0.981003191549197,0.985996808450803,0.9919,0.990425508216376,0.993374491783624,9919,9835,9362
"CVM","GLDLS",60359224,10000,10,100,2,2,-0.002,-0.002,0,0.9998,0.999435735018296,1.0001642649817,1,1,1,1,1,1,10000,10000,9998
"CVM","GLDLS",235013019,10000,10,100,2,2,-0.002,-0.02,0,0.9993,0.998618693044967,0.999981306955033,1,1,1,1,1,1,10000,10000,9993
"CVM","GLDLS",1117477,10000,10,100,2,2,-0.002,-0.05,0,0.999,0.99818580467798,0.99981419532202,1,1,1,1,1,1,10000,10000,9990
"CVM","GLDLS",283330342,10000,10,100,2,2,-0.002,-0.1,0,0.9975,0.99621361100751,0.99878638899249,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9975
"CVM","GLDLS",10668023,10000,10,100,2,2,-0.002,-0.2,0,0.9947,0.992829619989089,0.996570380010911,0.9991,0.998512264659562,0.999687735340438,0.9997,0.999415120383714,0.999984879616286,9997,9991,9947
"CVM","GLDLS",211167301,10000,10,100,2.5,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","GLDLS",3585695,10000,10,100,2.5,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","GLDLS",10881252,10000,10,100,2.5,2,-0.002,-0.05,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"CVM","GLDLS",101281,10000,10,100,2.5,2,-0.002,-0.1,0,0.9998,0.999435735018296,1.0001642649817,1,1,1,1,1,1,10000,10000,9998
"CVM","GLDLS",1434405,10000,10,100,2.5,2,-0.002,-0.2,0,0.9985,0.997503068031208,0.999496931968792,0.9998,0.999522841861747,1.00007715813825,1,1,1,10000,9998,9985
