"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"HFR","Cauchy",207852863,10000,10,10,2.5,0.5,2,0,0.2026,0.192246106468027,0.212953893531973,0.4407,0.43096916729146,0.45043083270854,0.5662,0.558047409872936,0.574352590127064,5662,4407,2026
"HFR","Cauchy",810239,10000,10,10,2.5,1,2,0,0.1595,0.15006818961378,0.16893181038622,0.3806,0.371083526034166,0.390116473965834,0.519,0.51078094059533,0.52721905940467,5190,3806,1595
"HFR","Cauchy",78643,10000,10,10,5,1,1,0,0.6638,0.651630763334627,0.675969236665373,0.8769,0.870460381596523,0.883339618403477,0.9416,0.937742503410552,0.945457496589448,9416,8769,6638
"HFR","Cauchy",440484,10000,10,10,5,0.5,0.5,0,0.8024,0.792142659114126,0.812657340885874,0.915,0.909533918771185,0.920466081228815,0.9831,0.980979647324152,0.985220352675848,9831,9150,8024
"HFR","Cauchy",212908325,10000,10,10,5,2,2,0,0.3547,0.342375841205712,0.367024158794288,0.6279,0.618426048701075,0.637373951298925,0.7534,0.746309526367364,0.760490473632636,7534,6279,3547
"HFR","Cauchy",82672,10000,10,10,5,0.5,2,0,0.4953,0.482420569050971,0.508179430949029,0.7749,0.766714095959614,0.783085904040386,0.8501,0.844227787991823,0.855972212008177,8501,7749,4953
"HFR","Cauchy",8640888,10000,10,10,5,1,2,0,0.4496,0.436785601585576,0.462414398414424,0.7363,0.727663484903643,0.744936515096357,0.834,0.827879273530863,0.840120726469137,8340,7363,4496
"HFR","Cauchy",174595450,10000,10,10,5,0.5,1,0,0.7066,0.6948709529076,0.7183290470924,0.8995,0.893606955968262,0.905393044031738,0.9572,0.953870422471784,0.960529577528216,9572,8995,7066
"HFR","Cauchy",61777638,10000,10,10,0.5,0.5,1,0,0.029,0.0246773062058018,0.0333226937941982,0.1082,0.102111596376586,0.114288403623414,0.1956,0.189074912220085,0.202125087779915,1956,1082,290
"HFR","Cauchy",68692,10000,10,10,1,0.5,1,0,0.103,0.0951700192821693,0.110829980717831,0.2834,0.274567281365831,0.292232718634169,0.4143,0.406196717477172,0.422403282522828,4143,2834,1030
