"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"WMW_Asymp","Cauchy",21589769,1000,20,20,0.5,1,2,0,0.021,0.00931989217584016,0.0326801078241598,0.093,0.0749988111059297,0.11100118889407,0.158,0.139026367192865,0.176973632807135
"WMW_Asymp","Cauchy",7058476,1000,20,20,1,1,1,0,0.129,0.101694521509704,0.156305478490296,0.331,0.301833579883709,0.360166420116291,0.443,0.41715983021002,0.46884016978998
"WMW_Asymp","Cauchy",117185,1000,20,20,1,0.5,0.5,0,0.579,0.538781470414944,0.619218529585056,0.821,0.79723957714181,0.84476042285819,0.883,0.86627988789586,0.89972011210414
"WMW_Asymp","Cauchy",532623,1000,20,20,1,2,2,0,0.04,0.0240371118402715,0.0559628881597285,0.138,0.116622877424686,0.159377122575314,0.221,0.199416057867595,0.242583942132405
"WMW_Asymp","Cauchy",362996,1000,20,20,1,0.5,2,0,0.104,0.0791333928574081,0.128866607142592,0.261,0.2337793466941,0.2882206533059,0.361,0.336015542011582,0.385984457988418
"WMW_Asymp","Cauchy",27268,1000,20,20,1,1,2,0,0.062,0.0423554030569217,0.0816445969430783,0.198,0.173301200158712,0.222698799841288,0.29,0.266395539669376,0.313604460330624
"WMW_Asymp","Cauchy",44539,1000,20,20,1.5,1,1,0,0.342,0.303356908923638,0.380643091076362,0.611,0.580782990776716,0.641217009223284,0.716,0.692542507644678,0.739457492355322
"WMW_Asymp","Cauchy",169611448,1000,20,20,1.5,0.5,0.5,0,0.844,0.814441704865402,0.873558295134598,0.949,0.935364399595177,0.962635600404823,0.97,0.961126143594806,0.978873856405194
"WMW_Asymp","Cauchy",33986066,1000,20,20,1.5,2,2,0,0.072,0.0509435043462593,0.0930564956537407,0.236,0.209681644306682,0.262318355693318,0.338,0.31339330721328,0.36260669278672
"WMW_Asymp","Cauchy",361961,1000,20,20,1.5,0.5,2,0,0.237,0.202359647665533,0.271640352334467,0.464,0.433090110216955,0.494909889783045,0.588,0.562396273857112,0.613603726142888
"WMW_Asymp","Cauchy",3777669,1000,20,20,1.5,1,2,0,0.162,0.131985896537528,0.192014103462472,0.355,0.325341436986934,0.384658563013066,0.486,0.460000464059911,0.511999535940089
"WMW_Asymp","Cauchy",50407636,1000,20,20,2,1,1,0,0.547,0.5064502087451,0.5875497912549,0.812,0.787783408794795,0.836216591205205,0.885,0.868404648410624,0.901595351589376
