"method","distribution","seed","N","n1","n2","delta","rate1","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"HFR","Exp",88914,10000,10,10,2.5,0.5,0,0.6231,0.610616458681734,0.635583541318266,0.8515,0.844530339488899,0.858469660511101,0.9229,0.918511961652062,0.927288038347938,9229,8515,6231
"HFR","Exp",53594,10000,10,10,2.5,0.25,0,0.2583,0.24702485329678,0.26957514670322,0.5536,0.543856472728709,0.563343527271291,0.6693,0.66156084736229,0.67703915263771,6693,5536,2583
"HFR","Exp",23154,10000,10,10,2.5,0.125,0,0.0634,0.0571227768988076,0.0696772231011924,0.2434,0.234988963322491,0.251811036677509,0.3477,0.339865849022531,0.355534150977469,3477,2434,634
"HFR","Exp",50839,10000,10,10,5,1,0,0.9699,0.965498582294462,0.974301417705538,0.988,0.985865848890074,0.990134151109926,0.9998,0.999567385133966,1.00003261486603,9998,9880,9699
"HFR","Exp",204482029,10000,10,10,5,0.5,0,0.8114,0.801322931643027,0.821477068356973,0.9314,0.926445654997237,0.936354345002763,0.9911,0.989555031448225,0.992644968551775,9911,9314,8114
"HFR","Exp",6357282,10000,10,10,5,0.25,0,0.6183,0.605785700000338,0.630814299999662,0.8489,0.841880332033037,0.855919667966963,0.9239,0.919538150123402,0.928261849876598,9239,8489,6183
"HFR","Exp",119238402,10000,10,10,5,0.12,0,0.2417,0.230671798011501,0.252728201988499,0.5279,0.518115268730599,0.537684731269401,0.6429,0.635018070604035,0.650781929395965,6429,5279,2417
"HFR","Exp",47933236,10000,10,10,0,1.5,1,0.0086,0.00622141025800917,0.0109785897419908,0.0552,0.0507239435756908,0.0596760564243092,0.0996,0.0946737855402348,0.104526214459765,996,552,86
"HFR","Exp",11096289,10000,10,10,0.5,1.5,0,0.3488,0.336523027225238,0.361076972774762,0.6545,0.645179592028242,0.663820407971757,0.7576,0.750550599369478,0.764649400630522,7576,6545,3488
"HFR","Exp",211574082,10000,10,10,1,1.5,0,0.6901,0.678187232644955,0.702012767355045,0.8828,0.876495494332971,0.889104505667029,0.9539,0.95045040754422,0.95734959245578,9539,8828,6901
"HFR","Exp",2773813,10000,10,10,1.5,1.5,0,0.7976,0.787249920505763,0.807950079494237,0.9274,0.922314215808904,0.932485784191096,0.9883,0.986531100208102,0.990068899791897,9883,9274,7976
"HFR","Exp",301908368,10000,10,10,2,1.5,0,0.8522,0.843057734264395,0.861342265735605,0.9394,0.934723535290158,0.944076464709842,0.9956,0.994511233663452,0.996688766336548,9956,9394,8522
"HFR","Exp",301548,10000,10,10,2.5,1.5,0,0.9088,0.901383868242361,0.916216131757639,0.9612,0.957414887297636,0.964985112702364,0.9987,0.998107272464133,0.999292727535867,9987,9612,9088
"HFR","Exp",31111,10000,10,10,5,1.5,0,0.9971,0.995714794472873,0.998485205527127,0.9985,0.997741464806354,0.999258535193646,1,1,1,10000,9985,9971
"HFR","Exp",1381413,10000,20,20,0,1,1,0.0099,0.00734963120325236,0.0124503687967476,0.0496,0.0453445046193892,0.0538554953806108,0.0984,0.0935002896965637,0.103299710303436,984,496,99
"HFR","Exp",172414,10000,20,20,0,0.5,1,0.0096,0.00708818996570521,0.0121118100342948,0.0504,0.0461121291840355,0.0546878708159645,0.0957,0.0908607491323785,0.100539250867621,957,504,96
"HFR","Exp",339428630,10000,20,20,0,0.25,1,0.0084,0.00604899387398841,0.0107510061260116,0.0487,0.0444812936141988,0.0529187063858012,0.0948,0.0899811618092739,0.0996188381907261,948,487,84
"HFR","Exp",46682,10000,20,20,0,0.125,1,0.0085,0.00613516044552701,0.010864839554473,0.0502,0.0459201946967648,0.0544798053032352,0.0987,0.093793642789016,0.103606357210984,987,502,85
"HFR","Exp",47294397,10000,20,20,0.5,1,0,0.5126,0.49972409030708,0.52547590969292,0.7599,0.751527977754545,0.768272022245455,0.8408,0.834781562075222,0.846818437924778,8408,7599,5126
"HFR","Exp",104470,10000,20,20,0.5,0.5,0,0.1277,0.119102459237707,0.136297540762293,0.3392,0.329920618922708,0.348479381077292,0.4577,0.449504486675456,0.465895513324544,4577,3392,1277
