"method","distribution","seed","N","n1","n2","delta","rate1","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Mood","Exp",284654138,10000,10,10,1,0.25,0,0.0039,0.00229442856754861,0.00550557143245139,0.0479,0.0437143287928458,0.0520856712071542,0.0479,0.0443870259511384,0.0514129740488616,479,479,39
"Mood","Exp",69654,10000,10,10,1,0.125,0,0.0019,0.000778214849062442,0.00302178515093756,0.031,0.027602974501126,0.034397025498874,0.031,0.0281489250277308,0.0338510749722692,310,310,19
"Mood","Exp",218877496,10000,10,10,1.5,1,0,0.4375,0.424721021167558,0.450278978832442,0.7792,0.771070195954539,0.787329804045461,0.7792,0.772376771604702,0.786023228395298,7792,7792,4375
"Mood","Exp",201533713,10000,10,10,1.5,0.5,0,0.0675,0.0610371784366269,0.0739628215633731,0.2939,0.284971284806513,0.302828715193487,0.2939,0.286406256891181,0.301393743108819,2939,2939,675
"Mood","Exp",11157786,10000,10,10,1.5,0.25,0,0.0099,0.00734963120325236,0.0124503687967476,0.0856,0.0801164594118034,0.0910835405881966,0.0856,0.0809977427206207,0.0902022572793793,856,856,99
"Mood","Exp",27040,10000,10,10,1.5,0.125,0,0.0032,0.00174512774259181,0.00465487225740819,0.0375,0.0337763223823752,0.0412236776176248,0.0375,0.034374770570922,0.040625229429078,375,375,32
"Mood","Exp",440546,10000,10,10,2,1,0,0.7027,0.690925884546545,0.714474115453455,0.9343,0.929443963632591,0.939156036367409,0.9343,0.930224398048782,0.938375601951218,9343,9343,7027
"Mood","Exp",67300978,10000,10,10,2,0.5,0,0.1551,0.145774880355801,0.164425119644199,0.4704,0.460617187808488,0.480182812191512,0.4704,0.462189425482124,0.478610574517876,4704,4704,1551
"Mood","Exp",40104337,10000,10,10,2,0.25,0,0.0185,0.0150288220779683,0.0219711779220317,0.1381,0.131337903705033,0.144862096294967,0.1381,0.13242466918101,0.14377533081899,1381,1381,185
"Mood","Exp",52888,10000,10,10,2,0.125,0,0.0033,0.00182264434886653,0.00477735565113347,0.0465,0.0423729199135466,0.0506270800864534,0.0465,0.0430362006417266,0.0499637993582734,465,465,33
"Mood","Exp",14597070,10000,10,10,2.5,1,0,0.8592,0.850240282423651,0.868159717576349,0.9803,0.977576240953094,0.983023759046906,0.9803,0.978013987942776,0.982586012057224,9803,9803,8592
"Mood","Exp",480225,10000,10,10,2.5,0.5,0,0.2844,0.272778937934454,0.296021062065546,0.645,0.635621138875109,0.654378861124891,0.645,0.637128455841609,0.652871544158391,6450,6450,2844
"Mood","Exp",46599,10000,10,10,2.5,0.25,0,0.0402,0.035140014666494,0.045259985333506,0.2108,0.202805617698809,0.218794382301191,0.2108,0.204090429140072,0.217509570859928,2108,2108,402
"Mood","Exp",74928,10000,10,10,2.5,0.125,0,0.0056,0.00367770325743812,0.00752229674256188,0.0624,0.0576591396183393,0.0671408603816607,0.0624,0.0584210636082491,0.0663789363917509,624,624,56
"Mood","Exp",26085006,10000,10,10,5,1,0,0.9991,0.998327547838281,0.999872452161719,1,1,1,1,1,1,10000,10000,9991
"Mood","Exp",37165121,10000,10,10,5,0.5,0,0.8543,0.845211738016861,0.863388261983139,0.9814,0.978751892750208,0.984048107249792,0.9814,0.979177481415353,0.983622518584647,9814,9814,8543
"Mood","Exp",725125,10000,10,10,5,0.25,0,0.2889,0.277224245118199,0.300575754881801,0.6535,0.644173246757848,0.662826753242152,0.6535,0.645672189243193,0.661327810756806,6535,6535,2889
"Mood","Exp",162545391,10000,10,10,5,0.12,0,0.0342,0.0295183115208361,0.0388816884791639,0.1935,0.185757187510988,0.201242812489012,0.1935,0.187001568089579,0.199998431910421,1935,1935,342
"Mood","Exp",393806,10000,10,10,0,1.5,1,0.0011,0.000246107482698203,0.0019538925173018,0.0236,0.020624732911754,0.026575267088246,0.0236,0.0211029008366507,0.0260970991633493,236,236,11
"Mood","Exp",86722,10000,10,10,0.5,1.5,0,0.0656,0.0592222984344465,0.0719777015655535,0.2908,0.281899023879506,0.299700976120494,0.2908,0.283329537898871,0.298270462101129,2908,2908,656
"Mood","Exp",180512293,10000,10,10,1,1.5,0,0.4381,0.425319083388424,0.450880916611576,0.7825,0.77441410913999,0.79058589086001,0.7825,0.77571362731392,0.78928637268608,7825,7825,4381
