"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarEqual","ghEqualK",2920835,10000,10,10,2,3,3,3,0.2,0,0.0627,0.0564551941954216,0.0689448058045784,0.1939,0.186151111059874,0.201648888940126,0.2931,0.285612224715246,0.300587775284754,2931,1939,627
"TTest_VarEqual","ghEqualK",59940,10000,10,10,2,3,1,3,0.2,0,0.1267,0.118131281093376,0.135268718906624,0.3214,0.312246526359551,0.330553473640449,0.4473,0.43912081401466,0.45547918598534,4473,3214,1267
"TTest_VarEqual","ghEqualK",49697750,10000,10,10,2,3,-1,1,0.2,0,0.2285,0.217684242881129,0.239315757118871,0.639,0.629586305473407,0.648413694526593,0.8161,0.809727226900636,0.822472773099364,8161,6390,2285
"TTest_VarEqual","ghEqualK",20047,10000,10,10,2,3,-3,3,0.2,0,0.6195,0.606993267973703,0.632006732026297,0.9422,0.93762604865509,0.94677395134491,0.9875,0.98567236502294,0.989327634977061,9875,9422,6195
"TTest_VarEqual","ghEqualK",97948028,10000,10,10,2,3,-1,3,0.2,0,0.4088,0.39613606960195,0.42146393039805,0.8263,0.818874514455633,0.833725485544367,0.9359,0.931870885209879,0.939929114790121,9359,8263,4088
"TTest_VarEqual","ghEqualK",337949595,10000,10,10,2,3,1,-3,0.2,0,0.0126,0.00972672170157083,0.0154732782984292,0.0502,0.0459201946967648,0.0544798053032352,0.1131,0.107890038281813,0.118309961718187,1131,502,126
"TTest_VarEqual","ghEqualK",6705970,10000,10,10,2.5,3,1,1,0.2,0,0.1134,0.105231990213146,0.121568009786854,0.2843,0.275458824535075,0.293141175464925,0.3959,0.387855240393773,0.403944759606227,3959,2843,1134
"TTest_VarEqual","ghEqualK",1403368,10000,10,10,2.5,3,3,3,0.2,0,0.1064,0.0984569325085642,0.114343067491436,0.2684,0.259714712970178,0.277085287029822,0.3767,0.368729009788064,0.384670990211936,3767,2684,1064
"TTest_VarEqual","ghEqualK",234983281,10000,10,10,2.5,3,1,3,0.2,0,0.1878,0.177739370741449,0.197860629258551,0.4027,0.393087349695656,0.412312650304344,0.5233,0.515083935394072,0.531516064605927,5233,4027,1878
"TTest_VarEqual","ghEqualK",1916919,10000,10,10,2.5,3,-1,1,0.2,0,0.3614,0.349024738352378,0.373775261647622,0.7677,0.759422933459637,0.775977066540363,0.9019,0.897006950610818,0.906793049389182,9019,7677,3614
"TTest_VarEqual","ghEqualK",49175745,10000,10,10,2.5,3,-3,3,0.2,0,0.7641,0.753163334509214,0.775036665490786,0.9725,0.969294710777481,0.97570528922252,0.9939,0.992619138519989,0.995180861480011,9939,9725,7641
"TTest_VarEqual","ghEqualK",501564,10000,10,10,2.5,3,-1,3,0.2,0,0.5697,0.556945758340959,0.582454241659041,0.9116,0.906036035349645,0.917163964650355,0.9746,0.972011811136895,0.977188188863105,9746,9116,5697
"TTest_VarEqual","ghEqualK",28960,10000,10,10,2.5,3,1,-3,0.2,0,0.0205,0.0168497298300537,0.0241502701699463,0.0573,0.0527446669371384,0.0618553330628616,0.1079,0.102796320494195,0.113003679505805,1079,573,205
"TTest_VarEqual","ghEqualK",252084,10000,20,20,0,3,1,1,0.2,1,0.0053,0.00342961998908885,0.00717038001091115,0.0401,0.0362546023770746,0.0439453976229254,0.0939,0.0891017070034256,0.0986982929965744,939,401,53
"TTest_VarEqual","ghEqualK",1695637,10000,20,20,0,3,3,3,0.2,1,0.0058,0.00384387440854734,0.00775612559145266,0.0432,0.0392151816551316,0.0471848183448684,0.0936,0.0888085851440728,0.0983914148559272,936,432,58
"TTest_VarEqual","ghEqualK",480162,10000,20,20,0,3,-3,-3,0.2,1,0.0059,0.00392718254677631,0.00787281745322369,0.0452,0.041128246354014,0.049271753645986,0.0981,0.0932069506108179,0.102993049389182,981,452,59
"TTest_VarEqual","ghEqualK",1057829,10000,20,20,0,3,-1,-1,0.2,1,0.006,0.00401063406925724,0.00798936593074276,0.0389,0.0351102098677631,0.0426897901322369,0.0901,0.0853899541988453,0.0948100458011547,901,389,60
"TTest_VarEqual","ghEqualK",327683918,10000,20,20,0.5,3,1,1,0.2,0,0.011,0.00831316902087236,0.0136868309791276,0.0572,0.0526484022645229,0.0617515977354771,0.1163,0.111026387839272,0.121573612160728,1163,572,110
"TTest_VarEqual","ghEqualK",1297818,10000,20,20,0.5,3,3,3,0.2,0,0.0127,0.00981548841415119,0.0155845115858488,0.0595,0.0548634606051496,0.0641365393948504,0.1207,0.115340946731486,0.126059053268514,1207,595,127
"TTest_VarEqual","ghEqualK",855400,10000,20,20,0.5,3,1,3,0.2,0,0.0415,0.0363623328369385,0.0466376671630615,0.1545,0.147416023379485,0.161583976620515,0.2466,0.239509526367364,0.253690473632636,2466,1545,415
"TTest_VarEqual","ghEqualK",24836138,10000,20,20,0.5,3,-1,1,0.2,0,0.219,0.208346472456205,0.229653527543795,0.565,0.555283162860272,0.574716837139728,0.735,0.727740068737412,0.742259931262588,7350,5650,2190
"TTest_VarEqual","ghEqualK",299227,10000,20,20,0.5,3,-3,3,0.2,0,0.7376,0.726267173811082,0.748932826188918,0.958,0.954068453006767,0.961931546993233,0.989,0.987284224782351,0.990715775217649,9890,9580,7376
"TTest_VarEqual","ghEqualK",34153,10000,20,20,0.5,3,-1,3,0.2,0,0.4608,0.447959644860179,0.473640355139821,0.8141,0.806475091374292,0.821724908625708,0.9202,0.915742324377447,0.924657675622553,9202,8141,4608
"TTest_VarEqual","ghEqualK",830715,10000,20,20,0.5,3,1,-3,0.2,0,0.1385,0.129601877378773,0.147398122621227,0.4566,0.44683698757604,0.46636301242396,0.6453,0.637429952943865,0.653170047056135,6453,4566,1385
"TTest_VarEqual","ghEqualK",48172,10000,20,20,1,3,1,1,0.2,0,0.0297,0.0253270239476055,0.0340729760523945,0.1125,0.106306779916715,0.118693220083285,0.1953,0.188778702326931,0.201821297673069,1953,1125,297
"TTest_VarEqual","ghEqualK",4941338,10000,20,20,1,3,3,3,0.2,0,0.0258,0.0217160560378066,0.0298839439621934,0.1054,0.099381464539076,0.111418535460924,0.1908,0.184336272715809,0.197263727284191,1908,1054,258
"TTest_VarEqual","ghEqualK",202535,10000,20,20,1,3,1,3,0.2,0,0.0913,0.0838802117472629,0.0987197882527371,0.257,0.24843520367084,0.26556479632916,0.3714,0.363451703850566,0.379348296149434,3714,2570,913
"TTest_VarEqual","ghEqualK",3986022,10000,20,20,1,3,-1,1,0.2,0,0.384,0.371471420678529,0.396528579321471,0.752,0.743535704201766,0.760464295798234,0.875,0.869559673866623,0.880440326133377,8750,7520,3840
"TTest_VarEqual","ghEqualK",625607,10000,20,20,1,3,-3,3,0.2,0,0.8792,0.87080495234968,0.887595047650319,0.9871,0.984888273087743,0.989311726912257,0.9973,0.996446387641974,0.998153612358026,9973,9871,8792
"TTest_VarEqual","ghEqualK",357704,10000,20,20,1,3,-1,3,0.2,0,0.6698,0.657685458981303,0.681914541018697,0.9312,0.926238970904177,0.936161029095823,0.9753,0.972746807905626,0.977853192094374,9753,9312,6698
"TTest_VarEqual","ghEqualK",192636,10000,20,20,1,3,1,-3,0.2,0,0.0592,0.0531206749289139,0.0652793250710861,0.2767,0.26793160948762,0.28546839051238,0.4553,0.447107934518647,0.463492065481353,4553,2767,592
"TTest_VarEqual","ghEqualK",40658,10000,20,20,1.5,3,1,1,0.2,0,0.0723,0.0656285722721972,0.0789714277278028,0.204,0.196101807963844,0.211898192036156,0.3058,0.298220737520583,0.313379262479417,3058,2040,723
"TTest_VarEqual","ghEqualK",18112426,10000,20,20,1.5,3,3,3,0.2,0,0.0668,0.0603683640362521,0.0732316359637479,0.1952,0.187431450061073,0.202968549938927,0.2981,0.290575381057823,0.305624618942177,2981,1952,668
"TTest_VarEqual","ghEqualK",152436423,10000,20,20,1.5,3,1,3,0.2,0,0.1691,0.159444115950999,0.178755884049001,0.3778,0.368297189879536,0.387302810120464,0.4986,0.490375032242063,0.506824967757937,4986,3778,1691
"TTest_VarEqual","ghEqualK",69525960,10000,20,20,1.5,3,-1,1,0.2,0,0.5896,0.576928492873585,0.602271507126415,0.8836,0.87731420207719,0.88988579792281,0.9517,0.948173129590731,0.955226870409269,9517,8836,5896
"TTest_VarEqual","ghEqualK",100449,10000,20,20,1.5,3,-3,3,0.2,0,0.9522,0.946704288887103,0.957695711112897,0.9962,0.994994072668193,0.997405927331807,0.9995,0.999132258787495,0.999867741212506,9995,9962,9522
"TTest_VarEqual","ghEqualK",3624231,10000,20,20,1.5,3,-1,3,0.2,0,0.833,0.823392141575065,0.842607858424935,0.9784,0.975550680377634,0.981249319622366,0.9963,0.99530123841595,0.99729876158405,9963,9784,8330
"TTest_VarEqual","ghEqualK",42965338,10000,20,20,1.5,3,1,-3,0.2,0,0.0234,0.0195058547421361,0.0272941452578639,0.1461,0.139177153755398,0.153022846244602,0.2819,0.274498735863721,0.289301264136279,2819,1461,234
"TTest_VarEqual","ghEqualK",223044,10000,20,20,2,3,1,1,0.2,0,0.1336,0.124835880117165,0.142364119882835,0.3176,0.308475358144102,0.326724641855898,0.4394,0.43123563381498,0.44756436618502,4394,3176,1336
"TTest_VarEqual","ghEqualK",5619259,10000,20,20,2,3,3,3,0.2,0,0.1253,0.116771926053439,0.133828073946561,0.2977,0.288737961136349,0.306662038863652,0.407,0.398918528353233,0.415081471646767,4070,2977,1253
"TTest_VarEqual","ghEqualK",23052,10000,20,20,2,3,1,3,0.2,0,0.2713,0.259846317495292,0.282753682504708,0.4928,0.483001016116678,0.502598983883322,0.6131,0.6050881847653,0.6211118152347,6131,4928,2713
"TTest_VarEqual","ghEqualK",1009345,10000,20,20,2,3,-1,1,0.2,0,0.7737,0.762921100216726,0.784478899783274,0.9602,0.956368415054628,0.964031584945372,0.9891,0.987391955221028,0.990808044778972,9891,9602,7737
"TTest_VarEqual","ghEqualK",3858623,10000,20,20,2,3,-3,3,0.2,0,0.978,0.974221437357724,0.981778562642275,0.9981,0.997246467819939,0.998953532180061,0.9994,0.998997179837769,0.999802820162231,9994,9981,9780
"TTest_VarEqual","ghEqualK",61276524,10000,20,20,2,3,-1,3,0.2,0,0.9269,0.920194657155606,0.933605342844394,0.9926,0.990920194237895,0.994279805762105,0.9987,0.998107272464133,0.999292727535867,9987,9926,9269
"TTest_VarEqual","ghEqualK",223627,10000,20,20,2,3,1,-3,0.2,0,0.0106,0.00796193954184822,0.0132380604581518,0.0755,0.0703217501064549,0.0806782498935451,0.1696,0.163426627308059,0.175773372691941,1696,755,106
"TTest_VarEqual","ghEqualK",19295,10000,20,20,2.5,3,1,1,0.2,0,0.2333,0.222405282845198,0.244194717154802,0.448,0.438253142487961,0.457746857512039,0.5633,0.555141179585947,0.571458820414053,5633,4480,2333
"TTest_VarEqual","ghEqualK",17224,10000,20,20,2.5,3,3,3,0.2,0,0.2077,0.197250176987331,0.218149823012668,0.4216,0.411921222313205,0.431278777686795,0.5367,0.528497186263313,0.544902813736687,5367,4216,2077
"TTest_VarEqual","ghEqualK",30754750,10000,20,20,2.5,3,1,3,0.2,0,0.3906,0.378032085917096,0.403167914082904,0.6237,0.614204648359876,0.633195351640124,0.726,0.718663152467851,0.733336847532149,7260,6237,3906
"TTest_VarEqual","ghEqualK",53381,10000,20,20,2.5,3,-1,1,0.2,0,0.8929,0.884933968753439,0.900866031246561,0.9879,0.985757083498034,0.990042916501966,0.9972,0.996330767305953,0.998069232694047,9972,9879,8929
"TTest_VarEqual","ghEqualK",321469395,10000,20,20,2.5,3,-3,3,0.2,0,0.9883,0.98552997819822,0.99107002180178,0.9988,0.99812144358407,0.99947855641593,0.9999,0.999735508225206,1.00006449177479,9999,9988,9883
"TTest_VarEqual","ghEqualK",2775266,10000,20,20,2.5,3,-1,3,0.2,0,0.9662,0.961544806632732,0.970855193367268,0.996,0.994762868867096,0.997237131132904,0.9994,0.998997179837769,0.999802820162231,9994,9960,9662
"TTest_VarEqual","ghEqualK",217375829,10000,20,20,2.5,3,1,-3,0.2,0,0.0094,0.00691424141894994,0.0118857585810501,0.0522,0.0478403695723605,0.0565596304276395,0.1163,0.111026387839272,0.121573612160728,1163,522,94
"TTest_VarEqual","ghEqualK",66200518,10000,100,100,0,3,1,1,0.2,1,0.0083,0.00596291202152422,0.0106370879784758,0.0466,0.0424687012320095,0.0507312987679905,0.1016,0.0966301002567859,0.106569899743214,1016,466,83
"TTest_VarEqual","ghEqualK",8368911,10000,100,100,0,3,3,3,0.2,1,0.0091,0.00665385910075809,0.0115461408992419,0.0489,0.0446730842489588,0.0531269157510412,0.0984,0.0935002896965637,0.103299710303436,984,489,91
"TTest_VarEqual","ghEqualK",145232027,10000,100,100,0,3,-3,-3,0.2,1,0.0096,0.00708818996570521,0.0121118100342948,0.0493,0.0450567240295262,0.0535432759704738,0.103,0.0979998764437766,0.108000123556223,1030,493,96
"TTest_VarEqual","ghEqualK",109445573,10000,100,100,0,3,-1,-1,0.2,1,0.0088,0.00639415390545114,0.0112058460945489,0.0493,0.0450567240295262,0.0535432759704738,0.099,0.0940870098313247,0.103912990168675,990,493,88
"TTest_VarEqual","ghEqualK",1137358,10000,100,100,0.5,3,1,1,0.2,0,0.0333,0.0286781714100222,0.0379218285899778,0.1175,0.111188503267845,0.123811496732155,0.1976,0.191049795901684,0.204150204098316,1976,1175,333
"TTest_VarEqual","ghEqualK",533492,10000,100,100,0.5,3,3,3,0.2,0,0.0305,0.0260703472215534,0.0349296527784466,0.1105,0.104355165554712,0.116644834445288,0.1864,0.179993890965524,0.192806109034476,1864,1105,305
"TTest_VarEqual","ghEqualK",76983019,10000,100,100,0.5,3,1,3,0.2,0,0.249,0.237860505055327,0.260139494944673,0.4694,0.459618369872951,0.479181630127049,0.5903,0.582210246736719,0.598389753263282,5903,4694,2490
"TTest_VarEqual","ghEqualK",2624666,10000,100,100,0.5,3,-1,1,0.2,0,0.9968,0.995345127742592,0.998254872257408,0.9997,0.99936056896783,1.00003943103217,0.9999,0.999735508225206,1.00006449177479,9999,9997,9968
"TTest_VarEqual","ghEqualK",73689,10000,100,100,0.5,3,-3,3,0.2,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"TTest_VarEqual","ghEqualK",6057153,10000,100,100,0.5,3,-1,3,0.2,0,0.9995,0.998924132909779,1.00007586709022,1,1,1,1,1,1,10000,10000,9995
"TTest_VarEqual","ghEqualK",7942688,10000,100,100,0.5,3,1,-3,0.2,0,0.9881,0.98530668580069,0.990893314199309,0.9987,0.997993771446627,0.999406228553373,0.9997,0.999415120383714,0.999984879616286,9997,9987,9881
"TTest_VarEqual","ghEqualK",3361708,10000,100,100,1,3,1,1,0.2,0,0.1471,0.137975664364767,0.156224335635233,0.3309,0.321677472266759,0.340122527733241,0.4455,0.437324006609324,0.453675993390676,4455,3309,1471
"TTest_VarEqual","ghEqualK",5247607,10000,100,100,1,3,3,3,0.2,0,0.1369,0.128045212545969,0.145754787454031,0.3129,0.303811989352207,0.321988010647793,0.4296,0.421456936957533,0.437743063042467,4296,3129,1369
"TTest_VarEqual","ghEqualK",932061,10000,100,100,1,3,1,3,0.2,0,0.5093,0.496422228175131,0.522177771824868,0.7267,0.717965189906037,0.735434810093963,0.8099,0.80344535055956,0.81635464944044,8099,7267,5093
"TTest_VarEqual","ghEqualK",467284,10000,100,100,1,3,-1,1,0.2,0,0.9993,0.998618693044967,0.999981306955033,1,1,1,1,1,1,10000,10000,9993
"TTest_VarEqual","ghEqualK",1421278,10000,100,100,1,3,-3,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","ghEqualK",287949269,10000,100,100,1,3,-1,3,0.2,0,0.9998,0.999435735018296,1.0001642649817,0.9999,0.999704009800245,1.00009599019976,0.9999,0.999735508225206,1.00006449177479,9999,9999,9998
"TTest_VarEqual","ghEqualK",333815963,10000,100,100,1,3,1,-3,0.2,0,0.8878,0.879669825679236,0.895930174320764,0.9779,0.975018627338507,0.980781372661493,0.9923,0.990862086501984,0.993737913498015,9923,9779,8878
"TTest_VarEqual","ghEqualK",18598,10000,100,100,1.5,3,1,1,0.2,0,0.3731,0.36064173346228,0.38555826653772,0.6017,0.59210486188856,0.61129513811144,0.7082,0.700721981981307,0.715678018018693,7082,6017,3731
"TTest_VarEqual","ghEqualK",10278578,10000,100,100,1.5,3,3,3,0.2,0,0.3441,0.331862096890736,0.356337903109264,0.5806,0.570928166753795,0.590271833246205,0.6851,0.677459369172707,0.692740630827293,6851,5806,3441
"TTest_VarEqual","ghEqualK",114709,10000,100,100,1.5,3,1,3,0.2,0,0.7487,0.737526325403259,0.759873674596741,0.8905,0.884379595964317,0.896620404035683,0.9343,0.930224398048782,0.938375601951218,9343,8905,7487
"TTest_VarEqual","ghEqualK",17050740,10000,100,100,1.5,3,-1,1,0.2,0,0.9995,0.998924132909779,1.00007586709022,1,1,1,1,1,1,10000,10000,9995
"TTest_VarEqual","ghEqualK",3880099,10000,100,100,1.5,3,-3,3,0.2,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"TTest_VarEqual","ghEqualK",360598,10000,100,100,1.5,3,-1,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","ghEqualK",12197880,10000,100,100,1.5,3,1,-3,0.2,0,0.5917,0.579038465774041,0.604361534225959,0.8454,0.838314150271534,0.852485849728466,0.9186,0.914101773442889,0.923098226557111,9186,8454,5917
"TTest_VarEqual","ghEqualK",24934800,10000,100,100,2,3,1,1,0.2,0,0.6391,0.626728461571116,0.651471538428884,0.8167,0.809116519373164,0.824283480626836,0.8829,0.877610676761345,0.888189323238655,8829,8167,6391
"TTest_VarEqual","ghEqualK",25957,10000,100,100,2,3,3,3,0.2,0,0.6034,0.590798423897189,0.616001576102811,0.7939,0.785971738462538,0.801828261537462,0.8677,0.862126466406509,0.873273533593491,8677,7939,6034
"TTest_VarEqual","ghEqualK",115971543,10000,100,100,2,3,1,3,0.2,0,0.8925,0.884520894576458,0.900479105423542,0.9607,0.956891567681893,0.964508432318107,0.9791,0.976746833968464,0.981453166031536,9791,9607,8925
"TTest_VarEqual","ghEqualK",1335797,10000,100,100,2,3,-1,1,0.2,0,0.9998,0.999435735018296,1.0001642649817,1,1,1,1,1,1,10000,10000,9998
"TTest_VarEqual","ghEqualK",271425195,10000,100,100,2,3,-3,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","ghEqualK",341754,10000,100,100,2,3,-1,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","ghEqualK",35750,10000,100,100,2,3,1,-3,0.2,0,0.2482,0.237072492185194,0.259327507814806,0.5423,0.532535133060118,0.552064866939882,0.6939,0.686318659354641,0.701481340645359,6939,5423,2482
"TTest_VarEqual","ghEqualK",660218,10000,100,100,2.5,3,1,1,0.2,0,0.8395,0.830044299077826,0.848955700922174,0.9327,0.927789399634098,0.937610600365902,0.9593,0.956049573656461,0.962550426343539,9593,9327,8395
"TTest_VarEqual","ghEqualK",41794814,10000,100,100,2.5,3,3,3,0.2,0,0.8049,0.794691887277375,0.815108112722625,0.9173,0.911901606687763,0.922698393312237,0.9517,0.948173129590731,0.955226870409269,9517,9173,8049
"TTest_VarEqual","ghEqualK",33813,10000,100,100,2.5,3,1,3,0.2,0,0.9592,0.954103987022786,0.964296012977214,0.9861,0.98380531038125,0.98839468961875,0.9927,0.991299650813984,0.994100349186016,9927,9861,9592
"TTest_VarEqual","ghEqualK",172639,10000,100,100,2.5,3,-1,1,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","ghEqualK",49172,10000,100,100,2.5,3,-3,3,0.2,0,0.9998,0.999435735018296,1.0001642649817,1,1,1,1,1,1,10000,10000,9998
"TTest_VarEqual","ghEqualK",152165595,10000,100,100,2.5,3,-1,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","ghEqualK",620135,10000,100,100,2.5,3,1,-3,0.2,0,0.054,0.048177784088648,0.059822215911352,0.2206,0.212472835952043,0.228727164047957,0.3544,0.346531453426102,0.362268546573898,3544,2206,540
"TTest_VarEqual","ghEqualK",25957,10000,10,100,0,3,1,1,0.2,1,0.0184,0.0149380400048897,0.0218619599951103,0.0509,0.0465920470719378,0.0552079529280622,0.0921,0.0873432018228671,0.0968567981771329,921,509,184
"TTest_VarEqual","ghEqualK",39149888,10000,10,100,0,3,3,3,0.2,1,0.0167,0.0133989879183596,0.0200010120816404,0.045,0.0409368391614409,0.0490631608385591,0.0833,0.078754286935059,0.087845713064941,833,450,167
"TTest_VarEqual","ghEqualK",399535,10000,10,100,0,3,-3,-3,0.2,1,0.0169,0.0135796179373958,0.0202203820626042,0.0475,0.0433309666588045,0.0516690333411955,0.0854,0.0808026196403713,0.0899973803596287,854,475,169
"TTest_VarEqual","ghEqualK",441712,10000,10,100,0,3,-1,-1,0.2,1,0.0181,0.0146658538321056,0.0215341461678944,0.0534,0.0489933358750184,0.0578066641249816,0.0907,0.085975855845788,0.095424144154212,907,534,181
"TTest_VarEqual","ghEqualK",11957199,10000,10,100,0.5,3,1,1,0.2,0,0.0111,0.00840112023907993,0.0137988797609201,0.052,0.0476482703025119,0.0563517296974881,0.1107,0.105538643480656,0.115861356519344,1107,520,111
