"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarUnequal","Normal",12422246,10000,20,20,2,3,0,0.2831,0.27149500163612,0.29470499836388,0.5326,0.522820852280572,0.542379147719428,0.6573,0.649492629836637,0.665107370163363,6573,5326,2831
"TTest_VarUnequal","Normal",825846,10000,20,20,2.5,3,0,0.4805,0.467629798967475,0.493370201032525,0.7319,0.723217788683613,0.740582211316387,0.8311,0.824936784288541,0.837263215711459,8311,7319,4805
"TTest_VarUnequal","Normal",1338312,10000,20,20,0.5,5,0,0.0127,0.00981548841415119,0.0155845115858488,0.0613,0.0565983562651345,0.0660016437348655,0.1154,0.110144158325149,0.120655841674851,1154,613,127
"TTest_VarUnequal","Normal",12146688,10000,20,20,1.5,5,0,0.0474,0.0419261824444521,0.0528738175555479,0.1523,0.145257495800953,0.159342504199047,0.2442,0.237132884716385,0.251267115283615,2442,1523,474
"TTest_VarUnequal","Normal",34521,10000,20,20,2,5,0,0.0803,0.0732995376443255,0.0873004623556745,0.2302,0.221949169137984,0.238450830862016,0.3397,0.331909159300449,0.347490840699551,3397,2302,803
"TTest_VarUnequal","Normal",87759,10000,20,20,2.5,5,0,0.1429,0.133884751119288,0.151915248880712,0.3474,0.338067574898324,0.356732425101676,0.4711,0.462888750698829,0.479311249301171,4711,3474,1429
"TTest_VarUnequal","Normal",7339270,10000,20,20,1,1,0,0.6719,0.659805127503142,0.683994872496859,0.8699,0.863306296943416,0.876493703056584,0.9241,0.919743414162217,0.928456585837783,9241,8699,6719
"TTest_VarUnequal","Normal",641191,10000,20,20,1,3,0,0.0582,0.0521690365835817,0.0642309634164183,0.18,0.172469925896779,0.187530074103221,0.2805,0.273109943917711,0.287890056082289,2805,1800,582
"TTest_VarUnequal","Normal",65523974,10000,20,20,1,5,0,0.024,0.0200574574571224,0.0279425425428776,0.0946,0.0888638317062346,0.100336168293765,0.1668,0.16066748589073,0.17293251410927,1668,946,240
"TTest_VarUnequal","Normal",11455562,10000,20,20,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","Normal",23706,10000,20,20,5,3,0,0.9917,0.989362912021524,0.994037087978476,0.9989,0.998250299171618,0.999549700828382,0.9999,0.999735508225206,1.00006449177479,9999,9989,9917
"TTest_VarUnequal","Normal",21418,10000,20,20,5,5,0,0.6672,0.655061485643341,0.679338514356659,0.8706,0.864021414235385,0.877178585764615,0.9247,0.920359259542339,0.929040740457661,9247,8706,6672
"TTest_VarUnequal","Normal",3034126,10000,100,100,0,1,1,0.0113,0.00857718993386318,0.0140228100661368,0.0491,0.0448648944251176,0.0533351055748824,0.1001,0.0951628074279025,0.105037192572098,1001,491,113
"TTest_VarUnequal","Normal",1781859,10000,100,100,0,3,1,0.0092,0.00674057959837363,0.0116594204016264,0.0495,0.0452485729501731,0.0537514270498269,0.1011,0.0961409650363226,0.106059034963677,1011,495,92
"TTest_VarUnequal","Normal",1693745,10000,100,100,0,5,1,0.0103,0.00769914430765258,0.0129008556923474,0.0519,0.0475522273768745,0.0562477726231255,0.1007,0.0957496838681984,0.105650316131802,1007,519,103
"TTest_VarUnequal","Normal",125241107,10000,100,100,0.5,1,0,0.8274,0.817665267711076,0.837134732288924,0.9388,0.934101942553608,0.943498057446392,0.9694,0.966566794193303,0.972233205806697,9694,9388,8274
"TTest_VarUnequal","Normal",180216465,10000,100,100,1.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","Normal",88036267,10000,100,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","Normal",42168639,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","Normal",599350,10000,100,100,0.5,3,0,0.0811,0.0740678129907188,0.0881321870092813,0.2134,0.205369728109808,0.221430271890192,0.315,0.307358713823086,0.322641286176914,3150,2134,811
"TTest_VarUnequal","Normal",796894,10000,100,100,1.5,3,0,0.8199,0.810001186127084,0.829798813872915,0.9376,0.932859139618339,0.942340860381661,0.9676,0.964687363167231,0.970512636832769,9676,9376,8199
"TTest_VarUnequal","Normal",103520,10000,100,100,2,3,0,0.9802,0.976611311170121,0.983788688829879,0.9964,0.995226118708557,0.997573881291443,0.9991,0.998606722124989,0.999593277875011,9991,9964,9802
"TTest_VarUnequal","Normal",106322,10000,100,100,2.5,3,0,0.9995,0.998924132909779,1.00007586709022,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9995
"TTest_VarUnequal","Normal",1993680,10000,100,100,0.5,5,0,0.0319,0.0273730957334549,0.0364269042665451,0.1148,0.108551903650423,0.121048096349577,0.1909,0.184434978595784,0.197365021404216,1909,1148,319
"TTest_VarUnequal","Normal",449876,10000,100,100,1.5,5,0,0.3218,0.30976578485927,0.33383421514073,0.5628,0.553077606548509,0.572522393451491,0.685,0.677358713823086,0.692641286176914,6850,5628,3218
"TTest_VarUnequal","Normal",562516,10000,100,100,2,5,0,0.5939,0.581249170108269,0.606550829891731,0.8124,0.804748308608001,0.820051691392,0.8839,0.878630328062775,0.889169671937225,8839,8124,5939
"TTest_VarUnequal","Normal",972492,10000,100,100,2.5,5,0,0.8219,0.812044303784954,0.831755696215046,0.9408,0.936174426576348,0.945425573423652,0.9696,0.966775776922125,0.972424223077875,9696,9408,8219
"TTest_VarUnequal","Normal",22650,10000,100,100,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","Normal",114820,10000,100,100,1,3,0,0.4124,0.399719216713616,0.425080783286384,0.6583,0.649004120438732,0.667595879561268,0.7658,0.758833461706708,0.772766538293292,7658,6583,4124
"TTest_VarUnequal","Normal",27814,10000,100,100,1,5,0,0.1237,0.115218803716818,0.132181196283182,0.293,0.284079286566647,0.301920713433353,0.4107,0.402607243481373,0.418792756518627,4107,2930,1237
"TTest_VarUnequal","Normal",145366994,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","Normal",197067063,10000,100,100,5,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","Normal",407917,10000,100,100,5,5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","Normal",77256,10000,10,100,0,1,1,0.0096,0.00708818996570521,0.0121118100342948,0.0484,0.0441936445525372,0.0526063554474628,0.0997,0.0947715868633225,0.104628413136677,997,484,96
"TTest_VarUnequal","Normal",30667006,10000,10,100,0,3,1,0.0102,0.00761166986137858,0.0127883301386214,0.054,0.0495700531109279,0.0584299468890721,0.1011,0.0961409650363226,0.106059034963677,1011,540,102
"TTest_VarUnequal","Normal",11585144,10000,10,100,0,5,1,0.012,0.00919511568409676,0.0148048843159032,0.0507,0.0464000659817155,0.0549999340182845,0.1026,0.0976084823022351,0.107591517697765,1026,507,120
"TTest_VarUnequal","Normal",2923117,10000,10,100,0.5,1,0,0.1072,0.0992306969493427,0.115169303050657,0.2791,0.270308287000226,0.287891712999774,0.4037,0.395628993786288,0.411771006213712,4037,2791,1072
"TTest_VarUnequal","Normal",6750512,10000,10,100,1.5,1,0,0.8819,0.873586565511748,0.890213434488252,0.9821,0.97950127429412,0.98469872570588,0.9938,0.992508747298202,0.995091252701798,9938,9821,8819
"TTest_VarUnequal","Normal",270965,10000,10,100,2,1,0,0.9919,0.989591008611176,0.994208991388824,0.9996,0.999208078407842,0.999991921592158,0.9999,0.999735508225206,1.00006449177479,9999,9996,9919
"TTest_VarUnequal","Normal",89380,10000,10,100,2.5,1,0,0.9997,0.999253890643434,1.00014610935657,1,1,1,1,1,1,10000,10000,9997
"TTest_VarUnequal","Normal",111272996,10000,10,100,0.5,3,0,0.0207,0.0170323413525553,0.0243676586474447,0.076,0.0708060369812637,0.0811939630187363,0.1358,0.130164623738214,0.141435376261786,1358,760,207
"TTest_VarUnequal","Normal",13386699,10000,10,100,1.5,3,0,0.1079,0.0999078550717605,0.115892144928239,0.2835,0.274666339578634,0.292333660421365,0.4088,0.400712979229506,0.416887020770494,4088,2835,1079
"TTest_VarUnequal","Normal",34966538,10000,10,100,2,3,0,0.2034,0.193030889944313,0.213769110055687,0.4498,0.44004951788712,0.45955048211288,0.5914,0.583313590256542,0.599486409743458,5914,4498,2034
"TTest_VarUnequal","Normal",123161,10000,10,100,2.5,3,0,0.3406,0.328392052529141,0.352807947470859,0.6384,0.628982909991383,0.647817090008617,0.7663,0.759338630738369,0.773261369261631,7663,6384,3406
"TTest_VarUnequal","Normal",334238035,10000,10,100,0.5,5,0,0.0144,0.011331137346041,0.017468862653959,0.0603,0.0556343802484986,0.0649656197515014,0.1131,0.107890038281813,0.118309961718187,1131,603,144
"TTest_VarUnequal","Normal",278035,10000,10,100,1.5,5,0,0.0386,0.0336376022651238,0.0435623977348762,0.1331,0.126442217541674,0.139757782458326,0.217,0.2102192668997,0.2237807331003,2170,1331,386
"TTest_VarUnequal","Normal",128075,10000,10,100,2,5,0,0.065,0.058649493828048,0.071350506171952,0.1938,0.186052628982061,0.201547371017939,0.3097,0.302094015401621,0.317305984598379,3097,1938,650
"TTest_VarUnequal","Normal",94902,10000,10,100,2.5,5,0,0.1015,0.0937207465608582,0.109279253439142,0.2745,0.265753265297267,0.283246734702733,0.4025,0.394432893332528,0.410567106667472,4025,2745,1015
"TTest_VarUnequal","Normal",211479116,10000,10,100,1,1,0,0.5032,0.490320263785101,0.516079736214899,0.7902,0.782219551010526,0.798180448989474,0.885,0.879752089040628,0.890247910959372,8850,7902,5032
"TTest_VarUnequal","Normal",4016185,10000,10,100,1,3,0,0.0464,0.0409813890515831,0.0518186109484169,0.1476,0.140647820597942,0.154552179402058,0.2441,0.237033864443561,0.251166135556439,2441,1476,464
"TTest_VarUnequal","Normal",2977328,10000,10,100,1,5,0,0.0225,0.0186797173088893,0.0263202826911107,0.0873,0.0817674261655537,0.0928325738344463,0.1541,0.148160816630464,0.160039183369536,1541,873,225
"TTest_VarUnequal","Normal",986512,10000,10,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","Normal",232515,10000,10,100,5,3,0,0.9442,0.938287175943634,0.950112824056366,0.9958,0.994532445102727,0.997067554897273,0.9991,0.998606722124989,0.999593277875011,9991,9958,9442
"TTest_VarUnequal","Normal",7122059,10000,10,100,5,5,0,0.4927,0.479821372823562,0.505578627176438,0.7775,0.769347866598246,0.785652133401754,0.8788,0.873431385298571,0.884168614701429,8788,7775,4927
