"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"VW","Normal",93714,10000,100,100,0.5,3,0,0.0774,0.0705162821021614,0.0842837178978386,0.2124,0.204383474445971,0.220416525554029,0.3182,0.310537958703589,0.32586204129641,3182,2124,774
"VW","Normal",66149,10000,100,100,1.5,3,0,0.8228,0.812963856433926,0.832636143566074,0.9376,0.932859139618339,0.942340860381661,0.9684,0.965522357533049,0.971277642466951,9684,9376,8228
"VW","Normal",239970,10000,100,100,2,3,0,0.9789,0.975197830909223,0.982602169090777,0.9954,0.99407372432187,0.99672627567813,0.9981,0.997383642634591,0.998816357365409,9981,9954,9789
"VW","Normal",71445536,10000,100,100,2.5,3,0,0.9994,0.998769200767229,1.00003079923277,0.9999,0.999704009800245,1.00009599019976,0.9999,0.999735508225206,1.00006449177479,9999,9999,9994
"VW","Normal",98915200,10000,100,100,0.5,5,0,0.0321,0.0275593960792441,0.0366406039207559,0.11,0.103867360763912,0.116132639236088,0.1839,0.177527226900636,0.190272773099364,1839,1100,321
"VW","Normal",158237,10000,100,100,1.5,5,0,0.3146,0.302638179863299,0.326561820136701,0.5533,0.543555840534063,0.563044159465937,0.6725,0.664779992917142,0.680220007082858,6725,5533,3146
"VW","Normal",7054919,10000,100,100,2,5,0,0.5746,0.561864165340129,0.587335834659871,0.7902,0.782219551010526,0.798180448989474,0.8706,0.865078686947555,0.876121313052445,8706,7902,5746
"VW","Normal",55502,10000,100,100,2.5,5,0,0.8107,0.800608603921727,0.820791396078273,0.9357,0.930892382885295,0.940507617114705,0.9648,0.961768511804674,0.967831488195326,9648,9357,8107
"VW","Normal",1226406,10000,100,100,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","Normal",1062822,10000,100,100,1,3,0,0.3947,0.382108868523869,0.407291131476131,0.6475,0.638136126923116,0.656863873076884,0.7621,0.755095629599102,0.769104370400898,7621,6475,3947
"VW","Normal",91753248,10000,100,100,1,5,0,0.1144,0.106200683046688,0.122599316953312,0.2921,0.283187330423807,0.301012669576193,0.4076,0.399516666170471,0.415683333829529,4076,2921,1144
"VW","Normal",30804,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","Normal",3559677,10000,100,100,5,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","Normal",106020,10000,100,100,5,5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","Normal",26572251,10000,10,100,0,1,1,0.0097,0.00717526898390819,0.0122247310160918,0.0479,0.0437143287928458,0.0520856712071542,0.0974,0.0925225475371768,0.102277452462823,974,479,97
"VW","Normal",6738552,10000,10,100,0,3,1,0.0096,0.00708818996570521,0.0121118100342948,0.0503,0.0460161595938224,0.0545838404061776,0.1003,0.0953584268450447,0.105241573154955,1003,503,96
"VW","Normal",67328502,10000,10,100,0,5,1,0.0098,0.00726241640782102,0.012337583592179,0.0485,0.0442895226351398,0.0527104773648602,0.1009,0.095945321442114,0.105854678557886,1009,485,98
"VW","Normal",263206,10000,10,100,0.5,1,0,0.1305,0.121822674122888,0.139177325877112,0.3237,0.314529413433722,0.332870586566278,0.4478,0.439619946425365,0.455980053574635,4478,3237,1305
"VW","Normal",21890051,10000,10,100,1.5,1,0,0.9643,0.959520460555182,0.969079539444819,0.9936,0.992037025653953,0.995162974346047,0.9976,0.996795085514107,0.998404914485893,9976,9936,9643
"VW","Normal",99655,10000,10,100,2,1,0,0.9991,0.998327547838281,0.999872452161719,0.9998,0.999522841861747,1.00007715813825,1,1,1,10000,9998,9991
"VW","Normal",403238,10000,10,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","Normal",2280704,10000,10,100,0.5,3,0,0.0169,0.0135796179373958,0.0202203820626042,0.0761,0.0709029022746921,0.0812970977253079,0.1348,0.129182163392515,0.140417836607485,1348,761,169
"VW","Normal",275883547,10000,10,100,1.5,3,0,0.1269,0.118325502780637,0.135474497219363,0.3164,0.307284608295504,0.325515391704496,0.4382,0.430038068298013,0.446361931701987,4382,3164,1269
"VW","Normal",275382437,10000,10,100,2,3,0,0.2599,0.248602191722311,0.271197808277689,0.5046,0.494800414744776,0.514399585255224,0.6349,0.6269800127526,0.6428199872474,6349,5046,2599
"VW","Normal",2292268,10000,10,100,2.5,3,0,0.4351,0.422328962277363,0.447871037722637,0.6902,0.681136743826108,0.699263256173893,0.7921,0.78542450993949,0.798775490060511,7921,6902,4351
"VW","Normal",32305,10000,10,100,0.5,5,0,0.0101,0.00752425890101043,0.0126757410989896,0.056,0.0514935341741005,0.0605064658258995,0.1148,0.109556061992319,0.120043938007681,1148,560,101
