"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Gastwirth","Logistic",2039427,10000,20,20,0.5,5,0,0.046,0.0406036642618903,0.0513963357381097,0.1318,0.125169845217372,0.138430154782628,0.2159,0.209131725712416,0.222668274287584,2159,1318,460
"Gastwirth","Logistic",295348474,10000,20,20,1,5,0,0.0504,0.0447645126418752,0.0560354873581248,0.1426,0.135746576432293,0.149453423567707,0.2324,0.225452133786579,0.239347866213421,2324,1426,504
"Gastwirth","Logistic",22727075,10000,20,20,1.5,5,0,0.0577,0.0516934048536549,0.0637065951463451,0.1579,0.15075291462382,0.16504708537618,0.2482,0.241094118650871,0.255305881349129,2482,1579,577
"Gastwirth","Logistic",68145,10000,20,20,2,5,0,0.0779,0.070995955236502,0.084804044763498,0.1905,0.182803168342753,0.198196831657247,0.2857,0.278268758973444,0.293131241026556,2857,1905,779
"Gastwirth","Logistic",25728,10000,20,20,2.5,5,0,0.09,0.0826279578514498,0.0973720421485502,0.2091,0.201129347497827,0.217070652502173,0.3099,0.30229266215099,0.31750733784901,3099,2091,900
"Gastwirth","Logistic",7432214,10000,20,20,5,5,0,0.2432,0.232148576909204,0.254251423090796,0.4319,0.422191322657416,0.441608677342584,0.5542,0.546023466977264,0.562376533022736,5542,4319,2432
"Gastwirth","Logistic",116263754,10000,20,20,3,1,0,0.9373,0.931055194195422,0.943544805804578,0.9852,0.98283326773935,0.98756673226065,0.9939,0.992619138519989,0.995180861480011,9939,9852,9373
"Gastwirth","Logistic",92149363,10000,20,20,3,3,0,0.2486,0.237466492238836,0.259733507761164,0.4457,0.435957961810709,0.455442038189291,0.5608,0.552636036197141,0.568963963802859,5608,4457,2486
"Gastwirth","Logistic",106476,10000,20,20,3,5,0,0.1208,0.11240495234968,0.12919504765032,0.2562,0.247643941977195,0.264756058022805,0.3628,0.354890711357119,0.370709288642881,3628,2562,1208
"Gastwirth","Logistic",6121408,10000,20,20,0.5,2,0,0.0545,0.0486524374450888,0.0603475625549112,0.1457,0.138785018056307,0.152614981943693,0.2383,0.231291583534865,0.245308416465135,2383,1457,545
"Gastwirth","Logistic",71628412,10000,20,20,1,2,0,0.0898,0.0824353443956628,0.0971646556043372,0.2104,0.202411182336891,0.218388817663109,0.3098,0.30219333856834,0.31740666143166,3098,2104,898
"Gastwirth","Logistic",163992354,10000,20,20,1.5,2,0,0.1604,0.150946682255695,0.169853317744305,0.3209,0.311750280186235,0.330049719813765,0.4323,0.424150743882551,0.440449256117449,4323,3209,1604
"Gastwirth","Logistic",114452553,10000,20,20,2,2,0,0.2507,0.239535201434554,0.261864798565446,0.4425,0.432765018181835,0.452234981818165,0.5603,0.552135032764562,0.568464967235438,5603,4425,2507
