"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"TTest_VarEqual","Logistic",76769453,1000,20,20,2.5,1,0,0.931,0.910353556856834,0.951646443143166,0.987,0.979979204489518,0.994020795510482,0.996,0.992716586593193,0.999283413406807
"TTest_VarEqual","Logistic",40898305,1000,20,20,0.5,3,0,0.007,0.000208440607931048,0.013791559392069,0.049,0.0356203617986135,0.0623796382013865,0.105,0.0890532542700713,0.120946745729929
"TTest_VarEqual","Logistic",2810737,1000,20,20,1.5,3,0,0.03,0.0161039184803773,0.0438960815196227,0.124,0.103572323715116,0.144427676284884,0.206,0.184961742631577,0.227038257368423
"TTest_VarEqual","Logistic",14369492,1000,20,20,2,3,0,0.076,0.0544131814798011,0.0975868185201988,0.217,0.191451416916001,0.242548583083999,0.335,0.310447307288711,0.359552692711289
"TTest_VarEqual","Logistic",928155,1000,20,20,2.5,3,0,0.12,0.0935285447018869,0.146471455298113,0.29,0.261875536627342,0.318124463372658,0.405,0.379464057206067,0.430535942793933
"TTest_VarEqual","Logistic",33700223,1000,100,100,0,1,1,0.011,0.00250349441805633,0.0194965055819437,0.044,0.031288074009026,0.056711925990974,0.095,0.0797471150474738,0.110252884952526
"TTest_VarEqual","Logistic",4669578,1000,100,100,0,3,1,0.009,0.00130685460010016,0.0166931453998998,0.046,0.0330159800369839,0.0589840199630161,0.09,0.0751129772116786,0.104887022788321
"TTest_VarEqual","Logistic",2162857,1000,100,100,0.5,1,0,0.27,0.233834941592747,0.306165058407253,0.497,0.46601023676115,0.52798976323885,0.622,0.596776404421653,0.647223595578347
"TTest_VarEqual","Logistic",27494341,1000,100,100,1.5,1,0,0.998,0.994360630700794,1.00163936929921,1,1,1,1,1,1
"TTest_VarEqual","Logistic",8165992,1000,100,100,2,1,0,1,1,1,1,1,1,1,1,1
"TTest_VarEqual","Logistic",95275697,1000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1
"TTest_VarEqual","Logistic",40621,1000,100,100,0.5,3,0,0.026,0.0130368062799324,0.0389631937200676,0.096,0.0777410456378247,0.114258954362175,0.182,0.16192857309756,0.20207142690244
"TTest_VarEqual","Logistic",1605811,1000,100,100,1.5,3,0,0.212,0.178705162630582,0.245294837369418,0.449,0.418171312087603,0.479828687912397,0.584,0.558359942714573,0.609640057285427
"TTest_VarEqual","Logistic",420073,1000,100,100,2,3,0,0.485,0.444288196424133,0.525711803575867,0.726,0.698356077731263,0.753643922268737,0.831,0.811505604780476,0.850494395219524
"TTest_VarEqual","Logistic",37725212,1000,100,100,2.5,3,0,0.745,0.709494626524989,0.780505373475011,0.918,0.900994698426667,0.935005301573333,0.949,0.937555835374524,0.960444164625476
"TTest_VarEqual","Logistic",84973932,1000,10,100,0,1,1,0.01,0.00189480522134107,0.0181051947786589,0.051,0.0373643995951773,0.0646356004048227,0.091,0.0760387272608578,0.105961272739142
"TTest_VarEqual","Logistic",22234461,1000,10,100,0,3,1,0.008,0.000743174362298623,0.0152568256377014,0.051,0.0373643995951773,0.0646356004048227,0.099,0.0834637609449713,0.114536239055029
"TTest_VarEqual","Logistic",180112139,1000,10,100,0.5,1,0,0.036,0.0208247579820287,0.0511752420179712,0.127,0.106362121388088,0.147637878611912,0.215,0.193629240318253,0.236370759681747
"TTest_VarEqual","Logistic",383800,1000,10,100,1.5,1,0,0.433,0.392637195321237,0.473362804678763,0.672,0.6429010291316,0.7010989708684,0.78,0.758451127871742,0.801548872128258
"TTest_VarEqual","Logistic",266156,1000,10,100,2,1,0,0.765,0.730460940510778,0.799539059489222,0.907,0.88899881110593,0.92500118889407,0.946,0.934242679680301,0.957757320319699
"TTest_VarEqual","Logistic",5401368,1000,10,100,2.5,1,0,0.925,0.903544069351343,0.946455930648658,0.979,0.970112961438139,0.987887038561861,0.99,0.98482412833428,0.99517587166572
"TTest_VarEqual","Logistic",8122006,1000,10,100,0.5,3,0,0.012,0.00313017698846251,0.0208698230115375,0.065,0.0497201688491005,0.0802798311508995,0.114,0.0974676272392618,0.130532372760738
"TTest_VarEqual","Logistic",5959852,1000,10,100,1.5,3,0,0.04,0.0240371118402715,0.0559628881597285,0.145,0.123176563973563,0.166823436026437,0.213,0.191701791700357,0.234298208299643
"TTest_VarEqual","Logistic",494589,1000,10,100,2,3,0,0.067,0.0466331398213667,0.0873668601786333,0.199,0.17425434990953,0.22374565009047,0.291,0.267371534709698,0.314628465290302
"TTest_VarEqual","Logistic",2202211,1000,10,100,2.5,3,0,0.127,0.0998759309672018,0.154124069032798,0.277,0.249262641192788,0.304737358807212,0.377,0.351789549829981,0.402210450170019
