"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"BM","Normal",21187841,10000,10,10,0.5,5,0,0.02000200020002,0.0163954235470488,0.0236085768529912,0.0621062106210621,0.0573757828321149,0.0668366384100093,0.112711271127113,0.107509130854623,0.117913411399603,1127,621,200
"BM","Normal",20234,10000,10,10,1.5,5,0,0.0375,0.0326060237025502,0.0423939762974498,0.1038,0.0978219820065845,0.109778017993416,0.1687,0.162539693312279,0.174860306687721,1687,1038,375
"BM","Normal",7816929,10000,10,10,2,5,0,0.0611,0.0549301282972898,0.0672698717027102,0.1433,0.136432580931849,0.150167419068151,0.2216,0.214767931784767,0.228432068215233,2216,1433,611
"BM","Normal",2781916,10000,10,10,2.5,5,0,0.0822,0.0751245218501351,0.0892754781498649,0.1897,0.182015552351301,0.197384447648699,0.2744,0.267059821981341,0.281740178018659,2744,1897,822
"BM","Normal",129964,10000,10,10,1,1,0,0.349869713369413,0.337584032429833,0.362155394308992,0.556123471637603,0.546385404277875,0.56586153899733,0.673982762076568,0.666271764286454,0.681693759866683,6725,5549,3491
"BM","Normal",68643629,10000,10,10,1,3,0,0.0414,0.0362682588552516,0.0465317411447484,0.1113,0.105135735809555,0.117464264190445,0.1764,0.170129915962956,0.182670084037044,1764,1113,414
"BM","Normal",50313685,10000,10,10,1,5,0,0.0237,0.0197815737575072,0.0276184262424928,0.0734,0.0682884778245223,0.0785115221754777,0.1273,0.121817071379019,0.132782928620981,1273,734,237
"BM","Normal",195776,10000,10,10,5,1,0,1,1,1,1,1,1,1,1,1,165,165,165
"BM","Normal",208137545,10000,10,10,5,3,0,0.818568906428497,0.808641647724203,0.828496165132792,0.934261086301797,0.92940371320554,0.939118459398053,0.966455499013397,0.963493618729274,0.96941737929752,9306,8996,7882
"BM","Normal",28566,10000,10,10,5,5,0,0.351389306851239,0.33909137218513,0.363687241517348,0.558932691343164,0.549201001435433,0.568664381250894,0.670980038118166,0.663250886509931,0.678709189726402,6689,5572,3503
"BM","Normal",958009,10000,20,20,0,1,1,0.0142,0.0111522142245991,0.0172477857754009,0.0501,0.0458242345061498,0.0543757654938502,0.0978,0.0929136255890589,0.102686374410941,978,501,142
"BM","Normal",279533,10000,20,20,0,3,1,0.0136,0.0106163914386931,0.0165836085613069,0.0525,0.0481285518417806,0.0568714481582194,0.1022,0.0972171117126811,0.107182888287319,1022,525,136
"BM","Normal",105927,10000,20,20,0,5,1,0.0127,0.00981548841415119,0.0155845115858488,0.0536,0.0491855578284001,0.0580144421715999,0.1019,0.0969235993001995,0.106876400699801,1019,536,127
"BM","Normal",126626,10000,20,20,0.5,1,0,0.1554,0.146067523511673,0.164732476488327,0.3309,0.321677472266759,0.340122527733241,0.4405,0.432333444759302,0.448666555240698,4405,3309,1554
"BM","Normal",1319825,10000,20,20,1.5,1,0,0.976492947884365,0.972590119099888,0.980395776668843,0.994098229468841,0.992596948838688,0.995599510098994,0.99739921976593,0.996561396835752,0.998237042696108,9971,9938,9762
"BM","Normal",106484,10000,20,20,2,1,0,0.999598232221776,0.9990819987619,1.00011446568165,1,1,1,1,1,1,9956,9956,9952
"BM","Normal",230810722,10000,20,20,2.5,1,0,1,1,1,1,1,1,1,1,1,9672,9672,9672
"BM","Normal",92082,10000,20,20,0.5,3,0,0.0242,0.0202414699275696,0.0281585300724304,0.0875,0.0819616992678259,0.0930383007321741,0.1477,0.141863501286064,0.153536498713936,1477,875,242
"BM","Normal",146038403,10000,20,20,1.5,3,0,0.1548,0.145482249418014,0.164117750581986,0.335,0.325748986866294,0.344251013133706,0.4483,0.440119087197398,0.456480912802602,4483,3350,1548
"BM","Normal",146843,10000,20,20,2,3,0,0.309,0.297096789274553,0.320903210725447,0.5263,0.516513566514322,0.536086433485678,0.6424,0.634515622253494,0.650284377746506,6424,5263,3090
"BM","Normal",84977,10000,20,20,2.5,3,0,0.505,0.492120644016101,0.517879355983899,0.7179,0.709079573383651,0.726720426616349,0.8091,0.802634978595784,0.815565021404216,8091,7179,5050
"BM","Normal",24967848,10000,20,20,0.5,5,0,0.0181,0.0146658538321056,0.0215341461678944,0.0614,0.0566947735265558,0.0661052264734442,0.1107,0.105538643480656,0.115861356519344,1107,614,181
