"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Cucconi","ghEqual",21550,1000,10,10,2,3,1,3,0,0,0.306,0.268460688146105,0.343539311853895,0.608,0.577741256179412,0.638258743820588,0.751,0.728505023472451,0.773494976527549
"Cucconi","ghEqual",88098741,1000,10,10,2,3,-1,1,0,0,0.242,0.207111030305611,0.276888969694389,0.526,0.49505160620646,0.55694839379354,0.666,0.641465554314393,0.690534445685607
"Cucconi","ghEqual",1192704,1000,10,10,2,3,-3,3,0,0,0.994,0.987709072559312,1.00029092744069,1,1,1,1,1,1
"Cucconi","ghEqual",36281,1000,10,10,2,3,-1,3,0,0,0.499,0.458269945197385,0.539730054802615,0.77,0.743916530905572,0.796083469094428,0.872,0.854620826072566,0.889379173927434
"Cucconi","ghEqual",27458,1000,10,10,2,3,1,-3,0,0,0.06,0.0406542571504736,0.0793457428495263,0.116,0.096152253770264,0.135847746229736,0.158,0.139026367192865,0.176973632807135
"Cucconi","ghEqual",150946,1000,10,10,2.5,3,1,1,0,0,0.242,0.207111030305611,0.276888969694389,0.514,0.483021829518191,0.544978170481809,0.676,0.651654889205428,0.700345110794572
"Cucconi","ghEqual",36561720,1000,10,10,2.5,3,3,3,0,0,0.355,0.316020174325685,0.393979825674315,0.687,0.65825868671059,0.71574131328941,0.807,0.786470360456769,0.827529639543231
"Cucconi","ghEqual",263475581,1000,10,10,2.5,3,1,3,0,0,0.405,0.365011800220565,0.444988199779435,0.721,0.693201215594922,0.748798784405078,0.83,0.810459781794975,0.849540218205025
"Cucconi","ghEqual",95707,1000,10,10,2.5,3,-1,1,0,0,0.431,0.390659560358568,0.471340439641432,0.694,0.665437480111167,0.722562519888833,0.807,0.786470360456769,0.827529639543231
"Cucconi","ghEqual",217067193,1000,10,10,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",1898430,1000,10,10,2.5,3,-1,3,0,0,0.762,0.727309399079059,0.796690600920941,0.921,0.904281418289819,0.937718581710181,0.961,0.950929294415236,0.971070705584764
"Cucconi","ghEqual",10840759,1000,10,10,2.5,3,1,-3,0,0,0.084,0.0614039129815802,0.10659608701842,0.172,0.148609717710126,0.195390282289874,0.239,0.216815115033541,0.261184884966459
"Cucconi","ghEqual",207056257,1000,20,20,0,1,1,1,0,1,0.007,0.000208440607931048,0.013791559392069,0.051,0.0373643995951773,0.0646356004048227,0.101,0.0853250402241345,0.116674959775865
"Cucconi","ghEqual",3645961,1000,20,20,0,1,3,3,0,1,0.004,-0.00114168567534034,0.00914168567534034,0.04,0.0278543242262935,0.0521456757737065,0.092,0.0769650239641029,0.107034976035897
"Cucconi","ghEqual",23652052,1000,20,20,0,1,1,3,0,1,0.134,0.106250369549416,0.161749630450584,0.313,0.28425868671059,0.34174131328941,0.442,0.416165852406166,0.467834147593834
"Cucconi","ghEqual",36750,1000,20,20,0,1,-1,1,0,1,0.046,0.0289352880486074,0.0630647119513926,0.162,0.139163182148119,0.184836817851881,0.279,0.25566887737431,0.30233112262569
"Cucconi","ghEqual",17435,1000,20,20,0,1,-3,3,0,1,0.159,0.129211926363996,0.188788073636004,0.404,0.373586256159427,0.434413743840573,0.547,0.521105432214941,0.572894567785059
"Cucconi","ghEqual",94405,1000,20,20,0,1,-1,3,0,1,0.1,0.0755619182422188,0.124438081757781,0.3,0.271596901577469,0.328403098422531,0.432,0.40623192691721,0.45776807308279
"Cucconi","ghEqual",392440,1000,20,20,0,1,1,-3,0,1,0.117,0.0908170159390493,0.143182984060951,0.288,0.259933237992244,0.316066762007756,0.406,0.380454045073633,0.431545954926368
"Cucconi","ghEqual",91331664,1000,20,20,0.5,3,1,1,0,0,0.034,0.0192370251323116,0.0487629748676884,0.142,0.120365648204765,0.163634351795235,0.253,0.230385527404447,0.275614472595553
"Cucconi","ghEqual",158714,1000,20,20,0.5,3,3,3,0,0,0.263,0.227136103141795,0.298863896858205,0.527,0.496054895805637,0.557945104194363,0.65,0.625188295352798,0.674811704647202
"Cucconi","ghEqual",61906724,1000,20,20,0.5,3,1,3,0,0,0.277,0.240545185567665,0.313454814432335,0.548,0.517152812873781,0.57884718712622,0.68,0.655734158988405,0.704265841011595
"Cucconi","ghEqual",2870053,1000,20,20,0.5,3,-1,1,0,0,0.105,0.0800280747718563,0.129971925228144,0.278,0.250231842236115,0.305768157763885,0.407,0.381444142750144,0.432555857249856
"Cucconi","ghEqual",95387285,1000,20,20,0.5,3,-3,3,0,0,0.354,0.315044951562294,0.392955048437706,0.611,0.580782990776716,0.641217009223284,0.719,0.69561790033006,0.74238209966994
"Cucconi","ghEqual",55294289,1000,20,20,0.5,3,-1,3,0,0,0.229,0.19477126974625,0.26322873025375,0.457,0.426124493824392,0.487875506175608,0.61,0.584627508054982,0.635372491945018
"Cucconi","ghEqual",60367,1000,20,20,0.5,3,1,-3,0,0,0.041,0.0248472269704549,0.0571527730295451,0.153,0.13068774360133,0.17531225639867,0.252,0.229415162422546,0.274584837577454
"Cucconi","ghEqual",281920,1000,20,20,1,3,1,1,0,0,0.151,0.121833240710974,0.180166759289026,0.361,0.331231284098907,0.390768715901093,0.501,0.474990318264635,0.527009681735365
"Cucconi","ghEqual",6152795,1000,20,20,1,3,3,3,0,0,0.536,0.495375573427998,0.576624426572002,0.778,0.752241393950759,0.803758606049241,0.856,0.837736499086977,0.874263500913023
"Cucconi","ghEqual",225408,1000,20,20,1,3,1,3,0,0,0.482,0.441296265422249,0.522703734577751,0.735,0.707645884404719,0.762354115595281,0.837,0.817785794401667,0.856214205598333
"Cucconi","ghEqual",165115,1000,20,20,1,3,-1,1,0,0,0.219,0.185310587846268,0.252689412153732,0.445,0.414197740991934,0.475802259008066,0.593,0.567444142750144,0.618555857249856
"Cucconi","ghEqual",35043,1000,20,20,1,3,-3,3,0,0,0.609,0.569249473646957,0.648750526353043,0.824,0.800396521476697,0.847603478523302,0.904,0.888675520446031,0.919324479553969
"Cucconi","ghEqual",459648,1000,20,20,1,3,-1,3,0,0,0.466,0.425364140922776,0.506635859077224,0.712,0.683933237992244,0.740066762007756,0.798,0.777114588682528,0.818885411317472
"Cucconi","ghEqual",79246,1000,20,20,1,3,1,-3,0,0,0.031,0.0168814988308249,0.0451185011691751,0.113,0.0933773750583669,0.132622624941633,0.199,0.178231329388355,0.219768670611645
"Cucconi","ghEqual",75842402,1000,20,20,1.5,3,1,1,0,0,0.314,0.276192954446241,0.351807045553759,0.607,0.576727611233997,0.637272388766003,0.732,0.708959662320183,0.755040337679817
"Cucconi","ghEqual",9503533,1000,20,20,1.5,3,3,3,0,0,0.689,0.651291811956765,0.726708188043235,0.878,0.857714615468274,0.898285384531726,0.926,0.912382817578515,0.939617182421485
"Cucconi","ghEqual",345793472,1000,20,20,1.5,3,1,3,0,0,0.696,0.658529691365242,0.733470308634758,0.867,0.845952939929767,0.888047060070233,0.927,0.91346783765339,0.94053216234661
"Cucconi","ghEqual",3567758,1000,20,20,1.5,3,-1,1,0,0,0.405,0.365011800220565,0.444988199779435,0.65,0.620437117867163,0.679562882132837,0.773,0.751209430645919,0.794790569354081
"Cucconi","ghEqual",79050,1000,20,20,1.5,3,-3,3,0,0,0.967,0.952448221829068,0.981551778170932,0.993,0.987832509158208,0.998167490841792,0.998,0.995675946235562,1.00032405376444
"Cucconi","ghEqual",26464,1000,20,20,1.5,3,-1,3,0,0,0.705,0.667850632393,0.742149367607,0.886,0.866301853731886,0.905698146268114,0.929,0.915640108422034,0.942359891577966
"Cucconi","ghEqual",50930226,1000,20,20,1.5,3,1,-3,0,0,0.033,0.0184482218290684,0.0475517781709316,0.108,0.0887624227720848,0.127237577227915,0.171,0.151414204178155,0.190585795821845
"Cucconi","ghEqual",48266889,1000,20,20,2,3,1,1,0,0,0.557,0.516535393690584,0.597464606309416,0.797,0.772069370132305,0.821930629867695,0.874,0.856737372821613,0.891262627178387
"Cucconi","ghEqual",215784,1000,20,20,2,3,3,3,0,0,0.799,0.766354954589954,0.831645045410047,0.93,0.914185824080908,0.945814175919092,0.965,0.955439874772002,0.974560125227998
"Cucconi","ghEqual",1065351,1000,20,20,2,3,1,3,0,0,0.805,0.772725382456178,0.837274617543822,0.948,0.934238622394542,0.961761377605458,0.973,0.964568512422176,0.981431487577824
"Cucconi","ghEqual",3699361,1000,20,20,2,3,-1,1,0,0,0.694,0.656460688146105,0.731539311853895,0.868,0.847020124843079,0.888979875156921,0.932,0.918904312144832,0.945095687855168
"Cucconi","ghEqual",346223,1000,20,20,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",4687202,1000,20,20,2,3,-1,3,0,0,0.926,0.904676071782526,0.947323928217474,0.978,0.968908472867554,0.987091527132446,0.991,0.986087257692999,0.995912742307001
"Cucconi","ghEqual",92696504,1000,20,20,2,3,1,-3,0,0,0.039,0.0232297035949225,0.0547702964050775,0.124,0.103572323715116,0.144427676284884,0.196,0.175349909356131,0.216650090643869
"Cucconi","ghEqual",4105510,1000,20,20,2.5,3,1,1,0,0,0.718,0.68134504970163,0.75465495029837,0.915,0.897714733441454,0.932285266558546,0.95,0.938662619901406,0.961337380098594
