"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"TTest_VarUnequal","Cauchy",20622062,1000,20,20,1,1,1,0,0.02,0.00859556184636876,0.0314044381536312,0.072,0.0559787533069364,0.0880212466930635,0.124,0.106855343118044,0.141144656881956
"TTest_VarUnequal","Cauchy",2798744,1000,20,20,1,0.5,0.5,0,0.089,0.0658046969775344,0.112195303022466,0.198,0.173301200158712,0.222698799841288,0.284,0.260542507644678,0.307457492355322
"TTest_VarUnequal","Cauchy",1415091,1000,20,20,1,2,2,0,0.001,-0.0015747116778389,0.0035747116778389,0.039,0.0270008614309193,0.0509991385690807,0.075,0.0612985225477323,0.0887014774522677
"TTest_VarUnequal","Cauchy",483572,1000,20,20,1,0.5,2,0,0.013,0.00377266875765262,0.0222273312423474,0.051,0.0373643995951773,0.0646356004048227,0.106,0.0899864509523966,0.122013549047603
"TTest_VarUnequal","Cauchy",5900219,1000,20,20,1,1,2,0,0.007,0.000208440607931048,0.013791559392069,0.038,0.0261495346251719,0.0498504653748281,0.088,0.0732631501873704,0.10273684981263
"TTest_VarUnequal","Cauchy",1503282,1000,20,20,1.5,1,1,0,0.046,0.0289352880486074,0.0630647119513926,0.127,0.106362121388088,0.147637878611912,0.191,0.170551717016458,0.211448282983542
"TTest_VarUnequal","Cauchy",165209964,1000,20,20,1.5,0.5,0.5,0,0.206,0.173054984206044,0.238945015793956,0.344,0.314556650625311,0.373443349374689,0.421,0.3953169715965,0.4466830284035
"TTest_VarUnequal","Cauchy",128273693,1000,20,20,1.5,2,2,0,0.01,0.00189480522134107,0.0181051947786589,0.047,0.0338824885896753,0.0601175114103247,0.098,0.0825338503207812,0.113466149679219
"TTest_VarUnequal","Cauchy",225730766,1000,20,20,1.5,0.5,2,0,0.025,0.0122820190281633,0.0377179809718367,0.087,0.0695316821187614,0.104468317881239,0.146,0.127631602652926,0.164368397347074
"TTest_VarUnequal","Cauchy",11667020,1000,20,20,1.5,1,2,0,0.02,0.00859556184636876,0.0314044381536312,0.074,0.0577752720084434,0.0902247279915566,0.13,0.112505674419973,0.147494325580027
"TTest_VarUnequal","Cauchy",24679048,1000,20,20,2,1,1,0,0.087,0.0640416393560864,0.109958360643914,0.207,0.181888200351229,0.232111799648771,0.285,0.261517661011411,0.308482338988589
"TTest_VarUnequal","Cauchy",31165,1000,20,20,2,0.5,0.5,0,0.305,0.267495085420708,0.342504914579292,0.447,0.416184274378169,0.477815725621831,0.535,0.509054068346367,0.560945931653633
"TTest_VarUnequal","Cauchy",26180,1000,20,20,2,2,2,0,0.007,0.000208440607931048,0.013791559392069,0.073,0.0568765725231885,0.0891234274768115,0.125,0.107796178204393,0.142203821795607
"TTest_VarUnequal","Cauchy",125335,1000,20,20,2,0.5,2,0,0.054,0.0355885366908548,0.0724114633091452,0.146,0.124114249969444,0.167885750030556,0.223,0.201346463157835,0.244653536842165
"TTest_VarUnequal","Cauchy",3029649,1000,20,20,2,1,2,0,0.036,0.0208247579820287,0.0511752420179712,0.111,0.0915298883824463,0.130470111617554,0.19,0.16959271582253,0.21040728417747
"TTest_VarUnequal","Cauchy",29713391,1000,20,20,2.5,1,1,0,0.145,0.116317769793825,0.173682230206175,0.257,0.229915735904404,0.284084264095596,0.35,0.325188295352798,0.374811704647202
"TTest_VarUnequal","Cauchy",436809,1000,20,20,2.5,0.5,0.5,0,0.383,0.343400670935785,0.422599329064215,0.528,0.497058309910414,0.558941690089586,0.596,0.570474179276662,0.621525820723338
"TTest_VarUnequal","Cauchy",53252808,1000,20,20,2.5,2,2,0,0.037,0.0216234160277388,0.0523765839722612,0.101,0.0823234521819475,0.119676547818052,0.167,0.14759799382087,0.18640200617913
"TTest_VarUnequal","Cauchy",56818,1000,20,20,2.5,0.5,2,0,0.081,0.0587747771740304,0.10322522282597,0.194,0.169491064029624,0.218508935970376,0.29,0.266395539669376,0.313604460330624
"TTest_VarUnequal","Cauchy",70913,1000,20,20,2.5,1,2,0,0.06,0.0406542571504736,0.0793457428495263,0.154,0.131628164706489,0.176371835293511,0.239,0.216815115033541,0.261184884966459
"TTest_VarUnequal","Cauchy",481137,1000,100,100,0,1,1,1,0.003,-0.00145506520895037,0.00745506520895037,0.022,0.0129084728675541,0.0310915271324459,0.063,0.0503611961889188,0.0756388038110812
"TTest_VarUnequal","Cauchy",20259,1000,100,100,0,0.5,0.5,1,0.002,-0.00163936929920556,0.00563936929920556,0.029,0.0185992493347836,0.0394007506652164,0.064,0.0512680825638869,0.0767319174361131
"TTest_VarUnequal","Cauchy",1776660,1000,100,100,0,2,2,1,0.003,-0.00145506520895037,0.00745506520895037,0.02,0.011322710100498,0.028677289899502,0.061,0.0485501644197604,0.0734498355802396
"TTest_VarUnequal","Cauchy",2380703,1000,100,100,0,0.5,2,1,0.003,-0.00145506520895037,0.00745506520895037,0.023,0.0137088970730058,0.0322911029269942,0.071,0.0576401084220343,0.0843598915779657
"TTest_VarUnequal","Cauchy",4436504,1000,100,100,0,1,2,1,0.001,-0.0015747116778389,0.0035747116778389,0.019,0.0105381099983514,0.0274618900016486,0.066,0.0530844974894509,0.0789155025105491
"TTest_VarUnequal","Cauchy",35340959,1000,100,100,0.5,1,1,0,0.007,0.000208440607931048,0.013791559392069,0.03,0.0194268944959392,0.0405731055040608,0.078,0.0640498568501968,0.0919501431498032
"TTest_VarUnequal","Cauchy",17596,1000,100,100,0.5,0.5,0.5,0,0.017,0.00646954641356793,0.0275304535864321,0.071,0.05508183131136,0.08691816868864,0.151,0.132374487954019,0.169625512045981
"TTest_VarUnequal","Cauchy",1126178,1000,100,100,0.5,2,2,0,0.004,-0.00114168567534034,0.00914168567534034,0.025,0.0153232753475156,0.0346767246524844,0.066,0.0530844974894509,0.0789155025105491
"TTest_VarUnequal","Cauchy",208880293,1000,100,100,0.5,0.5,2,0,0.005,-0.000745692786775151,0.0107456927867752,0.029,0.0185992493347836,0.0394007506652164,0.07,0.0567273880679047,0.0832726119320954
"TTest_VarUnequal","Cauchy",43009,1000,100,100,0.5,1,2,0,0.002,-0.00163936929920556,0.00563936929920556,0.024,0.0145139239724742,0.0334860760275258,0.061,0.0485501644197604,0.0734498355802396
"TTest_VarUnequal","Cauchy",94673,1000,100,100,1,1,1,0,0.025,0.0122820190281633,0.0377179809718367,0.082,0.0649946984266671,0.099005301573333,0.158,0.139026367192865,0.176973632807135
"TTest_VarUnequal","Cauchy",399989,1000,100,100,1,0.5,0.5,0,0.091,0.0675712835404071,0.114428716459593,0.219,0.193366751622161,0.244633248377839,0.308,0.283984352092854,0.332015647907146
"TTest_VarUnequal","Cauchy",125107603,1000,100,100,1,2,2,0,0.003,-0.00145506520895037,0.00745506520895037,0.031,0.0202576621538885,0.0417423378461115,0.086,0.0714156114595092,0.100584388540491
"TTest_VarUnequal","Cauchy",79000,1000,100,100,1,0.5,2,0,0.012,0.00313017698846251,0.0208698230115375,0.054,0.0399912779169547,0.0680087220830453,0.117,0.10027988789586,0.13372011210414
"TTest_VarUnequal","Cauchy",1401501,1000,100,100,1,1,2,0,0.011,0.00250349441805633,0.0194965055819437,0.056,0.0417493037924458,0.0702506962075542,0.11,0.0937236414545513,0.126276358545449
"TTest_VarUnequal","Cauchy",28856,1000,100,100,1.5,1,1,0,0.049,0.0314153326496064,0.0665846673503936,0.146,0.124114249969444,0.167885750030556,0.216,0.194593246448842,0.237406753551158
"TTest_VarUnequal","Cauchy",43926,1000,100,100,1.5,0.5,0.5,0,0.21,0.176820560004726,0.243179439995274,0.353,0.323379283168701,0.382620716831299,0.441,0.415171980777168,0.466828019222832
"TTest_VarUnequal","Cauchy",57546,1000,100,100,1.5,2,2,0,0.013,0.00377266875765262,0.0222273312423474,0.065,0.0497201688491005,0.0802798311508995,0.119,0.102156694060399,0.135843305939601
"TTest_VarUnequal","Cauchy",10856405,1000,100,100,1.5,0.5,2,0,0.024,0.0115325857923946,0.0364674142076054,0.096,0.0777410456378247,0.114258954362175,0.16,0.140929348202015,0.179070651797985
"TTest_VarUnequal","Cauchy",11615516,1000,100,100,1.5,1,2,0,0.021,0.00931989217584016,0.0326801078241598,0.073,0.0568765725231885,0.0891234274768115,0.137,0.119113243956072,0.154886756043928
"TTest_VarUnequal","Cauchy",87658,1000,100,100,2,1,1,0,0.089,0.0658046969775344,0.112195303022466,0.183,0.159034160611404,0.206965839388596,0.244,0.221658017196319,0.266341982803681
"TTest_VarUnequal","Cauchy",7641553,1000,100,100,2,0.5,0.5,0,0.329,0.290725892904158,0.367274107095842,0.43,0.399314886997112,0.460685113002888,0.5,0.473990266245115,0.526009733754885
"TTest_VarUnequal","Cauchy",183885293,1000,100,100,2,2,2,0,0.019,0.00787865885497617,0.0301213411450238,0.07,0.0541858240809077,0.0858141759190924,0.125,0.107796178204393,0.142203821795607
"TTest_VarUnequal","Cauchy",33986220,1000,100,100,2,0.5,2,0,0.075,0.0535440693513425,0.0964559306486575,0.168,0.144827527503523,0.191172472496477,0.255,0.232326731612425,0.277673268387575
"TTest_VarUnequal","Cauchy",40084352,1000,100,100,2,1,2,0,0.035,0.0200292507067949,0.0499707492932051,0.106,0.0869200266666853,0.125079973333315,0.17,0.150459781794975,0.189540218205025
"TTest_VarUnequal","Cauchy",896098,1000,100,100,2.5,1,1,0,0.142,0.113566280497691,0.170433719502309,0.253,0.226055096481895,0.279944903518105,0.342,0.317323026078954,0.366676973921046
"TTest_VarUnequal","Cauchy",23544608,1000,100,100,2.5,0.5,0.5,0,0.421,0.380781470414944,0.461218529585056,0.556,0.525204663625802,0.586795336374198,0.606,0.580581476181729,0.631418523818271
"TTest_VarUnequal","Cauchy",12922679,1000,100,100,2.5,2,2,0,0.039,0.0232297035949225,0.0547702964050775,0.108,0.0887624227720848,0.127237577227915,0.167,0.14759799382087,0.18640200617913
"TTest_VarUnequal","Cauchy",152442,1000,100,100,2.5,0.5,2,0,0.105,0.0800280747718563,0.129971925228144,0.191,0.166636088360035,0.215363911639965,0.284,0.260542507644678,0.307457492355322
"TTest_VarUnequal","Cauchy",142827287,1000,100,100,2.5,1,2,0,0.065,0.0449179362016749,0.0850820637983251,0.167,0.143882716041888,0.190117283958112,0.245,0.222627092849274,0.267372907150726
"TTest_VarUnequal","Cauchy",166275733,1000,10,100,0,1,1,1,0.002,-0.00163936929920556,0.00563936929920556,0.015,0.00746610061123723,0.0225338993887628,0.056,0.0440395942543741,0.0679604057456259
"TTest_VarUnequal","Cauchy",7928950,1000,10,100,0,0.5,0.5,1,0.002,-0.00163936929920556,0.00563936929920556,0.021,0.0121129614381393,0.0298870385618608,0.061,0.0485501644197604,0.0734498355802396
