"method","distribution","seed","N","n1","n2","delta","rate1","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"AD","Exp",123709721,10000,20,20,0,0.25,1,0.0107,0.00804965901805522,0.0133503409819448,0.0486,0.0443854056605173,0.0528145943394827,0.0966,0.0917404673028058,0.101459532697194,966,486,107
"AD","Exp",109034,10000,20,20,0,0.125,1,0.0107,0.00804965901805522,0.0133503409819448,0.0501,0.0458242345061498,0.0543757654938502,0.101,0.0960431424876743,0.105956857512326,1010,501,107
"AD","Exp",42811248,10000,20,20,0.5,1,0,0.4054,0.392752631187271,0.418047368812729,0.7037,0.694750151730359,0.712649848269641,0.8226,0.816315987176406,0.828884012823594,8226,7037,4054
"AD","Exp",1617635,10000,20,20,0.5,0.5,0,0.0923,0.0848437943652219,0.0997562056347781,0.2674,0.25872498508829,0.276075014911711,0.4039,0.39582834873858,0.411971651261419,4039,2674,923
"AD","Exp",1070469,10000,20,20,0.5,0.25,0,0.0266,0.0224549254297004,0.0307450745702995,0.102,0.0960680931092944,0.107931906890706,0.1848,0.178415175397993,0.191184824602007,1848,1020,266
"AD","Exp",51687580,10000,20,20,0.5,0.125,0,0.0115,0.00875347778774684,0.0142465222122532,0.069,0.0640322988978804,0.0739677011021196,0.1268,0.121326282336437,0.132273717663563,1268,690,115
"AD","Exp",1139659,10000,20,20,1,1,0,0.9338,0.927395255812864,0.940204744187136,0.9891,0.987064882816543,0.991135117183456,0.9975,0.996678528768383,0.998321471231617,9975,9891,9338
"AD","Exp",30750529,10000,20,20,1,0.5,0,0.4044,0.391757621844539,0.41704237815546,0.7053,0.696364207380115,0.714235792619886,0.8286,0.822400683982962,0.834799316017038,8286,7053,4044
"AD","Exp",84025,10000,20,20,1,0.25,0,0.0892,0.0818575703037253,0.0965424296962747,0.2639,0.255261383881292,0.272538616118708,0.4073,0.399217595701601,0.415382404298399,4073,2639,892
"AD","Exp",378723,10000,20,20,1,0.125,0,0.0238,0.0198735168427388,0.0277264831572612,0.1017,0.0957758336132752,0.107624166386725,0.1845,0.17811918621966,0.19088081378034,1845,1017,238
"AD","Exp",54103641,10000,20,20,1.5,1,0,0.9977,0.996466015334578,0.998933984665422,1,1,1,1,1,1,10000,10000,9977
"AD","Exp",1850487,10000,20,20,1.5,0.5,0,0.7467,0.735496943422443,0.757903056577557,0.9306,0.925618990951383,0.935581009048617,0.9713,0.96855347507261,0.97404652492739,9713,9306,7467
"AD","Exp",37288885,10000,20,20,1.5,0.25,0,0.2184,0.207756990469245,0.229043009530755,0.4892,0.479402286410718,0.498997713589282,0.643,0.635118561395437,0.650881438604563,6430,4892,2184
"AD","Exp",26040,10000,20,20,1.5,0.125,0,0.0504,0.0447645126418752,0.0560354873581248,0.1743,0.166864401909624,0.181735598090376,0.2848,0.277375800258721,0.292224199741279,2848,1743,504
"AD","Exp",31096,10000,20,20,2,1,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"AD","Exp",2599530,10000,20,20,2,0.5,0,0.9287,0.922071300273006,0.935328699726994,0.9886,0.986519255285625,0.990680744714375,0.9968,0.995870937553014,0.997729062446986,9968,9886,9287
"AD","Exp",858828,10000,20,20,2,0.25,0,0.4062,0.393548677843757,0.418851322156243,0.7034,0.694447530982438,0.712352469017562,0.8282,0.821994952718319,0.834405047281681,8282,7034,4062
"AD","Exp",715796,10000,20,20,2,0.125,0,0.091,0.083591189333341,0.098408810666659,0.2646,0.255954048319913,0.273245951680087,0.3992,0.391143876216542,0.407256123783458,3992,2646,910
"AD","Exp",128680988,10000,20,20,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",225417076,10000,20,20,2.5,0.5,0,0.9851,0.981979105035887,0.988220894964113,0.9982,0.997369191164226,0.999030808835774,0.9996,0.999271065806581,0.999928934193419,9996,9982,9851
"AD","Exp",37988408,10000,20,20,2.5,0.25,0,0.6045,0.591904446549929,0.617095553450071,0.855,0.848098823578548,0.861901176421452,0.9285,0.924261522547025,0.932738477452975,9285,8550,6045
"AD","Exp",66619,10000,20,20,2.5,0.125,0,0.1448,0.135735079790881,0.153864920209119,0.3788,0.369292271315945,0.388307728684055,0.5314,0.523191235064938,0.539608764935062,5314,3788,1448
"AD","Exp",419455,10000,20,20,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",86630,10000,20,20,5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",217343956,10000,20,20,5,0.25,0,0.9853,0.982199806742086,0.988400193257914,0.9986,0.997867148687386,0.999332851312614,0.9997,0.999415120383714,0.999984879616286,9997,9986,9853
"AD","Exp",23258,10000,20,20,5,0.12,0,0.5598,0.547012450588197,0.572587549411803,0.8258,0.818366085086739,0.833233914913261,0.9142,0.909592873312801,0.918807126687199,9142,8258,5598
"AD","Exp",370741,10000,20,20,0,1.5,1,0.0103,0.00769914430765258,0.0129008556923474,0.0503,0.0460161595938224,0.0545838404061776,0.1035,0.0984891520558517,0.108510847944148,1035,503,103
"AD","Exp",95355437,10000,20,20,0.5,1.5,0,0.7536,0.742499650439995,0.764700349560005,0.9316,0.926652351226047,0.936547648773953,0.971,0.968239584125988,0.973760415874012,9710,9316,7536
"AD","Exp",5215146,10000,20,20,1,1.5,0,0.997,0.995591184681514,0.998408815318486,0.9998,0.999522841861747,1.00007715813825,1,1,1,10000,9998,9970
"AD","Exp",220815686,10000,20,20,1.5,1.5,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"AD","Exp",203208,10000,20,20,2,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",5817523,10000,20,20,2.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",22276505,10000,20,20,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",17638851,10000,100,100,0,1,1,0.0096,0.00708818996570521,0.0121118100342948,0.0508,0.0464960542129808,0.0551039457870192,0.1043,0.0992720686003312,0.109327931399669,1043,508,96
"AD","Exp",119698221,10000,100,100,0,0.5,1,0.01,0.00743691236201335,0.0125630876379867,0.0532,0.0488011311679478,0.0575988688320522,0.101,0.0960431424876743,0.105956857512326,1010,532,100
"AD","Exp",312787197,10000,100,100,0,0.25,1,0.0109,0.00822527455888572,0.0135747254411143,0.0515,0.0471681006890741,0.0558318993109259,0.104,0.0989784640437412,0.109021535956259,1040,515,109
"AD","Exp",178986036,10000,100,100,0,0.125,1,0.0102,0.00761166986137858,0.0127883301386214,0.052,0.0476482703025119,0.0563517296974881,0.1028,0.0978041764366223,0.107795823563378,1028,520,102
"AD","Exp",635897,10000,100,100,0.5,1,0,0.9997,0.999253890643434,1.00014610935657,1,1,1,1,1,1,10000,10000,9997
"AD","Exp",174199902,10000,100,100,0.5,0.5,0,0.8145,0.804487019739878,0.824512980260122,0.9631,0.959405080798935,0.966794919201065,0.9881,0.986316225986854,0.989883774013146,9881,9631,8145
"AD","Exp",55007,10000,100,100,0.5,0.25,0,0.1996,0.189303736056045,0.209896263943955,0.4713,0.46151615764387,0.48108384235613,0.6368,0.628888836692976,0.644711163307024,6368,4713,1996
"AD","Exp",197697,10000,100,100,0.5,0.125,0,0.0391,0.034106864703481,0.044093135296519,0.1466,0.139667348392541,0.153532651607459,0.2499,0.242777891048364,0.257022108951636,2499,1466,391
"AD","Exp",61163,10000,100,100,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",30618,10000,100,100,1,0.5,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"AD","Exp",306081237,10000,100,100,1,0.25,0,0.816,0.806018407182498,0.825981592817502,0.9626,0.95888109742553,0.96631890257447,0.9869,0.985029584363043,0.988770415636957,9869,9626,8160
"AD","Exp",299870,10000,100,100,1,0.125,0,0.2014,0.191069050354788,0.211730949645212,0.4656,0.455823221367833,0.475376778632167,0.6328,0.624870414726709,0.640729585273291,6328,4656,2014
"AD","Exp",82359730,10000,100,100,1.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",1089938,10000,100,100,1.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",201563896,10000,100,100,1.5,0.25,0,0.9924,0.990162845218179,0.994637154781821,0.9997,0.99936056896783,1.00003943103217,0.9999,0.999735508225206,1.00006449177479,9999,9997,9924
"AD","Exp",72679,10000,100,100,1.5,0.125,0,0.5194,0.506529698685172,0.532270301314828,0.8085,0.800787761126625,0.816212238873375,0.9079,0.903143201822867,0.912656798177133,9079,8085,5194
"AD","Exp",119415,10000,100,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",77034172,10000,100,100,2,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",932608,10000,100,100,2,0.25,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"AD","Exp",1536989,10000,100,100,2,0.125,0,0.8146,0.804589104534419,0.824610895465581,0.9636,0.95992924703005,0.96727075296995,0.9893,0.987607526818595,0.990992473181405,9893,9636,8146
"AD","Exp",19635,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",75513255,10000,100,100,2.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",28536,10000,100,100,2.5,0.25,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",29558644,10000,100,100,2.5,0.125,0,0.9587,0.953574193019294,0.963825806980706,0.996,0.994762868867096,0.997237131132904,0.9992,0.998734909885721,0.999665090114279,9992,9960,9587
"AD","Exp",43546845,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",1146462,10000,100,100,5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",25570126,10000,100,100,5,0.25,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",63099599,10000,100,100,5,0.12,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",544824,10000,100,100,0,1.5,1,0.0095,0.00700118041435561,0.0119988195856444,0.0499,0.0456323282977249,0.0541676717022751,0.0992,0.0942825955815695,0.104117404418431,992,499,95
"AD","Exp",5665645,10000,100,100,0.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",4140366,10000,100,100,1,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",514511,10000,100,100,1.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",2718136,10000,100,100,2,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",55368166,10000,100,100,2.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",277830049,10000,100,100,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",5830365,10000,10,100,0,1,1,0.0095,0.00700118041435561,0.0119988195856444,0.0482,0.0440019032739109,0.0523980967260891,0.1007,0.0957496838681984,0.105650316131802,1007,482,95
"AD","Exp",2377599,10000,10,100,0,0.5,1,0.0105,0.00787428002833509,0.0131257199716649,0.0562,0.0516859723428406,0.0607140276571594,0.1098,0.104657066990919,0.114942933009081,1098,562,105
"AD","Exp",175051,10000,10,100,0,0.25,1,0.0107,0.00804965901805522,0.0133503409819448,0.0515,0.0471681006890741,0.0558318993109259,0.1028,0.0978041764366223,0.107795823563378,1028,515,107
"AD","Exp",15991695,10000,10,100,0,0.125,1,0.0109,0.00822527455888572,0.0135747254411143,0.05,0.0457282790353301,0.0542717209646699,0.0995,0.0945759857484594,0.104424014251541,995,500,109
"AD","Exp",22401879,10000,10,100,0.5,1,0,0.6073,0.594720077955182,0.619879922044818,0.7927,0.784754702717104,0.800645297282896,0.8676,0.862024681702396,0.873175318297604,8676,7927,6073
"AD","Exp",844209,10000,10,100,0.5,0.5,0,0.2241,0.21335838300859,0.23484161699141,0.4278,0.418102709894739,0.437497290105261,0.55,0.541816228329798,0.558183771670202,5500,4278,2241
"AD","Exp",6458809,10000,10,100,0.5,0.25,0,0.0705,0.0639057544606225,0.0770942455393775,0.1931,0.185363276679214,0.200836723320786,0.2965,0.288987053399672,0.304012946600328,2965,1931,705
"AD","Exp",17900896,10000,10,100,0.5,0.125,0,0.0291,0.0247700826783247,0.0334299173216753,0.0988,0.0929514913687676,0.104648508631232,0.1727,0.166482102146804,0.178917897853196,1727,988,291
"AD","Exp",1065633,10000,10,100,1,1,0,0.956,0.950716750226764,0.961283249773236,0.9871,0.984888273087743,0.989311726912257,0.9942,0.99295084371198,0.99544915628802,9942,9871,9560
"AD","Exp",287254506,10000,10,100,1,0.5,0,0.6073,0.594720077955182,0.619879922044818,0.7954,0.78749318314526,0.80330681685474,0.8688,0.863246168160414,0.874353831839586,8688,7954,6073
"AD","Exp",11990505,10000,10,100,1,0.25,0,0.2152,0.204613644123529,0.225786355876471,0.4136,0.403947422055927,0.423252577944073,0.5417,0.533503654654739,0.549896345345261,5417,4136,2152
"AD","Exp",94828957,10000,10,100,1,0.125,0,0.0693,0.0627578976703375,0.0758421023296625,0.193,0.185264800961837,0.200735199038163,0.293,0.28551297265415,0.30048702734585,2930,1930,693
"AD","Exp",36879,10000,10,100,1.5,1,0,0.9954,0.993656894823029,0.997143105176971,0.9989,0.998250299171618,0.999549700828382,0.9998,0.999567385133966,1.00003261486603,9998,9989,9954
"AD","Exp",229417445,10000,10,100,1.5,0.5,0,0.8488,0.839571641877763,0.858028358122237,0.9404,0.935759812696194,0.945040187303806,0.9696,0.966775776922125,0.972424223077875,9696,9404,8488
"AD","Exp",1094741,10000,10,100,1.5,0.25,0,0.4214,0.40868013977552,0.43411986022448,0.6392,0.629787440838029,0.648612559161971,0.7457,0.738536567813906,0.752863432186095,7457,6392,4214
"AD","Exp",110434130,10000,10,100,1.5,0.125,0,0.1407,0.131742943508196,0.149657056491804,0.3066,0.297562796428629,0.315637203571371,0.4248,0.416668557505682,0.432931442494318,4248,3066,1407
"AD","Exp",6631260,10000,10,100,2,1,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"AD","Exp",16076289,10000,10,100,2,0.5,0,0.9536,0.948181389051583,0.959018610948417,0.9853,0.982941157303761,0.987658842696239,0.9938,0.992508747298202,0.995091252701798,9938,9853,9536
"AD","Exp",31318185,10000,10,100,2,0.25,0,0.6105,0.597938473356729,0.623061526643271,0.7957,0.787797492190349,0.803602507809651,0.8689,0.863347965620065,0.874452034379935,8689,7957,6105
"AD","Exp",40774392,10000,10,100,2,0.125,0,0.2241,0.21335838300859,0.23484161699141,0.4244,0.414712668721345,0.434087331278655,0.5516,0.543418916354932,0.559781083645068,5516,4244,2241
"AD","Exp",53041,10000,10,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",6098645,10000,10,100,2.5,0.5,0,0.9872,0.984304300995266,0.990095699004734,0.9972,0.996164318492199,0.998235681507801,0.9987,0.998107272464133,0.999292727535867,9987,9972,9872
"AD","Exp",95575404,10000,10,100,2.5,0.25,0,0.7398,0.728497964468889,0.751102035531111,0.882,0.875676880820355,0.888323119179645,0.934,0.929915759494104,0.938084240505896,9340,8820,7398
"AD","Exp",500454,10000,10,100,2.5,0.125,0,0.3215,0.309468735535514,0.333531264464486,0.5364,0.526626003715654,0.546173996284345,0.6551,0.647280728387249,0.662919271612751,6551,5364,3215
"AD","Exp",64548,10000,10,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",1576504,10000,10,100,5,0.5,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"AD","Exp",75849,10000,10,100,5,0.25,0,0.9857,0.982641656543719,0.988758343456281,0.9971,0.996046039272838,0.998153960727162,0.9989,0.99835471537618,0.99944528462382,9989,9971,9857
"AD","Exp",273806,10000,10,100,5,0.12,0,0.7225,0.710965566271377,0.734034433728623,0.8672,0.8605485743103,0.8738514256897,0.9206,0.916152544219096,0.925047455780904,9206,8672,7225
"AD","Exp",133870581,10000,10,100,0,1.5,1,0.01,0.00743691236201335,0.0125630876379867,0.0529,0.0485128566453329,0.0572871433546671,0.1031,0.0980977286449079,0.108102271355092,1031,529,100
"AD","Exp",25280339,10000,10,100,0.5,1.5,0,0.8442,0.834857733342195,0.853542266657805,0.9403,0.935656168480059,0.944943831519941,0.9695,0.966671281513764,0.972328718486236,9695,9403,8442
"AD","Exp",796360,10000,10,100,1,1.5,0,0.9961,0.994494428567549,0.997705571432451,0.9993,0.998781614273345,0.999818385726655,0.9994,0.998997179837769,0.999802820162231,9994,9993,9961
"AD","Exp",241580849,10000,10,100,1.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",224240,10000,10,100,2,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",44934,10000,10,100,2.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","Exp",139431,10000,10,100,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
